child_id,timepoint_norm,n_segments,status
synthetic_default_14_18mo_42_000974,14_month,6,ok
synthetic_default_14_18mo_42_000977,14_month,1,ok
synthetic_default_14_18mo_42_000980,14_month,2,ok
synthetic_default_14_18mo_42_000984,14_month,8,ok
synthetic_default_14_18mo_42_000985,14_month,1,ok
synthetic_default_14_18mo_42_000988,14_month,1,ok
synthetic_default_14_18mo_42_000994,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000995,14_month,4,ok
synthetic_default_14_18mo_42_000996,14_month,1,ok
synthetic_default_14_18mo_42_001000,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001001,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001002,14_month,6,ok
synthetic_default_14_18mo_42_001007,14_month,5,ok
synthetic_default_14_18mo_42_001008,14_month,2,ok
synthetic_default_14_18mo_42_001012,14_month,3,ok
synthetic_default_14_18mo_42_001015,14_month,1,ok
synthetic_default_14_18mo_42_001016,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001022,14_month,5,ok
synthetic_default_14_18mo_42_001028,14_month,2,ok
synthetic_default_14_18mo_42_001029,14_month,4,ok
synthetic_default_14_18mo_42_001031,14_month,3,ok
synthetic_default_14_18mo_42_001034,14_month,8,ok
synthetic_default_14_18mo_42_001039,14_month,2,ok
synthetic_default_14_18mo_42_001047,14_month,2,ok
synthetic_default_14_18mo_42_001049,14_month,5,ok
synthetic_default_14_18mo_42_001050,14_month,4,ok
synthetic_default_14_18mo_42_001053,14_month,4,ok
synthetic_default_14_18mo_42_001055,14_month,3,ok
synthetic_default_14_18mo_42_001057,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001062,14_month,3,ok
synthetic_default_14_18mo_42_001066,14_month,2,ok
synthetic_default_14_18mo_42_001067,14_month,1,ok
synthetic_default_14_18mo_42_001072,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001073,14_month,8,ok
synthetic_default_14_18mo_42_001078,14_month,1,ok
synthetic_default_14_18mo_42_001079,14_month,4,ok
synthetic_default_14_18mo_42_001081,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001084,14_month,1,ok
synthetic_default_14_18mo_42_001087,14_month,6,ok
synthetic_default_14_18mo_42_001088,14_month,1,ok
synthetic_default_14_18mo_42_001091,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001095,14_month,10,ok
synthetic_default_14_18mo_42_001099,14_month,1,ok
synthetic_default_14_18mo_42_001100,14_month,2,ok
synthetic_default_14_18mo_42_001108,14_month,2,ok
synthetic_default_14_18mo_42_001110,14_month,4,ok
synthetic_default_14_18mo_42_001111,14_month,3,ok
synthetic_default_14_18mo_42_001112,14_month,4,ok
synthetic_default_14_18mo_42_001113,14_month,6,ok
synthetic_default_14_18mo_42_001116,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001118,14_month,9,ok
synthetic_default_14_18mo_42_001121,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001126,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001127,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001128,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001135,14_month,1,ok
synthetic_default_14_18mo_42_001136,14_month,5,ok
synthetic_default_14_18mo_42_001137,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001148,14_month,2,ok
synthetic_default_14_18mo_42_001149,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001151,14_month,4,ok
synthetic_default_14_18mo_42_001154,14_month,3,ok
synthetic_default_14_18mo_42_001156,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001159,14_month,1,ok
synthetic_default_14_18mo_42_001160,14_month,4,ok
synthetic_default_14_18mo_42_001161,14_month,1,ok
synthetic_default_14_18mo_42_001165,14_month,2,ok
synthetic_default_14_18mo_42_001166,14_month,1,ok
synthetic_default_14_18mo_42_001168,14_month,1,ok
synthetic_default_14_18mo_42_001169,14_month,8,ok
synthetic_default_14_18mo_42_001170,14_month,2,ok
synthetic_default_14_18mo_42_001173,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001174,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001182,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001184,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001185,14_month,3,ok
synthetic_default_14_18mo_42_001186,14_month,2,ok
synthetic_default_14_18mo_42_001198,14_month,2,ok
synthetic_default_14_18mo_42_001201,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001205,14_month,1,ok
synthetic_default_14_18mo_42_001206,14_month,4,ok
synthetic_default_14_18mo_42_001207,14_month,6,ok
synthetic_default_14_18mo_42_001212,14_month,1,ok
synthetic_default_14_18mo_42_001213,14_month,2,ok
synthetic_default_14_18mo_42_001215,14_month,1,ok
synthetic_default_14_18mo_42_001217,14_month,2,ok
synthetic_default_14_18mo_42_001218,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001219,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001223,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001225,14_month,2,ok
synthetic_default_14_18mo_42_001227,14_month,1,ok
synthetic_default_14_18mo_42_001233,14_month,9,ok
synthetic_default_14_18mo_42_001234,14_month,3,ok
synthetic_default_14_18mo_42_001235,14_month,1,ok
synthetic_default_14_18mo_42_001243,14_month,4,ok
synthetic_default_14_18mo_42_001244,14_month,2,ok
synthetic_default_14_18mo_42_001247,14_month,3,ok
synthetic_default_14_18mo_42_001249,14_month,3,ok
synthetic_default_14_18mo_42_001252,14_month,3,ok
synthetic_default_14_18mo_42_001253,14_month,2,ok
synthetic_default_14_18mo_42_001254,14_month,6,ok
synthetic_default_14_18mo_42_001255,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001257,14_month,2,ok
synthetic_default_14_18mo_42_001259,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001264,14_month,2,ok
synthetic_default_14_18mo_42_001267,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001268,14_month,1,ok
synthetic_default_14_18mo_42_001270,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001271,14_month,2,ok
synthetic_default_14_18mo_42_001272,14_month,2,ok
synthetic_default_14_18mo_42_001277,14_month,4,ok
synthetic_default_14_18mo_42_001278,14_month,4,ok
synthetic_default_14_18mo_42_001280,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001282,14_month,1,ok
synthetic_default_14_18mo_42_001285,14_month,2,ok
synthetic_default_14_18mo_42_001286,14_month,6,ok
synthetic_default_14_18mo_42_001287,14_month,2,ok
synthetic_default_14_18mo_42_001294,14_month,8,ok
synthetic_default_14_18mo_42_001298,14_month,1,ok
synthetic_default_14_18mo_42_001299,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001301,14_month,4,ok
synthetic_default_14_18mo_42_001302,14_month,3,ok
synthetic_default_14_18mo_42_001305,14_month,6,ok
synthetic_default_14_18mo_42_001307,14_month,6,ok
synthetic_default_14_18mo_42_001311,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001312,14_month,2,ok
synthetic_default_14_18mo_42_001313,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001314,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001317,14_month,6,ok
synthetic_default_14_18mo_42_001318,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001319,14_month,1,ok
synthetic_default_14_18mo_42_001321,14_month,3,ok
synthetic_default_14_18mo_42_001323,14_month,1,ok
synthetic_default_14_18mo_42_001325,14_month,6,ok
synthetic_default_14_18mo_42_001327,14_month,4,ok
synthetic_default_14_18mo_42_001328,14_month,2,ok
synthetic_default_14_18mo_42_001329,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001330,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001331,14_month,1,ok
synthetic_default_14_18mo_42_001333,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001334,14_month,9,ok
synthetic_default_14_18mo_42_001335,14_month,4,ok
synthetic_default_14_18mo_42_001336,14_month,15,ok
synthetic_default_14_18mo_42_001342,14_month,1,ok
synthetic_default_14_18mo_42_001343,14_month,3,ok
synthetic_default_14_18mo_42_001344,14_month,6,ok
synthetic_default_14_18mo_42_001345,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001349,14_month,6,ok
synthetic_default_14_18mo_42_001350,14_month,2,ok
synthetic_default_14_18mo_42_001354,14_month,20,ok
synthetic_default_14_18mo_42_001356,14_month,1,ok
synthetic_default_14_18mo_42_001358,14_month,1,ok
synthetic_default_14_18mo_42_001360,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001362,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001364,14_month,2,ok
synthetic_default_14_18mo_42_001366,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001368,14_month,2,ok
synthetic_default_14_18mo_42_001370,14_month,2,ok
synthetic_default_14_18mo_42_001375,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001378,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001380,14_month,3,ok
synthetic_default_14_18mo_42_001383,14_month,4,ok
synthetic_default_14_18mo_42_001385,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001388,14_month,1,ok
synthetic_default_14_18mo_42_001393,14_month,6,ok
synthetic_default_14_18mo_42_001394,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001402,14_month,5,ok
synthetic_default_14_18mo_42_001403,14_month,2,ok
synthetic_default_14_18mo_42_001406,14_month,4,ok
synthetic_default_14_18mo_42_001408,14_month,2,ok
synthetic_default_14_18mo_42_001412,14_month,6,ok
synthetic_default_14_18mo_42_001413,14_month,8,ok
synthetic_default_14_18mo_42_001415,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001416,14_month,1,ok
synthetic_default_14_18mo_42_001418,14_month,5,ok
synthetic_default_14_18mo_42_001421,14_month,2,ok
synthetic_default_14_18mo_42_001422,14_month,12,ok
synthetic_default_14_18mo_42_001425,14_month,4,ok
synthetic_default_14_18mo_42_001432,14_month,1,ok
synthetic_default_14_18mo_42_001440,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001441,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001443,14_month,2,ok
synthetic_default_14_18mo_42_001444,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001448,14_month,1,ok
synthetic_default_14_18mo_42_001449,14_month,12,ok
synthetic_default_14_18mo_42_001453,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001456,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001458,14_month,9,ok
synthetic_default_14_18mo_42_001464,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001466,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001467,14_month,2,ok
synthetic_default_14_18mo_42_001469,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001471,14_month,16,ok
synthetic_default_14_18mo_42_001474,14_month,6,ok
synthetic_default_14_18mo_42_001475,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001476,14_month,2,ok
synthetic_default_14_18mo_42_001477,14_month,3,ok
synthetic_default_14_18mo_42_001479,14_month,1,ok
synthetic_default_14_18mo_42_001484,14_month,3,ok
synthetic_default_14_18mo_42_001485,14_month,4,ok
synthetic_default_14_18mo_42_001486,14_month,1,ok
synthetic_default_14_18mo_42_001491,14_month,3,ok
synthetic_default_14_18mo_42_001492,14_month,1,ok
synthetic_default_14_18mo_42_001494,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001495,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001496,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001497,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001498,14_month,3,ok
synthetic_default_14_18mo_42_001503,14_month,1,ok
synthetic_default_14_18mo_42_001506,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001514,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001516,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001519,14_month,1,ok
synthetic_default_14_18mo_42_001520,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001521,14_month,2,ok
synthetic_default_14_18mo_42_001522,14_month,4,ok
synthetic_default_14_18mo_42_001523,14_month,6,ok
synthetic_default_14_18mo_42_001526,14_month,2,ok
synthetic_default_14_18mo_42_001528,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001529,14_month,4,ok
synthetic_default_14_18mo_42_001530,14_month,2,ok
synthetic_default_14_18mo_42_001533,14_month,2,ok
synthetic_default_14_18mo_42_001536,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001537,14_month,10,ok
synthetic_default_14_18mo_42_001539,14_month,2,ok
synthetic_default_14_18mo_42_001540,14_month,1,ok
synthetic_default_14_18mo_42_001541,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001549,14_month,4,ok
synthetic_default_14_18mo_42_001550,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001553,14_month,1,ok
synthetic_default_14_18mo_42_001555,14_month,4,ok
synthetic_default_14_18mo_42_001558,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001561,14_month,3,ok
synthetic_default_14_18mo_42_001566,14_month,1,ok
synthetic_default_14_18mo_42_001567,14_month,4,ok
synthetic_default_14_18mo_42_001569,14_month,1,ok
synthetic_default_14_18mo_42_001570,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001572,14_month,1,ok
synthetic_default_14_18mo_42_001578,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001579,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001580,14_month,3,ok
synthetic_default_14_18mo_42_001582,14_month,3,ok
synthetic_default_14_18mo_42_001584,14_month,1,ok
synthetic_default_14_18mo_42_001587,14_month,1,ok
synthetic_default_14_18mo_42_001588,14_month,2,ok
synthetic_default_14_18mo_42_001589,14_month,1,ok
synthetic_default_14_18mo_42_001591,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001592,14_month,2,ok
synthetic_default_14_18mo_42_001594,14_month,2,ok
synthetic_default_14_18mo_42_001597,14_month,3,ok
synthetic_default_14_18mo_42_001601,14_month,5,ok
synthetic_default_14_18mo_42_001602,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001606,14_month,2,ok
synthetic_default_14_18mo_42_001607,14_month,10,ok
synthetic_default_14_18mo_42_001609,14_month,4,ok
synthetic_default_14_18mo_42_001611,14_month,3,ok
synthetic_default_14_18mo_42_001619,14_month,2,ok
synthetic_default_14_18mo_42_001620,14_month,1,ok
synthetic_default_14_18mo_42_001623,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001624,14_month,4,ok
synthetic_default_14_18mo_42_001625,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001631,14_month,2,ok
synthetic_default_14_18mo_42_001632,14_month,6,ok
synthetic_default_14_18mo_42_001633,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001634,14_month,2,ok
synthetic_default_14_18mo_42_001637,14_month,3,ok
synthetic_default_14_18mo_42_001641,14_month,1,ok
synthetic_default_14_18mo_42_001643,14_month,1,ok
synthetic_default_14_18mo_42_001644,14_month,3,ok
synthetic_default_14_18mo_42_001648,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001650,14_month,2,ok
synthetic_default_14_18mo_42_001653,14_month,2,ok
synthetic_default_14_18mo_42_001659,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001664,14_month,2,ok
synthetic_default_14_18mo_42_001666,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001669,14_month,8,ok
synthetic_default_14_18mo_42_001670,14_month,4,ok
synthetic_default_14_18mo_42_001671,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001672,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001675,14_month,6,ok
synthetic_default_14_18mo_42_001678,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001681,14_month,4,ok
synthetic_default_14_18mo_42_001683,14_month,4,ok
synthetic_default_14_18mo_42_001684,14_month,6,ok
synthetic_default_14_18mo_42_001687,14_month,2,ok
synthetic_default_14_18mo_42_001690,14_month,4,ok
synthetic_default_14_18mo_42_001697,14_month,6,ok
synthetic_default_14_18mo_42_001701,14_month,1,ok
synthetic_default_14_18mo_42_001702,14_month,12,ok
synthetic_default_14_18mo_42_001705,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001711,14_month,1,ok
synthetic_default_14_18mo_42_001713,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001715,14_month,8,ok
synthetic_default_14_18mo_42_001716,14_month,4,ok
synthetic_default_14_18mo_42_001718,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001719,14_month,2,ok
synthetic_default_14_18mo_42_001722,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001724,14_month,2,ok
synthetic_default_14_18mo_42_001727,14_month,5,ok
synthetic_default_14_18mo_42_001733,14_month,1,ok
synthetic_default_14_18mo_42_001734,14_month,3,ok
synthetic_default_14_18mo_42_001739,14_month,6,ok
synthetic_default_14_18mo_42_001742,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001743,14_month,2,ok
synthetic_default_14_18mo_42_001748,14_month,4,ok
synthetic_default_14_18mo_42_001749,14_month,2,ok
synthetic_default_14_18mo_42_001750,14_month,6,ok
synthetic_default_14_18mo_42_001761,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001762,14_month,4,ok
synthetic_default_14_18mo_42_001763,14_month,1,ok
synthetic_default_14_18mo_42_001764,14_month,2,ok
synthetic_default_14_18mo_42_001765,14_month,1,ok
synthetic_default_14_18mo_42_001771,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001773,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001777,14_month,1,ok
synthetic_default_14_18mo_42_001781,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001782,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001785,14_month,2,ok
synthetic_default_14_18mo_42_001790,14_month,6,ok
synthetic_default_14_18mo_42_001791,14_month,12,ok
synthetic_default_14_18mo_42_001793,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001796,14_month,8,ok
synthetic_default_14_18mo_42_001798,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001799,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001809,14_month,2,ok
synthetic_default_14_18mo_42_001810,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001811,14_month,2,ok
synthetic_default_14_18mo_42_001813,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001816,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001821,14_month,4,ok
synthetic_default_14_18mo_42_001826,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001828,14_month,3,ok
synthetic_default_14_18mo_42_001829,14_month,1,ok
synthetic_default_14_18mo_42_001833,14_month,3,ok
synthetic_default_14_18mo_42_001837,14_month,2,ok
synthetic_default_14_18mo_42_001842,14_month,8,ok
synthetic_default_14_18mo_42_001843,14_month,10,ok
synthetic_default_14_18mo_42_001845,14_month,7,ok
synthetic_default_14_18mo_42_001848,14_month,8,ok
synthetic_default_14_18mo_42_001849,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001853,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001855,14_month,3,ok
synthetic_default_14_18mo_42_001858,14_month,1,ok
synthetic_default_14_18mo_42_001860,14_month,2,ok
synthetic_default_14_18mo_42_001863,14_month,2,ok
synthetic_default_14_18mo_42_001864,14_month,15,ok
synthetic_default_14_18mo_42_001866,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001867,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001868,14_month,1,ok
synthetic_default_14_18mo_42_001869,14_month,2,ok
synthetic_default_14_18mo_42_001871,14_month,1,ok
synthetic_default_14_18mo_42_001876,14_month,4,ok
synthetic_default_14_18mo_42_001882,14_month,2,ok
synthetic_default_14_18mo_42_001883,14_month,6,ok
synthetic_default_14_18mo_42_001884,14_month,4,ok
synthetic_default_14_18mo_42_001887,14_month,1,ok
synthetic_default_14_18mo_42_001890,14_month,3,ok
synthetic_default_14_18mo_42_001891,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001892,14_month,2,ok
synthetic_default_14_18mo_42_001893,14_month,1,ok
synthetic_default_14_18mo_42_001894,14_month,4,ok
synthetic_default_14_18mo_42_001895,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001898,14_month,1,ok
synthetic_default_14_18mo_42_001900,14_month,6,ok
synthetic_default_14_18mo_42_001901,14_month,1,ok
synthetic_default_14_18mo_42_001906,14_month,2,ok
synthetic_default_14_18mo_42_001909,14_month,4,ok
synthetic_default_14_18mo_42_001911,14_month,2,ok
synthetic_default_14_18mo_42_001913,14_month,6,ok
synthetic_default_14_18mo_42_001914,14_month,4,ok
synthetic_default_14_18mo_42_001916,14_month,4,ok
synthetic_default_14_18mo_42_001917,14_month,6,ok
synthetic_default_14_18mo_42_001920,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001923,14_month,1,ok
synthetic_default_14_18mo_42_001927,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001931,14_month,2,ok
synthetic_default_14_18mo_42_001935,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001937,14_month,10,ok
synthetic_default_14_18mo_42_001938,14_month,2,ok
synthetic_default_14_18mo_42_001939,14_month,2,ok
synthetic_default_14_18mo_42_001941,14_month,4,ok
synthetic_default_14_18mo_42_001942,14_month,10,ok
synthetic_default_14_18mo_42_001943,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001945,14_month,10,ok
synthetic_default_14_18mo_42_001947,14_month,2,ok
synthetic_default_14_18mo_42_001950,14_month,3,ok
synthetic_default_14_18mo_42_001959,14_month,7,ok
synthetic_default_14_18mo_42_001961,14_month,5,ok
synthetic_default_14_18mo_42_001967,14_month,3,ok
synthetic_default_14_18mo_42_001968,14_month,3,ok
synthetic_default_14_18mo_42_001970,14_month,9,ok
synthetic_default_14_18mo_42_001971,14_month,9,ok
synthetic_default_14_18mo_42_001976,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001978,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001984,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001985,14_month,2,ok
synthetic_default_14_18mo_42_001986,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001988,14_month,3,ok
synthetic_default_14_18mo_42_001989,14_month,1,ok
synthetic_default_14_18mo_42_001991,14_month,8,ok
synthetic_default_14_18mo_42_001992,14_month,2,ok
synthetic_default_14_18mo_42_002004,14_month,1,ok
synthetic_default_14_18mo_42_002005,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002007,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002017,14_month,2,ok
synthetic_default_14_18mo_42_002019,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002021,14_month,12,ok
synthetic_default_14_18mo_42_002024,14_month,1,ok
synthetic_default_14_18mo_42_002028,14_month,2,ok
synthetic_default_14_18mo_42_002034,14_month,4,ok
synthetic_default_14_18mo_42_002036,14_month,4,ok
synthetic_default_14_18mo_42_002038,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002039,14_month,2,ok
synthetic_default_14_18mo_42_002044,14_month,1,ok
synthetic_default_14_18mo_42_002045,14_month,4,ok
synthetic_default_14_18mo_42_002048,14_month,2,ok
synthetic_default_14_18mo_42_002049,14_month,1,ok
synthetic_default_14_18mo_42_002052,14_month,1,ok
synthetic_default_14_18mo_42_002054,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002055,14_month,9,ok
synthetic_default_14_18mo_42_002059,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002064,14_month,2,ok
synthetic_default_14_18mo_42_002065,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002066,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002067,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002068,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002071,14_month,6,ok
synthetic_default_14_18mo_42_002075,14_month,3,ok
synthetic_default_14_18mo_42_002076,14_month,1,ok
synthetic_default_14_18mo_42_002077,14_month,9,ok
synthetic_default_14_18mo_42_002078,14_month,3,ok
synthetic_default_14_18mo_42_002079,14_month,2,ok
synthetic_default_14_18mo_42_002081,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002082,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002083,14_month,2,ok
synthetic_default_14_18mo_42_002089,14_month,1,ok
synthetic_default_14_18mo_42_002091,14_month,6,ok
synthetic_default_14_18mo_42_002095,14_month,4,ok
synthetic_default_14_18mo_42_002096,14_month,6,ok
synthetic_default_14_18mo_42_002098,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002099,14_month,2,ok
synthetic_default_14_18mo_42_002100,14_month,4,ok
synthetic_default_14_18mo_42_002102,14_month,3,ok
synthetic_default_14_18mo_42_002104,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002106,14_month,1,ok
synthetic_default_14_18mo_42_002107,14_month,4,ok
synthetic_default_14_18mo_42_002112,14_month,9,ok
synthetic_default_14_18mo_42_002113,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002117,14_month,3,ok
synthetic_default_14_18mo_42_002120,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002122,14_month,8,ok
synthetic_default_14_18mo_42_002128,14_month,3,ok
synthetic_default_14_18mo_42_002134,14_month,8,ok
synthetic_default_14_18mo_42_002135,14_month,2,ok
synthetic_default_14_18mo_42_002137,14_month,20,ok
synthetic_default_14_18mo_42_002138,14_month,1,ok
synthetic_default_14_18mo_42_002139,14_month,2,ok
synthetic_default_14_18mo_42_002141,14_month,1,ok
synthetic_default_14_18mo_42_002142,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002144,14_month,2,ok
synthetic_default_14_18mo_42_002146,14_month,3,ok
synthetic_default_14_18mo_42_002147,14_month,7,ok
synthetic_default_14_18mo_42_002149,14_month,1,ok
synthetic_default_14_18mo_42_002152,14_month,4,ok
synthetic_default_14_18mo_42_002161,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002163,14_month,2,ok
synthetic_default_14_18mo_42_002167,14_month,3,ok
synthetic_default_14_18mo_42_002172,14_month,6,ok
synthetic_default_14_18mo_42_002174,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002175,14_month,6,ok
synthetic_default_14_18mo_42_002181,14_month,1,ok
synthetic_default_14_18mo_42_002183,14_month,2,ok
synthetic_default_14_18mo_42_002187,14_month,4,ok
synthetic_default_14_18mo_42_002190,14_month,6,ok
synthetic_default_14_18mo_42_002191,14_month,2,ok
synthetic_default_14_18mo_42_002192,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002196,14_month,6,ok
synthetic_default_14_18mo_42_002201,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002205,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002208,14_month,2,ok
synthetic_default_14_18mo_42_002213,14_month,6,ok
synthetic_default_14_18mo_42_002218,14_month,3,ok
synthetic_default_14_18mo_42_002223,14_month,6,ok
synthetic_default_14_18mo_42_002227,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002228,14_month,2,ok
synthetic_default_14_18mo_42_002234,14_month,8,ok
synthetic_default_14_18mo_42_002238,14_month,4,ok
synthetic_default_14_18mo_42_002239,14_month,3,ok
synthetic_default_14_18mo_42_002240,14_month,3,ok
synthetic_default_14_18mo_42_002243,14_month,16,ok
synthetic_default_14_18mo_42_002244,14_month,2,ok
synthetic_default_14_18mo_42_002245,14_month,3,ok
