synthetic_scene_id,audio_path,rttm_path,target_child_vocalized,target_child_duration_sec,adult_duration_sec,other_child_duration_sec,overlap_duration_sec,snr_db,noise_type,rir_type,age_band,scene_type,generation_config_name,generation_config_hash
default_14_18mo_42_000927,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000927.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000927.rttm,0,0,25.22711205257338,0,0.0,,,,14_18_months,background_speech_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000928,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000928.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000928.rttm,0,0,0,0,0.0,,,,14_18_months,noise_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000929,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000929.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000929.rttm,1,2.4097892465550625,18.00711873737906,0,0.2,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000930,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000930.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000930.rttm,0,0,25.41384148712346,0,0.0,,,,14_18_months,background_speech_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000931,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000931.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000931.rttm,1,3.9410780083402877,21.926212957836825,0,1.68,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000932,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000932.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000932.rttm,0,0,25.83885641964905,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000933,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000933.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000933.rttm,1,1.7890974405830233,14.449591784237366,0,0.85,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000934,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000934.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000934.rttm,0,0,25.559401011809488,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000935,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000935.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000935.rttm,0,0,25.945158421378665,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000936,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000936.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000936.rttm,0,0,24.637991002669317,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000937,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000937.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000937.rttm,1,2.723960009683301,22.251173623231214,0,1.1,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000938,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000938.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000938.rttm,0,0,24.878900886868955,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000939,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000939.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000939.rttm,1,0.2259904603153453,9.793249747352757,0,0.06,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000940,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000940.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000940.rttm,1,4.203262539366296,22.685118501278478,0,2.25,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000941,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000941.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000941.rttm,0,0,23.26495750882005,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000942,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000942.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000942.rttm,1,4.273248695512032,18.454204066391902,0,0.9,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000943,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000943.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000943.rttm,1,4.384749284389776,22.07889138857717,0,1.59,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000944,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000944.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000944.rttm,1,2.7921464429757465,24.42601033814083,0,1.06,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000945,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000945.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000945.rttm,0,0,24.73014936688409,0,0.0,,,,14_18_months,background_speech_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000946,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000946.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000946.rttm,1,2.436749883372195,21.670706427582097,0,1.26,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000947,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000947.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000947.rttm,1,4.161519141688055,20.317136099034208,0,1.43,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000948,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000948.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000948.rttm,1,3.5198981448232542,18.480416651276208,0,0.0,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000949,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000949.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000949.rttm,0,0,24.772753348113177,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000950,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000950.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000950.rttm,0,0,24.665678383555935,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000951,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000951.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000951.rttm,1,2.743239598724256,21.00545659232012,0,0.71,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000952,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000952.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000952.rttm,1,1.969179476624177,8.236666572090463,0,0.42,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000953,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000953.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000953.rttm,1,2.6693503064906103,21.769524845594027,0,1.06,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000954,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000954.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000954.rttm,1,1.3254764664231966,17.367366712773233,0,0.39,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000955,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000955.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000955.rttm,0,0,25.11446887423369,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000956,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000956.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000956.rttm,0,0,25.35838835140263,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000957,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000957.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000957.rttm,0,0,24.677734455416086,0,0.0,,,,14_18_months,background_speech_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000958,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000958.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000958.rttm,0,0,24.98812633682982,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000959,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000959.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000959.rttm,0,0,24.715758477447665,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000960,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000960.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000960.rttm,1,2.331402839210604,23.849482251476907,0,1.49,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000961,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000961.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000961.rttm,1,3.5394635138597983,18.46829153212405,0,1.16,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000962,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000962.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000962.rttm,1,0.8965227820408588,7.381418872334383,0,0.0,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000963,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000963.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000963.rttm,1,4.0065591623651144,17.178718563960032,0,0.0,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000964,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000964.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000964.rttm,1,2.1671544553232955,8.789656126551392,0,0.0,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000965,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000965.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000965.rttm,1,4.5171744155597535,18.70076268300627,0,0.8,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000966,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000966.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000966.rttm,1,3.064424427874302,21.76675885051326,0,1.42,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000967,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000967.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000967.rttm,1,3.3678346018008813,19.81151032798358,0,0.33,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000968,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000968.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000968.rttm,1,3.1497334650642164,23.356101060118373,0,1.48,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000969,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000969.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000969.rttm,1,0.6912866123142085,3.6394918086733927,0,0.51,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000970,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000970.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000970.rttm,1,0.401654952483125,7.038970753477005,0,0.11,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000971,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000971.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000971.rttm,0,0,23.51100129843511,0,0.0,,,,14_18_months,background_speech_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000972,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000972.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000972.rttm,1,2.9134053791105767,20.021365534913585,0,0.44,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000973,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000973.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000973.rttm,1,1.8386462885923684,15.396080237950699,0,0.44,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000974,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000974.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000974.rttm,1,3.194582527281666,19.55502664707564,0,0.26,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000975,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000975.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000975.rttm,0,0,0,0,0.0,,,,14_18_months,noise_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000976,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000976.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000976.rttm,0,0,24.39678162811064,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000977,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000977.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000977.rttm,1,0.8610221110664351,5.637273469171504,0,0.88,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000978,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000978.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000978.rttm,0,0,24.86654026132046,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000979,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000979.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000979.rttm,1,2.3283687244079623,22.27440226209379,0,0.8300000000000001,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000980,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000980.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000980.rttm,1,2.026465173488325,14.664425918522001,0,0.0,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000981,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000981.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000981.rttm,1,4.064503491575217,19.793627184061386,0,0.89,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000982,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000982.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000982.rttm,1,2.3021999016373638,21.21889290364576,0,0.25,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000983,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000983.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000983.rttm,0,0,26.751491546462045,0,0.0,,,,14_18_months,background_speech_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000984,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000984.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000984.rttm,1,3.054188473296743,22.63255008814768,0,1.62,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000985,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000985.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000985.rttm,1,0.6328928451586249,1.9012764865929188,0,0.0,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000986,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000986.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000986.rttm,0,0,25.739244507095922,0,0.0,,,,14_18_months,background_speech_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000987,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000987.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000987.rttm,0,0,23.217838527768897,0,0.0,,,,14_18_months,background_speech_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000988,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000988.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000988.rttm,1,2.718904567413449,26.154145785824664,0,2.04,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000989,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000989.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000989.rttm,0,0,25.964584175331378,0,0.0,,,,14_18_months,adult_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000990,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000990.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000990.rttm,0,0,25.861597773053166,0,0.0,,,,14_18_months,background_speech_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000991,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000991.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000991.rttm,0,0,23.99256826140065,0,0.0,,,,14_18_months,background_speech_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000992,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000992.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000992.rttm,0,0,0,0,0.0,,,,14_18_months,noise_only_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000993,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000993.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000993.rttm,1,3.329180164871519,19.981605304483196,0,0.31,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000994,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000994.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000994.rttm,1,0.5090670860431841,4.673903056172955,0,0.0,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000995,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000995.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000995.rttm,1,3.0610310513684156,18.04620795926523,0,0.0,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000996,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000996.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000996.rttm,1,2.86677289039679,15.682513798581246,0,0.32,,,,14_18_months,positive,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000997,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000997.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000997.rttm,0,0,23.36000676450863,0,0.0,,,,14_18_months,background_speech_negative,default_14_18mo,da4137ddf9c5
default_14_18mo_42_000998,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_000998.wav,/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/rttm/default_14_18mo_42_000998.rttm,0,0,24.472815431352284,0,0.0,,,,14_18_months,background_speech_negative,default_14_18mo,da4137ddf9c5
