segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,vc_source_language,vc_target_child_id,vc_source_path
xlingvc_D4Y7P4G2V4_747a7af9c4,cross_lingual_vc_tinyvox_French,phon_French_Paris_Theophile_020907_03151056_03155975,D4Y7P4G2V4,target_child,,14_18_months,0.0,4.9000,4.9000,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_747a7af9c4.wav,16000,,,cross_lingual_vc,1.0,train,True,French,D4Y7P4G2V4,data/tinyvox/audio/phon_French_Paris_Theophile_020907_03151056_03155975.wav
xlingvc_D4Y7P4G2V4_16e740ce4a,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_060007_00335910_00337736,D4Y7P4G2V4,target_child,,14_18_months,0.0,1.8200,1.8200,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_16e740ce4a.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,D4Y7P4G2V4,data/tinyvox/audio/phon_Biling_ChildL2_060007_00335910_00337736.wav
xlingvc_D4Y7P4G2V4_2b45304aef,cross_lingual_vc_tinyvox_French,phon_French_Paris_Madeleine_020102_01673748_01675906,D4Y7P4G2V4,target_child,,14_18_months,0.0,2.1400,2.1400,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_2b45304aef.wav,16000,,,cross_lingual_vc,1.0,train,True,French,D4Y7P4G2V4,data/tinyvox/audio/phon_French_Paris_Madeleine_020102_01673748_01675906.wav
xlingvc_D4Y7P4G2V4_6d07bda24e,cross_lingual_vc_tinyvox_German,phon_German_Grimm_Nele_010829_01001090_01007170,D4Y7P4G2V4,target_child,,14_18_months,0.0,6.0600,6.0600,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_6d07bda24e.wav,16000,,,cross_lingual_vc,1.0,train,True,German,D4Y7P4G2V4,data/tinyvox/audio/phon_German_Grimm_Nele_010829_01001090_01007170.wav
xlingvc_D4Y7P4G2V4_2b823a513d,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Preston_P50_00098092_00098816,D4Y7P4G2V4,target_child,,14_18_months,0.0,0.7000,0.7000,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_2b823a513d.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,D4Y7P4G2V4,data/tinyvox/audio/phon_Clinical_Preston_P50_00098092_00098816.wav
xlingvc_D4Y7P4G2V4_e042fefd6c,cross_lingual_vc_tinyvox_French,phon_French_Paris_Antoine_030500_02614738_02617803,D4Y7P4G2V4,target_child,,14_18_months,0.0,3.0600,3.0600,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_e042fefd6c.wav,16000,,,cross_lingual_vc,1.0,train,True,French,D4Y7P4G2V4,data/tinyvox/audio/phon_French_Paris_Antoine_030500_02614738_02617803.wav
xlingvc_D4Y7P4G2V4_e3ef8c3e32,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040113_03594172_03599386,D4Y7P4G2V4,target_child,,14_18_months,0.0,5.2000,5.2000,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_e3ef8c3e32.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,D4Y7P4G2V4,data/tinyvox/audio/phon_Biling_ChildL2_040113_03594172_03599386.wav
xlingvc_D4Y7P4G2V4_037369a6ef,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Preston_P31_00995479_00996743,D4Y7P4G2V4,target_child,,14_18_months,0.0,1.2400,1.2400,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_037369a6ef.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,D4Y7P4G2V4,data/tinyvox/audio/phon_Clinical_Preston_P31_00995479_00996743.wav
xlingvc_D4Y7P4G2V4_190ef47ddb,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_PereiraFreitas_Pedro_030622_00186113_00188813,D4Y7P4G2V4,target_child,,14_18_months,0.0,2.6800,2.6800,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_190ef47ddb.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,D4Y7P4G2V4,data/tinyvox/audio/phon_Romance_Portuguese_PereiraFreitas_Pedro_030622_00186113_00188813.wav
xlingvc_D4Y7P4G2V4_672d12b8f0,cross_lingual_vc_tinyvox_German,phon_German_Grimm_Nele_010829_00211520_00217580,D4Y7P4G2V4,target_child,,14_18_months,0.0,6.0400,6.0400,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_672d12b8f0.wav,16000,,,cross_lingual_vc,1.0,train,True,German,D4Y7P4G2V4,data/tinyvox/audio/phon_German_Grimm_Nele_010829_00211520_00217580.wav
xlingvc_D4Y7P4G2V4_b1f3a2a14e,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Preston_P35_00452920_00453970,D4Y7P4G2V4,target_child,,14_18_months,0.0,1.0400,1.0400,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_b1f3a2a14e.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,D4Y7P4G2V4,data/tinyvox/audio/phon_Clinical_Preston_P35_00452920_00453970.wav
xlingvc_D4Y7P4G2V4_093b6e8210,cross_lingual_vc_tinyvox_French,phon_French_Yamaguchi_031013_00848299_00850000,D4Y7P4G2V4,target_child,,14_18_months,0.0,1.6800,1.6800,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_093b6e8210.wav,16000,,,cross_lingual_vc,1.0,train,True,French,D4Y7P4G2V4,data/tinyvox/audio/phon_French_Yamaguchi_031013_00848299_00850000.wav
xlingvc_D4Y7P4G2V4_7eea467427,cross_lingual_vc_tinyvox_German,phon_German_TAKI_RL_RL5081_01012004_01012893,D4Y7P4G2V4,target_child,,14_18_months,0.0,0.8800,0.8800,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_7eea467427.wav,16000,,,cross_lingual_vc,1.0,train,True,German,D4Y7P4G2V4,data/tinyvox/audio/phon_German_TAKI_RL_RL5081_01012004_01012893.wav
xlingvc_D4Y7P4G2V4_6600a1bda6,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Nathan_10226b_00996912_00998917,D4Y7P4G2V4,target_child,,14_18_months,0.0,2.0000,2.0000,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_6600a1bda6.wav,16000,,,cross_lingual_vc,1.0,train,True,French,D4Y7P4G2V4,data/tinyvox/audio/phon_French_Lyon_Nathan_10226b_00996912_00998917.wav
xlingvc_D4Y7P4G2V4_4dfe9bd0c7,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_CCF_Joana_031111_00082250_00086600,D4Y7P4G2V4,target_child,,14_18_months,0.0,4.3400,4.3400,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_4dfe9bd0c7.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,D4Y7P4G2V4,data/tinyvox/audio/phon_Romance_Portuguese_CCF_Joana_031111_00082250_00086600.wav
xlingvc_D4Y7P4G2V4_b4a9f37941,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_PereiraFreitas_Raquel_020811_01120902_01122901,D4Y7P4G2V4,target_child,,14_18_months,0.0,1.9800,1.9800,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_b4a9f37941.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,D4Y7P4G2V4,data/tinyvox/audio/phon_Romance_Portuguese_PereiraFreitas_Raquel_020811_01120902_01122901.wav
xlingvc_D4Y7P4G2V4_16d362f255,cross_lingual_vc_tinyvox_French,phon_French_Paris_Antoine_020212_01384976_01385761,D4Y7P4G2V4,target_child,,14_18_months,0.0,0.7800,0.7800,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_16d362f255.wav,16000,,,cross_lingual_vc,1.0,train,True,French,D4Y7P4G2V4,data/tinyvox/audio/phon_French_Paris_Antoine_020212_01384976_01385761.wav
xlingvc_D4Y7P4G2V4_42ec456def,cross_lingual_vc_tinyvox_French,phon_French_Yamaguchi_030113_02145924_02148635,D4Y7P4G2V4,target_child,,14_18_months,0.0,2.7000,2.7000,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_42ec456def.wav,16000,,,cross_lingual_vc,1.0,train,True,French,D4Y7P4G2V4,data/tinyvox/audio/phon_French_Yamaguchi_030113_02145924_02148635.wav
xlingvc_D4Y7P4G2V4_f1e3dbe84c,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Marilyn_10815b_00110075_00117627,D4Y7P4G2V4,target_child,,14_18_months,0.0,7.5400,7.5400,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_f1e3dbe84c.wav,16000,,,cross_lingual_vc,1.0,train,True,French,D4Y7P4G2V4,data/tinyvox/audio/phon_French_Lyon_Marilyn_10815b_00110075_00117627.wav
xlingvc_D4Y7P4G2V4_1b21e4b334,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Baptiste_011004b_00903520_00904400,D4Y7P4G2V4,target_child,,14_18_months,0.0,0.8600,0.8600,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_1b21e4b334.wav,16000,,,cross_lingual_vc,1.0,train,True,French,D4Y7P4G2V4,data/tinyvox/audio/phon_French_KernFrench_Baptiste_011004b_00903520_00904400.wav
xlingvc_D4Y7P4G2V4_68e485c1c1,cross_lingual_vc_tinyvox_Spanish,phon_Spanish_Vivar_PuntaArenas_1B-CA_00163549_00163975,D4Y7P4G2V4,target_child,,14_18_months,0.0,0.4200,0.4200,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_68e485c1c1.wav,16000,,,cross_lingual_vc,1.0,train,True,Spanish,D4Y7P4G2V4,data/tinyvox/audio/phon_Spanish_Vivar_PuntaArenas_1B-CA_00163549_00163975.wav
xlingvc_D4Y7P4G2V4_ee745388dc,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040000_01488185_01489522,D4Y7P4G2V4,target_child,,14_18_months,0.0,1.3200,1.3200,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_ee745388dc.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,D4Y7P4G2V4,data/tinyvox/audio/phon_Biling_ChildL2_040000_01488185_01489522.wav
xlingvc_D4Y7P4G2V4_f372f46389,cross_lingual_vc_tinyvox_French,phon_French_Paris_Theophile_031115_03130778_03133015,D4Y7P4G2V4,target_child,,14_18_months,0.0,2.2200,2.2200,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_f372f46389.wav,16000,,,cross_lingual_vc,1.0,train,True,French,D4Y7P4G2V4,data/tinyvox/audio/phon_French_Paris_Theophile_031115_03130778_03133015.wav
xlingvc_D4Y7P4G2V4_3fb3788df2,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040200_00341110_00342183,D4Y7P4G2V4,target_child,,14_18_months,0.0,1.0600,1.0600,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_3fb3788df2.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,D4Y7P4G2V4,data/tinyvox/audio/phon_Biling_ChildL2_040200_00341110_00342183.wav
xlingvc_D4Y7P4G2V4_2077037537,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Anais_20916a_00693712_00697357,D4Y7P4G2V4,target_child,,14_18_months,0.0,3.6400,3.6400,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_2077037537.wav,16000,,,cross_lingual_vc,1.0,train,True,French,D4Y7P4G2V4,data/tinyvox/audio/phon_French_Lyon_Anais_20916a_00693712_00697357.wav
xlingvc_D4Y7P4G2V4_7f3646b4d1,cross_lingual_vc_tinyvox_French,phon_French_Yamaguchi_040326_00330733_00337253,D4Y7P4G2V4,target_child,,14_18_months,0.0,6.5000,6.5000,data/segments/cross_lingual_vc/D4Y7P4G2V4/D4Y7P4G2V4_7f3646b4d1.wav,16000,,,cross_lingual_vc,1.0,train,True,French,D4Y7P4G2V4,data/tinyvox/audio/phon_French_Yamaguchi_040326_00330733_00337253.wav
xlingvc_T2H0J0N2Z5_c8c155a930,cross_lingual_vc_tinyvox_French,phon_French_Paris_Antoine_010715_00790256_00791078,T2H0J0N2Z5,target_child,,14_18_months,0.0,0.8000,0.8000,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_c8c155a930.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_Paris_Antoine_010715_00790256_00791078.wav
xlingvc_T2H0J0N2Z5_1765741570,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD16_050703_02823991_02825740,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.7400,1.7400,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_1765741570.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,T2H0J0N2Z5,data/tinyvox/audio/phon_Clinical_Cummings_PD16_050703_02823991_02825740.wav
xlingvc_T2H0J0N2Z5_974942e489,cross_lingual_vc_tinyvox_French,phon_French_Paris_Julie_021101_02321358_02324118,T2H0J0N2Z5,target_child,,14_18_months,0.0,2.7400,2.7400,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_974942e489.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_Paris_Julie_021101_02321358_02324118.wav
xlingvc_T2H0J0N2Z5_1ad973c6e2,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Anais_20929b_01414460_01416157,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.6800,1.6800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_1ad973c6e2.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_Lyon_Anais_20929b_01414460_01416157.wav
xlingvc_T2H0J0N2Z5_e3b9b1b021,cross_lingual_vc_tinyvox_German,phon_German_Stuttgart_FZ_FZ6052_00102332_00102834,T2H0J0N2Z5,target_child,,14_18_months,0.0,0.4800,0.4800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_e3b9b1b021.wav,16000,,,cross_lingual_vc,1.0,train,True,German,T2H0J0N2Z5,data/tinyvox/audio/phon_German_Stuttgart_FZ_FZ6052_00102332_00102834.wav
xlingvc_T2H0J0N2Z5_10025e7707,cross_lingual_vc_tinyvox_Biling,phon_Biling_Scheidnes_NWR-71_SES3-SAL_01360934_01362240,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.3000,1.3000,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_10025e7707.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,T2H0J0N2Z5,data/tinyvox/audio/phon_Biling_Scheidnes_NWR-71_SES3-SAL_01360934_01362240.wav
xlingvc_T2H0J0N2Z5_5ef57bdfe5,cross_lingual_vc_tinyvox_French,phon_French_Paris_Anae_030522_03684326_03686500,T2H0J0N2Z5,target_child,,14_18_months,0.0,2.1600,2.1600,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_5ef57bdfe5.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_Paris_Anae_030522_03684326_03686500.wav
xlingvc_T2H0J0N2Z5_7ff9dfc1ec,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040813_00305032_00315003,T2H0J0N2Z5,target_child,,14_18_months,0.0,9.9600,9.9600,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_7ff9dfc1ec.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,T2H0J0N2Z5,data/tinyvox/audio/phon_Biling_ChildL2_040813_00305032_00315003.wav
xlingvc_T2H0J0N2Z5_3a4183f351,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Esteban_010921_03084400_03087080,T2H0J0N2Z5,target_child,,14_18_months,0.0,2.6600,2.6600,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_3a4183f351.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_KernFrench_Esteban_010921_03084400_03087080.wav
xlingvc_T2H0J0N2Z5_e00f2a4b7b,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_CCF_Joana_030212_01108115_01111115,T2H0J0N2Z5,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_e00f2a4b7b.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,T2H0J0N2Z5,data/tinyvox/audio/phon_Romance_Portuguese_CCF_Joana_030212_01108115_01111115.wav
xlingvc_T2H0J0N2Z5_b5f8908071,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_TorringtonEaton_PNT_08CD_00081757_00082533,T2H0J0N2Z5,target_child,,14_18_months,0.0,0.7600,0.7600,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_b5f8908071.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,T2H0J0N2Z5,data/tinyvox/audio/phon_Clinical_TorringtonEaton_PNT_08CD_00081757_00082533.wav
xlingvc_T2H0J0N2Z5_3c6194c363,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Nathan_20412a_00221668_00225575,T2H0J0N2Z5,target_child,,14_18_months,0.0,3.9000,3.9000,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_3c6194c363.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_Lyon_Nathan_20412a_00221668_00225575.wav
xlingvc_T2H0J0N2Z5_63d33f5ffd,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Chiat_DI_050528a_01576561_01577821,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.2400,1.2400,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_63d33f5ffd.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,T2H0J0N2Z5,data/tinyvox/audio/phon_Clinical_Chiat_DI_050528a_01576561_01577821.wav
xlingvc_T2H0J0N2Z5_9b4ea055ac,cross_lingual_vc_tinyvox_French,phon_French_Paris_Anae_031000_00827763_00829960,T2H0J0N2Z5,target_child,,14_18_months,0.0,2.1800,2.1800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_9b4ea055ac.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_Paris_Anae_031000_00827763_00829960.wav
xlingvc_T2H0J0N2Z5_22f920b145,cross_lingual_vc_tinyvox_French,phon_French_Paris_Theophile_021001_03515860_03517531,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.6600,1.6600,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_22f920b145.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_Paris_Theophile_021001_03515860_03517531.wav
xlingvc_T2H0J0N2Z5_e11366fb4f,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Marie_10227a_00761191_00765940,T2H0J0N2Z5,target_child,,14_18_months,0.0,4.7400,4.7400,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_e11366fb4f.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_Lyon_Marie_10227a_00761191_00765940.wav
xlingvc_T2H0J0N2Z5_8c5d2c24b7,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040315_02909889_02911889,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.9800,1.9800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_8c5d2c24b7.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,T2H0J0N2Z5,data/tinyvox/audio/phon_Biling_ChildL2_040315_02909889_02911889.wav
xlingvc_T2H0J0N2Z5_7059aa78a4,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_051116_00140187_00141665,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.4600,1.4600,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_7059aa78a4.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,T2H0J0N2Z5,data/tinyvox/audio/phon_Biling_ChildL2_051116_00140187_00141665.wav
xlingvc_T2H0J0N2Z5_49b1af77f7,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Jules_010127_02005360_02008360,T2H0J0N2Z5,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_49b1af77f7.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_KernFrench_Jules_010127_02005360_02008360.wav
xlingvc_T2H0J0N2Z5_f52dd759ab,cross_lingual_vc_tinyvox_Spanish,phon_Spanish_Vivar_Temuco_3B-TT_00292523_00293736,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.2000,1.2000,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_f52dd759ab.wav,16000,,,cross_lingual_vc,1.0,train,True,Spanish,T2H0J0N2Z5,data/tinyvox/audio/phon_Spanish_Vivar_Temuco_3B-TT_00292523_00293736.wav
xlingvc_T2H0J0N2Z5_b35e50ec43,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_McAllister_031115_01571298_01572278,T2H0J0N2Z5,target_child,,14_18_months,0.0,0.9600,0.9600,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_b35e50ec43.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,T2H0J0N2Z5,data/tinyvox/audio/phon_Clinical_McAllister_031115_01571298_01572278.wav
xlingvc_T2H0J0N2Z5_150d66538b,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Theotime_20408b_01532000_01533308,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.3000,1.3000,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_150d66538b.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_Lyon_Theotime_20408b_01532000_01533308.wav
xlingvc_T2H0J0N2Z5_862bdf12d5,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040216_02904997_02905688,T2H0J0N2Z5,target_child,,14_18_months,0.0,0.6800,0.6800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_862bdf12d5.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,T2H0J0N2Z5,data/tinyvox/audio/phon_Biling_ChildL2_040216_02904997_02905688.wav
xlingvc_T2H0J0N2Z5_f499138124,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Jules_010302_02405595_02408595,T2H0J0N2Z5,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_f499138124.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_KernFrench_Jules_010302_02405595_02408595.wav
xlingvc_T2H0J0N2Z5_be4e66a465,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD10_050630_02662068_02663559,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.4800,1.4800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_be4e66a465.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,T2H0J0N2Z5,data/tinyvox/audio/phon_Clinical_Cummings_PD10_050630_02662068_02663559.wav
xlingvc_T2H0J0N2Z5_8d98aa11be,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD66_060320_00729090_00732090,T2H0J0N2Z5,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_8d98aa11be.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,T2H0J0N2Z5,data/tinyvox/audio/phon_Clinical_Cummings_PD66_060320_00729090_00732090.wav
xlingvc_T2H0J0N2Z5_549914d6eb,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Emma_011126_01396920_01399920,T2H0J0N2Z5,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_549914d6eb.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_KernFrench_Emma_011126_01396920_01399920.wav
xlingvc_T2H0J0N2Z5_d7b6bc5080,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_NeumannFoxBoyer_SD_PL-I_C07_00091042_00092040,T2H0J0N2Z5,target_child,,14_18_months,0.0,0.9800,0.9800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_d7b6bc5080.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,T2H0J0N2Z5,data/tinyvox/audio/phon_Clinical_NeumannFoxBoyer_SD_PL-I_C07_00091042_00092040.wav
xlingvc_T2H0J0N2Z5_9c09046a8d,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Baptiste_010521_01931440_01933440,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.9800,1.9800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_9c09046a8d.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T2H0J0N2Z5,data/tinyvox/audio/phon_French_KernFrench_Baptiste_010521_01931440_01933440.wav
xlingvc_T2H0J0N2Z5_ac5d1a54a3,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_060028_04249674_04250940,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.2600,1.2600,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_ac5d1a54a3.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,T2H0J0N2Z5,data/tinyvox/audio/phon_Biling_ChildL2_060028_04249674_04250940.wav
xlingvc_T2H0J0N2Z5_27d8cc65f1,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Chiat_SB_050529_00419125_00420413,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.2800,1.2800,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_27d8cc65f1.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,T2H0J0N2Z5,data/tinyvox/audio/phon_Clinical_Chiat_SB_050529_00419125_00420413.wav
xlingvc_T2H0J0N2Z5_b01cfdfcda,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040204_01052310_01053432,T2H0J0N2Z5,target_child,,14_18_months,0.0,1.1000,1.1000,data/segments/cross_lingual_vc/T2H0J0N2Z5/T2H0J0N2Z5_b01cfdfcda.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,T2H0J0N2Z5,data/tinyvox/audio/phon_Biling_ChildL2_040204_01052310_01053432.wav
