segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,vc_source_language,vc_target_child_id,vc_source_path
xlingvc_C5U1P3X9F0_84b108c287,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_PereiraFreitas_Raquel_020000_01223985_01225985,C5U1P3X9F0,target_child,,14_18_months,0.0,1.9800,1.9800,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_84b108c287.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,C5U1P3X9F0,data/tinyvox/audio/phon_Romance_Portuguese_PereiraFreitas_Raquel_020000_01223985_01225985.wav
xlingvc_C5U1P3X9F0_633b21b5cd,cross_lingual_vc_tinyvox_French,phon_French_Yamaguchi_040015_01287768_01289571,C5U1P3X9F0,target_child,,14_18_months,0.0,1.7800,1.7800,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_633b21b5cd.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_Yamaguchi_040015_01287768_01289571.wav
xlingvc_C5U1P3X9F0_4c07774842,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD23_050502_00315251_00316106,C5U1P3X9F0,target_child,,14_18_months,0.0,0.8400,0.8400,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_4c07774842.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,C5U1P3X9F0,data/tinyvox/audio/phon_Clinical_Cummings_PD23_050502_00315251_00316106.wav
xlingvc_C5U1P3X9F0_8a6a5ffccb,cross_lingual_vc_tinyvox_French,phon_French_Paris_Leonard_020710_03321448_03325735,C5U1P3X9F0,target_child,,14_18_months,0.0,4.2800,4.2800,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_8a6a5ffccb.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_Paris_Leonard_020710_03321448_03325735.wav
xlingvc_C5U1P3X9F0_577e6d97e6,cross_lingual_vc_tinyvox_French,phon_French_Yamaguchi_020328_00634406_00635420,C5U1P3X9F0,target_child,,14_18_months,0.0,1.0000,1.0000,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_577e6d97e6.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_Yamaguchi_020328_00634406_00635420.wav
xlingvc_C5U1P3X9F0_43b1289d9d,cross_lingual_vc_tinyvox_French,phon_French_GoadRose_Clara_10217_00013514_00014999,C5U1P3X9F0,target_child,,14_18_months,0.0,1.4800,1.4800,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_43b1289d9d.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_GoadRose_Clara_10217_00013514_00014999.wav
xlingvc_C5U1P3X9F0_453f4376d2,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Marie_11000a_00894943_00896977,C5U1P3X9F0,target_child,,14_18_months,0.0,2.0200,2.0200,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_453f4376d2.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_Lyon_Marie_11000a_00894943_00896977.wav
xlingvc_C5U1P3X9F0_1fc6f2551c,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Emma_011016_02053840_02056840,C5U1P3X9F0,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_1fc6f2551c.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_KernFrench_Emma_011016_02053840_02056840.wav
xlingvc_C5U1P3X9F0_49df384c50,cross_lingual_vc_tinyvox_French,phon_French_Paris_Anae_040523_00305230_00306651,C5U1P3X9F0,target_child,,14_18_months,0.0,1.4000,1.4000,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_49df384c50.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_Paris_Anae_040523_00305230_00306651.wav
xlingvc_C5U1P3X9F0_70a36542fe,cross_lingual_vc_tinyvox_French,phon_French_Yamaguchi_021111_00320194_00320796,C5U1P3X9F0,target_child,,14_18_months,0.0,0.5800,0.5800,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_70a36542fe.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_Yamaguchi_021111_00320194_00320796.wav
xlingvc_C5U1P3X9F0_057baeb31c,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Esteban_011126_02876640_02877440,C5U1P3X9F0,target_child,,14_18_months,0.0,0.7800,0.7800,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_057baeb31c.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_KernFrench_Esteban_011126_02876640_02877440.wav
xlingvc_C5U1P3X9F0_96d3bd69d6,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Anais_11027b_01613947_01615823,C5U1P3X9F0,target_child,,14_18_months,0.0,1.8600,1.8600,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_96d3bd69d6.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_Lyon_Anais_11027b_01613947_01615823.wav
xlingvc_C5U1P3X9F0_747ce89a6a,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_PereiraFreitas_Pedro_020819_00322652_00325152,C5U1P3X9F0,target_child,,14_18_months,0.0,2.4800,2.4800,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_747ce89a6a.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,C5U1P3X9F0,data/tinyvox/audio/phon_Romance_Portuguese_PereiraFreitas_Pedro_020819_00322652_00325152.wav
xlingvc_C5U1P3X9F0_4fca9e50b4,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_PereiraFreitas_Pedro_030101_01807030_01809530,C5U1P3X9F0,target_child,,14_18_months,0.0,2.4800,2.4800,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_4fca9e50b4.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,C5U1P3X9F0,data/tinyvox/audio/phon_Romance_Portuguese_PereiraFreitas_Pedro_030101_01807030_01809530.wav
xlingvc_C5U1P3X9F0_9110ca1b9f,cross_lingual_vc_tinyvox_French,phon_French_Paris_Anae_030626_03039575_03041286,C5U1P3X9F0,target_child,,14_18_months,0.0,1.7000,1.7000,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_9110ca1b9f.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_Paris_Anae_030626_03039575_03041286.wav
xlingvc_C5U1P3X9F0_3b6caad2b5,cross_lingual_vc_tinyvox_French,phon_French_Paris_Anae_030626_01779956_01787000,C5U1P3X9F0,target_child,,14_18_months,0.0,7.0200,7.0200,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_3b6caad2b5.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_Paris_Anae_030626_01779956_01787000.wav
xlingvc_C5U1P3X9F0_fb05107594,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_Ramalho_5-6_A15_01249539_01250856,C5U1P3X9F0,target_child,,14_18_months,0.0,1.3000,1.3000,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_fb05107594.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,C5U1P3X9F0,data/tinyvox/audio/phon_Romance_Portuguese_Ramalho_5-6_A15_01249539_01250856.wav
xlingvc_C5U1P3X9F0_849cc3fd56,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_TorringtonEaton_PNT_12KV_00104769_00105781,C5U1P3X9F0,target_child,,14_18_months,0.0,1.0000,1.0000,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_849cc3fd56.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,C5U1P3X9F0,data/tinyvox/audio/phon_Clinical_TorringtonEaton_PNT_12KV_00104769_00105781.wav
xlingvc_C5U1P3X9F0_f2cdaa005d,cross_lingual_vc_tinyvox_Spanish,phon_Spanish_Vivar_Antofagasta_3M-MQ_00424903_00425514,C5U1P3X9F0,target_child,,14_18_months,0.0,0.6000,0.6000,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_f2cdaa005d.wav,16000,,,cross_lingual_vc,1.0,train,True,Spanish,C5U1P3X9F0,data/tinyvox/audio/phon_Spanish_Vivar_Antofagasta_3M-MQ_00424903_00425514.wav
xlingvc_C5U1P3X9F0_b13f2c491f,cross_lingual_vc_tinyvox_French,phon_French_Paris_Antoine_020820_03496485_03499473,C5U1P3X9F0,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_b13f2c491f.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_Paris_Antoine_020820_03496485_03499473.wav
xlingvc_C5U1P3X9F0_468fea8783,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD16_050224_01175806_01178505,C5U1P3X9F0,target_child,,14_18_months,0.0,2.6800,2.6800,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_468fea8783.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,C5U1P3X9F0,data/tinyvox/audio/phon_Clinical_Cummings_PD16_050224_01175806_01178505.wav
xlingvc_C5U1P3X9F0_3804a7a2cc,cross_lingual_vc_tinyvox_French,phon_French_GoadRose_Theo_30915_06201704_06204288,C5U1P3X9F0,target_child,,14_18_months,0.0,2.5600,2.5600,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_3804a7a2cc.wav,16000,,,cross_lingual_vc,1.0,train,True,French,C5U1P3X9F0,data/tinyvox/audio/phon_French_GoadRose_Theo_30915_06201704_06204288.wav
xlingvc_C5U1P3X9F0_88ce87449e,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD15_040510_00009900_00012900,C5U1P3X9F0,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/C5U1P3X9F0/C5U1P3X9F0_88ce87449e.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,C5U1P3X9F0,data/tinyvox/audio/phon_Clinical_Cummings_PD15_040510_00009900_00012900.wav
xlingvc_T1G8F8W8Y8_99e87476b8,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_CCF_Joana_020401_00167759_00169995,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.2200,2.2200,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_99e87476b8.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,T1G8F8W8Y8,data/tinyvox/audio/phon_Romance_Portuguese_CCF_Joana_020401_00167759_00169995.wav
xlingvc_T1G8F8W8Y8_df4aea697c,cross_lingual_vc_tinyvox_French,phon_French_Paris_Anae_020000_00869930_00872577,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.6400,2.6400,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_df4aea697c.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Paris_Anae_020000_00869930_00872577.wav
xlingvc_T1G8F8W8Y8_c545720ee4,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Marie_11125a_01222590_01224156,T1G8F8W8Y8,target_child,,14_18_months,0.0,1.5600,1.5600,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_c545720ee4.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Lyon_Marie_11125a_01222590_01224156.wav
xlingvc_T1G8F8W8Y8_b6f350a062,cross_lingual_vc_tinyvox_French,phon_French_Paris_Madeleine_020512_02922578_02925186,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.6000,2.6000,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_b6f350a062.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Paris_Madeleine_020512_02922578_02925186.wav
xlingvc_T1G8F8W8Y8_fdb331eb83,cross_lingual_vc_tinyvox_French,phon_French_Paris_Julie_020729_01704138_01707106,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.9600,2.9600,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_fdb331eb83.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Paris_Julie_020729_01704138_01707106.wav
xlingvc_T1G8F8W8Y8_7f211f4b7c,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_PereiraFreitas_Laura_020230_00783351_00786351,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_7f211f4b7c.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,T1G8F8W8Y8,data/tinyvox/audio/phon_Romance_Portuguese_PereiraFreitas_Laura_020230_00783351_00786351.wav
xlingvc_T1G8F8W8Y8_7e83fd8012,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Esteban_020025_00892200_00894720,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.5000,2.5000,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_7e83fd8012.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_KernFrench_Esteban_020025_00892200_00894720.wav
xlingvc_T1G8F8W8Y8_aeacb74b79,cross_lingual_vc_tinyvox_French,phon_French_Paris_Madeleine_030608_02014168_02016696,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.5200,2.5200,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_aeacb74b79.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Paris_Madeleine_030608_02014168_02016696.wav
xlingvc_T1G8F8W8Y8_6553a5c373,cross_lingual_vc_tinyvox_German,phon_German_Stuttgart_BW_BW6091_00864941_00865518,T1G8F8W8Y8,target_child,,14_18_months,0.0,0.5600,0.5600,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_6553a5c373.wav,16000,,,cross_lingual_vc,1.0,train,True,German,T1G8F8W8Y8,data/tinyvox/audio/phon_German_Stuttgart_BW_BW6091_00864941_00865518.wav
xlingvc_T1G8F8W8Y8_df968e7581,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_051116_03074595_03077684,T1G8F8W8Y8,target_child,,14_18_months,0.0,3.0800,3.0800,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_df968e7581.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,T1G8F8W8Y8,data/tinyvox/audio/phon_Biling_ChildL2_051116_03074595_03077684.wav
xlingvc_T1G8F8W8Y8_4848b2a41e,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD02_030512_01046505_01049505,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_4848b2a41e.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,T1G8F8W8Y8,data/tinyvox/audio/phon_Clinical_Cummings_PD02_030512_01046505_01049505.wav
xlingvc_T1G8F8W8Y8_0780486f9a,cross_lingual_vc_tinyvox_German,phon_German_TAKI_LL_LL5051R_00030449_00030969,T1G8F8W8Y8,target_child,,14_18_months,0.0,0.5000,0.5000,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_0780486f9a.wav,16000,,,cross_lingual_vc,1.0,train,True,German,T1G8F8W8Y8,data/tinyvox/audio/phon_German_TAKI_LL_LL5051R_00030449_00030969.wav
xlingvc_T1G8F8W8Y8_680a77bb4d,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040709_02412896_02413873,T1G8F8W8Y8,target_child,,14_18_months,0.0,0.9600,0.9600,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_680a77bb4d.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,T1G8F8W8Y8,data/tinyvox/audio/phon_Biling_ChildL2_040709_02412896_02413873.wav
xlingvc_T1G8F8W8Y8_e5b9615653,cross_lingual_vc_tinyvox_French,phon_French_Yamaguchi_020522_01154165_01154706,T1G8F8W8Y8,target_child,,14_18_months,0.0,0.5200,0.5200,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_e5b9615653.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Yamaguchi_020522_01154165_01154706.wav
xlingvc_T1G8F8W8Y8_87c4e5ba2c,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Preston_P31_00384889_00385822,T1G8F8W8Y8,target_child,,14_18_months,0.0,0.9200,0.9200,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_87c4e5ba2c.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,T1G8F8W8Y8,data/tinyvox/audio/phon_Clinical_Preston_P31_00384889_00385822.wav
xlingvc_T1G8F8W8Y8_d61d49fb92,cross_lingual_vc_tinyvox_French,phon_French_Paris_Madeleine_020916_02261191_02263755,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.5400,2.5400,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_d61d49fb92.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Paris_Madeleine_020916_02261191_02263755.wav
xlingvc_T1G8F8W8Y8_f92c1aa0d5,cross_lingual_vc_tinyvox_French,phon_French_Paris_Theophile_010608_02797405_02798240,T1G8F8W8Y8,target_child,,14_18_months,0.0,0.8200,0.8200,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_f92c1aa0d5.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Paris_Theophile_010608_02797405_02798240.wav
xlingvc_T1G8F8W8Y8_3f312fa9ef,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Anais_20420a_00977628_00978673,T1G8F8W8Y8,target_child,,14_18_months,0.0,1.0400,1.0400,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_3f312fa9ef.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Lyon_Anais_20420a_00977628_00978673.wav
xlingvc_T1G8F8W8Y8_22944fa512,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Nathan_20601b_00223948_00228060,T1G8F8W8Y8,target_child,,14_18_months,0.0,4.1000,4.1000,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_22944fa512.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Lyon_Nathan_20601b_00223948_00228060.wav
xlingvc_T1G8F8W8Y8_0d1dbbd264,cross_lingual_vc_tinyvox_French,phon_French_Yamaguchi_040326_02012037_02013441,T1G8F8W8Y8,target_child,,14_18_months,0.0,1.3800,1.3800,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_0d1dbbd264.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Yamaguchi_040326_02012037_02013441.wav
xlingvc_T1G8F8W8Y8_5a60816baa,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Baptiste_010816_00468080_00471080,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_5a60816baa.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_KernFrench_Baptiste_010816_00468080_00471080.wav
xlingvc_T1G8F8W8Y8_09d52e674e,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Emma_000927_03750480_03753480,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_09d52e674e.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_KernFrench_Emma_000927_03750480_03753480.wav
xlingvc_T1G8F8W8Y8_169860a0c0,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD66_060529_00970185_00972500,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.3000,2.3000,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_169860a0c0.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,T1G8F8W8Y8,data/tinyvox/audio/phon_Clinical_Cummings_PD66_060529_00970185_00972500.wav
xlingvc_T1G8F8W8Y8_4bc9396857,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Anais_20926b_00572448_00577295,T1G8F8W8Y8,target_child,,14_18_months,0.0,4.8400,4.8400,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_4bc9396857.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Lyon_Anais_20926b_00572448_00577295.wav
xlingvc_T1G8F8W8Y8_e894be0afe,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_Ramalho_5-6_A07_00950201_00953201,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_e894be0afe.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,T1G8F8W8Y8,data/tinyvox/audio/phon_Romance_Portuguese_Ramalho_5-6_A07_00950201_00953201.wav
xlingvc_T1G8F8W8Y8_13e7d0d60e,cross_lingual_vc_tinyvox_French,phon_French_Paris_Leonard_020326_00397722_00398925,T1G8F8W8Y8,target_child,,14_18_months,0.0,1.1800,1.1800,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_13e7d0d60e.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Paris_Leonard_020326_00397722_00398925.wav
xlingvc_T1G8F8W8Y8_efb61f483e,cross_lingual_vc_tinyvox_French,phon_French_Paris_Madeleine_020102_03436235_03436915,T1G8F8W8Y8,target_child,,14_18_months,0.0,0.6600,0.6600,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_efb61f483e.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Paris_Madeleine_020102_03436235_03436915.wav
xlingvc_T1G8F8W8Y8_4bb75b0e61,cross_lingual_vc_tinyvox_French,phon_French_Paris_Madeleine_010110_03511260_03512353,T1G8F8W8Y8,target_child,,14_18_months,0.0,1.0800,1.0800,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_4bb75b0e61.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Paris_Madeleine_010110_03511260_03512353.wav
xlingvc_T1G8F8W8Y8_caf4d3df2b,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040211_01097530_01100960,T1G8F8W8Y8,target_child,,14_18_months,0.0,3.4200,3.4200,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_caf4d3df2b.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,T1G8F8W8Y8,data/tinyvox/audio/phon_Biling_ChildL2_040211_01097530_01100960.wav
xlingvc_T1G8F8W8Y8_56894293b0,cross_lingual_vc_tinyvox_French,phon_French_Paris_Theophile_040329_01927055_01930326,T1G8F8W8Y8,target_child,,14_18_months,0.0,3.2600,3.2600,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_56894293b0.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Paris_Theophile_040329_01927055_01930326.wav
xlingvc_T1G8F8W8Y8_4dea5a2844,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_CCF_Joana_010924_00158855_00160479,T1G8F8W8Y8,target_child,,14_18_months,0.0,1.6000,1.6000,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_4dea5a2844.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,T1G8F8W8Y8,data/tinyvox/audio/phon_Romance_Portuguese_CCF_Joana_010924_00158855_00160479.wav
xlingvc_T1G8F8W8Y8_8878b0614c,cross_lingual_vc_tinyvox_Spanish,phon_Spanish_Vivar_Temuco_4A-EB_00343517_00344600,T1G8F8W8Y8,target_child,,14_18_months,0.0,1.0600,1.0600,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_8878b0614c.wav,16000,,,cross_lingual_vc,1.0,train,True,Spanish,T1G8F8W8Y8,data/tinyvox/audio/phon_Spanish_Vivar_Temuco_4A-EB_00343517_00344600.wav
xlingvc_T1G8F8W8Y8_7296507094,cross_lingual_vc_tinyvox_French,phon_French_Paris_Anae_020529_01086705_01089060,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.3400,2.3400,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_7296507094.wav,16000,,,cross_lingual_vc,1.0,train,True,French,T1G8F8W8Y8,data/tinyvox/audio/phon_French_Paris_Anae_020529_01086705_01089060.wav
xlingvc_T1G8F8W8Y8_ba220ef432,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_CCF_Ines_010918_02081580_02084580,T1G8F8W8Y8,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_ba220ef432.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,T1G8F8W8Y8,data/tinyvox/audio/phon_Romance_Portuguese_CCF_Ines_010918_02081580_02084580.wav
xlingvc_T1G8F8W8Y8_cae9fc91ba,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_PhonoDis_ChildH_01266969_01268969,T1G8F8W8Y8,target_child,,14_18_months,0.0,1.9800,1.9800,data/segments/cross_lingual_vc/T1G8F8W8Y8/T1G8F8W8Y8_cae9fc91ba.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,T1G8F8W8Y8,data/tinyvox/audio/phon_Clinical_PhonoDis_ChildH_01266969_01268969.wav
