system,threshold,net_benefit
vtc_kchi_enrollment,0.97,0.0
vtc_kchi_enrollment,0.98,0.0
vtc_kchi_enrollment,0.99,0.0
best_audio_mil_ensemble,0.01,0.7572092810188048
best_audio_mil_ensemble,0.02,0.7547318247026702
best_audio_mil_ensemble,0.03,0.752203286813007
best_audio_mil_ensemble,0.04,0.7496220710506425
best_audio_mil_ensemble,0.05,0.7469865139038072
best_audio_mil_ensemble,0.060000000000000005,0.7442948810729966
best_audio_mil_ensemble,0.06999999999999999,0.7415453636651793
best_audio_mil_ensemble,0.08,0.7387360741398009
best_audio_mil_ensemble,0.09,0.735865041987491
best_audio_mil_ensemble,0.09999999999999999,0.7329302091206853
best_audio_mil_ensemble,0.11,0.729929424953502
best_audio_mil_ensemble,0.12,0.7268604411461554
best_audio_mil_ensemble,0.13,0.7237209059869159
best_audio_mil_ensemble,0.14,0.7205083583821126
best_audio_mil_ensemble,0.15000000000000002,0.7172202214219021
best_audio_mil_ensemble,0.16,0.7138537954864486
best_audio_mil_ensemble,0.17,0.7104062508537552
best_audio_mil_ensemble,0.18000000000000002,0.7068746197666058
best_audio_mil_ensemble,0.19,0.703787687914672
best_audio_mil_ensemble,0.2,0.7006802721088435
best_audio_mil_ensemble,0.21000000000000002,0.6975515944774534
best_audio_mil_ensemble,0.22,0.6937612651898366
best_audio_mil_ensemble,0.23,0.691227140206732
best_audio_mil_ensemble,0.24000000000000002,0.6873135218999881
best_audio_mil_ensemble,0.25,0.6855631141345427
best_audio_mil_ensemble,0.26,0.6808236808236808
best_audio_mil_ensemble,0.27,0.6783462243344827
best_audio_mil_ensemble,0.28,0.6758629377676997
best_audio_mil_ensemble,0.29000000000000004,0.6684232378397368
best_audio_mil_ensemble,0.3,0.6656948493683188
best_audio_mil_ensemble,0.31,0.6633803279766013
best_audio_mil_ensemble,0.32,0.6563958916900093
best_audio_mil_ensemble,0.33,0.6473415236741462
best_audio_mil_ensemble,0.34,0.6430289287432145
best_audio_mil_ensemble,0.35000000000000003,0.6412000697714983
best_audio_mil_ensemble,0.36000000000000004,0.6395975056689343
best_audio_mil_ensemble,0.37,0.6369002627506029
best_audio_mil_ensemble,0.38,0.6357252578450735
best_audio_mil_ensemble,0.39,0.6341771681350136
best_audio_mil_ensemble,0.4,0.6220710506424791
best_audio_mil_ensemble,0.41000000000000003,0.6147815058226681
best_audio_mil_ensemble,0.42000000000000004,0.6201423097974822
best_audio_mil_ensemble,0.43,0.6169789553248199
best_audio_mil_ensemble,0.44,0.6128927761580822
best_audio_mil_ensemble,0.45,0.6091527520098948
best_audio_mil_ensemble,0.46,0.6057781137146216
best_audio_mil_ensemble,0.47000000000000003,0.6002652633380396
best_audio_mil_ensemble,0.48000000000000004,0.5911390197104482
best_audio_mil_ensemble,0.49,0.5823662798452715
best_audio_mil_ensemble,0.5,0.5736961451247166
best_audio_mil_ensemble,0.51,0.5675875792493869
best_audio_mil_ensemble,0.52,0.5665154950869237
best_audio_mil_ensemble,0.53,0.556038018044097
best_audio_mil_ensemble,0.54,0.5432317854678104
best_audio_mil_ensemble,0.55,0.5167548500881834
best_audio_mil_ensemble,0.56,0.4885590599876314
best_audio_mil_ensemble,0.5700000000000001,0.466592838685862
best_audio_mil_ensemble,0.5800000000000001,0.45675413022351796
best_audio_mil_ensemble,0.59,0.4296775620817433
best_audio_mil_ensemble,0.6,0.4138321995464853
best_audio_mil_ensemble,0.61,0.3710099424385139
best_audio_mil_ensemble,0.62,0.3488483112543263
best_audio_mil_ensemble,0.63,0.3117607403321689
best_audio_mil_ensemble,0.64,0.2867220962459057
best_audio_mil_ensemble,0.65,0.24295432458697766
best_audio_mil_ensemble,0.66,0.2064825930372149
best_audio_mil_ensemble,0.67,0.1699993128564557
best_audio_mil_ensemble,0.68,0.1360544217687075
best_audio_mil_ensemble,0.6900000000000001,0.10430839002267574
best_audio_mil_ensemble,0.7000000000000001,0.06802721088435375
best_audio_mil_ensemble,0.7100000000000001,0.061224489795918366
best_audio_mil_ensemble,0.72,0.049886621315192746
best_audio_mil_ensemble,0.73,0.031746031746031744
best_audio_mil_ensemble,0.74,0.024943310657596373
best_audio_mil_ensemble,0.75,0.009070294784580499
best_audio_mil_ensemble,0.76,0.0022675736961451248
best_audio_mil_ensemble,0.77,0.0
best_audio_mil_ensemble,0.78,0.0
best_audio_mil_ensemble,0.79,0.0
best_audio_mil_ensemble,0.8,0.0
best_audio_mil_ensemble,0.81,0.0
best_audio_mil_ensemble,0.8200000000000001,0.0
best_audio_mil_ensemble,0.8300000000000001,0.0
best_audio_mil_ensemble,0.8400000000000001,0.0
best_audio_mil_ensemble,0.85,0.0
best_audio_mil_ensemble,0.86,0.0
best_audio_mil_ensemble,0.87,0.0
best_audio_mil_ensemble,0.88,0.0
best_audio_mil_ensemble,0.89,0.0
best_audio_mil_ensemble,0.9,0.0
best_audio_mil_ensemble,0.91,0.0
best_audio_mil_ensemble,0.92,0.0
best_audio_mil_ensemble,0.93,0.0
best_audio_mil_ensemble,0.9400000000000001,0.0
best_audio_mil_ensemble,0.9500000000000001,0.0
best_audio_mil_ensemble,0.9600000000000001,0.0
best_audio_mil_ensemble,0.97,0.0
best_audio_mil_ensemble,0.98,0.0
best_audio_mil_ensemble,0.99,0.0
metadata_stacker,0.01,0.7572092810188048
metadata_stacker,0.02,0.7547318247026702
metadata_stacker,0.03,0.752203286813007
metadata_stacker,0.04,0.7496220710506425
metadata_stacker,0.05,0.7432867883995703
metadata_stacker,0.060000000000000005,0.7409176436532059
metadata_stacker,0.06999999999999999,0.7383756369931485
metadata_stacker,0.08,0.7363699102829537
metadata_stacker,0.09,0.7319777727940994
metadata_stacker,0.09999999999999999,0.7299067775258252
metadata_stacker,0.11,0.7278911564625851
metadata_stacker,0.12,0.7271696557410844
metadata_stacker,0.13,0.7257278390283317
metadata_stacker,0.14,0.7217739809101935
metadata_stacker,0.15000000000000002,0.7197545684940643
metadata_stacker,0.16,0.7154734909836951
metadata_stacker,0.17,0.7153238805562386
metadata_stacker,0.18000000000000002,0.7129583540733367
metadata_stacker,0.19,0.7115982195347276
metadata_stacker,0.2,0.7029478458049887
metadata_stacker,0.21000000000000002,0.702316369585809
metadata_stacker,0.22,0.700563986278272
metadata_stacker,0.23,0.6965574108431252
metadata_stacker,0.24000000000000002,0.6948323188924692
metadata_stacker,0.25,0.6878306878306879
metadata_stacker,0.26,0.6838266838266838
metadata_stacker,0.27,0.6821048053924766
metadata_stacker,0.28,0.6812799193751574
metadata_stacker,0.29000000000000004,0.6773657819935486
metadata_stacker,0.3,0.6757369614512472
metadata_stacker,0.31,0.6751454204870353
metadata_stacker,0.32,0.6736027744431106
metadata_stacker,0.33,0.6709649033742849
metadata_stacker,0.34,0.668315811172954
metadata_stacker,0.35000000000000003,0.666841095412524
metadata_stacker,0.36000000000000004,0.6641156462585034
metadata_stacker,0.37,0.6613036749091171
metadata_stacker,0.38,0.6575232243435009
metadata_stacker,0.39,0.6560350916322814
metadata_stacker,0.4,0.6523053665910808
metadata_stacker,0.41000000000000003,0.6492947461470463
metadata_stacker,0.42000000000000004,0.6478223473297364
metadata_stacker,0.43,0.6418427019930779
metadata_stacker,0.44,0.6341107871720116
metadata_stacker,0.45,0.6326530612244898
metadata_stacker,0.46,0.6270261190896111
metadata_stacker,0.47000000000000003,0.6232832755743807
metadata_stacker,0.48000000000000004,0.6260247688819118
metadata_stacker,0.49,0.6180694500022231
metadata_stacker,0.5,0.6145124716553289
metadata_stacker,0.51,0.6156231199962978
metadata_stacker,0.52,0.6120559334845049
metadata_stacker,0.53,0.6086264292951223
metadata_stacker,0.54,0.6025830622103914
metadata_stacker,0.55,0.5986394557823129
metadata_stacker,0.56,0.590599876314162
metadata_stacker,0.5700000000000001,0.5894109581817222
metadata_stacker,0.5800000000000001,0.5806068459129683
metadata_stacker,0.59,0.5781206791659754
metadata_stacker,0.6,0.5839002267573696
metadata_stacker,0.61,0.580964009535438
metadata_stacker,0.62,0.5653419262441819
metadata_stacker,0.63,0.5624195624195624
metadata_stacker,0.64,0.5578231292517006
metadata_stacker,0.65,0.561386459345643
metadata_stacker,0.66,0.5587568360677605
metadata_stacker,0.67,0.551638837353123
metadata_stacker,0.68,0.5467687074829932
metadata_stacker,0.6900000000000001,0.5442908346134152
metadata_stacker,0.7000000000000001,0.5396825396825397
metadata_stacker,0.7100000000000001,0.5228712174524982
metadata_stacker,0.72,0.5170068027210885
metadata_stacker,0.73,0.5123036869068615
metadata_stacker,0.74,0.5164835164835165
metadata_stacker,0.75,0.5011337868480725
metadata_stacker,0.76,0.492063492063492
metadata_stacker,0.77,0.4824016563146998
metadata_stacker,0.78,0.47783962069676356
metadata_stacker,0.79,0.4672281611057121
metadata_stacker,0.8,0.4512471655328798
metadata_stacker,0.81,0.44396706050841384
metadata_stacker,0.8200000000000001,0.43915343915343913
metadata_stacker,0.8300000000000001,0.421235160730959
metadata_stacker,0.8400000000000001,0.4353741496598638
metadata_stacker,0.85,0.44520030234315955
metadata_stacker,0.86,0.4415289925494007
metadata_stacker,0.87,0.416710273853131
metadata_stacker,0.88,0.39909297052154197
metadata_stacker,0.89,0.3883735312306741
metadata_stacker,0.9,0.3990929705215419
metadata_stacker,0.91,0.3658352229780801
metadata_stacker,0.92,0.3582766439909296
metadata_stacker,0.93,0.3194039520570132
metadata_stacker,0.9400000000000001,0.256991685563114
metadata_stacker,0.9500000000000001,0.19047619047619022
metadata_stacker,0.9600000000000001,0.19727891156462563
metadata_stacker,0.97,0.14890400604686324
metadata_stacker,0.98,0.15419501133786848
metadata_stacker,0.99,0.03854875283446712
wavlm_pseudo_frame,0.01,0.7572092810188048
wavlm_pseudo_frame,0.02,0.7547318247026702
wavlm_pseudo_frame,0.03,0.752203286813007
wavlm_pseudo_frame,0.04,0.7496220710506425
wavlm_pseudo_frame,0.05,0.7469865139038072
wavlm_pseudo_frame,0.060000000000000005,0.7442948810729966
wavlm_pseudo_frame,0.06999999999999999,0.7415453636651793
wavlm_pseudo_frame,0.08,0.7387360741398009
wavlm_pseudo_frame,0.09,0.735865041987491
wavlm_pseudo_frame,0.09999999999999999,0.7329302091206853
wavlm_pseudo_frame,0.11,0.729929424953502
wavlm_pseudo_frame,0.12,0.7268604411461554
wavlm_pseudo_frame,0.13,0.7237209059869159
wavlm_pseudo_frame,0.14,0.7205083583821126
wavlm_pseudo_frame,0.15000000000000002,0.7172202214219021
wavlm_pseudo_frame,0.16,0.7115862217903034
wavlm_pseudo_frame,0.17,0.70813867715761
wavlm_pseudo_frame,0.18000000000000002,0.7046070460704607
wavlm_pseudo_frame,0.19,0.7009882142157274
wavlm_pseudo_frame,0.2,0.6972789115646258
wavlm_pseudo_frame,0.21000000000000002,0.6934757025172938
wavlm_pseudo_frame,0.22,0.689574975289261
wavlm_pseudo_frame,0.23,0.6862502576788291
wavlm_pseudo_frame,0.24000000000000002,0.6821816445876596
wavlm_pseudo_frame,0.25,0.6780045351473922
wavlm_pseudo_frame,0.26,0.673714530857388
wavlm_pseudo_frame,0.27,0.6693069922032739
wavlm_pseudo_frame,0.28,0.6647770219198791
wavlm_pseudo_frame,0.29000000000000004,0.6601194468397688
wavlm_pseudo_frame,0.3,0.655328798185941
wavlm_pseudo_frame,0.31,0.650399290150843
wavlm_pseudo_frame,0.32,0.6453247965853007
wavlm_pseudo_frame,0.33,0.6423325549125123
wavlm_pseudo_frame,0.34,0.6382189239332097
wavlm_pseudo_frame,0.35000000000000003,0.6328274899703471
wavlm_pseudo_frame,0.36000000000000004,0.627267573696145
wavlm_pseudo_frame,0.37,0.621531152143397
wavlm_pseudo_frame,0.38,0.6156096847341087
wavlm_pseudo_frame,0.39,0.6094940708523846
wavlm_pseudo_frame,0.4,0.6031746031746031
wavlm_pseudo_frame,0.41000000000000003,0.596640916253507
wavlm_pseudo_frame,0.42000000000000004,0.5876143560872624
wavlm_pseudo_frame,0.43,0.5806182121971595
wavlm_pseudo_frame,0.44,0.5733722060252672
wavlm_pseudo_frame,0.45,0.5658627087198516
wavlm_pseudo_frame,0.46,0.5580750818846056
wavlm_pseudo_frame,0.47000000000000003,0.5499935823385957
wavlm_pseudo_frame,0.48000000000000004,0.5416012558869701
wavlm_pseudo_frame,0.49,0.5328798185941043
wavlm_pseudo_frame,0.5,0.528344671201814
wavlm_pseudo_frame,0.51,0.5214493960849645
wavlm_pseudo_frame,0.52,0.5119047619047619
wavlm_pseudo_frame,0.53,0.5045110242678631
wavlm_pseudo_frame,0.54,0.49689440993788814
wavlm_pseudo_frame,0.55,0.48400100781053157
wavlm_pseudo_frame,0.56,0.47289218717790144
wavlm_pseudo_frame,0.5700000000000001,0.45899910351737583
wavlm_pseudo_frame,0.5800000000000001,0.4445524241442608
wavlm_pseudo_frame,0.59,0.4305071622144793
wavlm_pseudo_frame,0.6,0.41496598639455795
wavlm_pseudo_frame,0.61,0.41165184022326884
wavlm_pseudo_frame,0.62,0.4085213032581454
wavlm_pseudo_frame,0.63,0.3917386774529632
wavlm_pseudo_frame,0.64,0.38624338624338617
wavlm_pseudo_frame,0.65,0.37479753806284405
wavlm_pseudo_frame,0.66,0.3628117913832199
wavlm_pseudo_frame,0.67,0.3548409262694976
wavlm_pseudo_frame,0.68,0.337018140589569
wavlm_pseudo_frame,0.6900000000000001,0.3236047107014847
wavlm_pseudo_frame,0.7000000000000001,0.30687830687830675
wavlm_pseudo_frame,0.7100000000000001,0.287043553053405
wavlm_pseudo_frame,0.72,0.2685455134434726
wavlm_pseudo_frame,0.73,0.246745611824977
wavlm_pseudo_frame,0.74,0.2260596546310833
wavlm_pseudo_frame,0.75,0.199546485260771
wavlm_pseudo_frame,0.76,0.19727891156462585
wavlm_pseudo_frame,0.77,0.19806763285024154
wavlm_pseudo_frame,0.78,0.173366316223459
wavlm_pseudo_frame,0.79,0.15073966094374247
wavlm_pseudo_frame,0.8,0.17460317460317454
wavlm_pseudo_frame,0.81,0.16672633965867034
wavlm_pseudo_frame,0.8200000000000001,0.12345679012345656
wavlm_pseudo_frame,0.8300000000000001,0.1579298386021073
wavlm_pseudo_frame,0.8400000000000001,0.14682539682539641
wavlm_pseudo_frame,0.85,0.12320483749055178
wavlm_pseudo_frame,0.86,0.11175898931000983
wavlm_pseudo_frame,0.87,0.05511948369091235
wavlm_pseudo_frame,0.88,0.0045351473922901064
wavlm_pseudo_frame,0.89,-0.05998763141620289
wavlm_pseudo_frame,0.9,-0.09523809523809534
wavlm_pseudo_frame,0.91,-0.09599395313681058
wavlm_pseudo_frame,0.92,-0.10657596371882128
wavlm_pseudo_frame,0.93,-0.15322319403952112
wavlm_pseudo_frame,0.9400000000000001,-0.187452758881331
wavlm_pseudo_frame,0.9500000000000001,-0.040816326530612956
wavlm_pseudo_frame,0.9600000000000001,0.040816326530611624
wavlm_pseudo_frame,0.97,0.07256235827664417
wavlm_pseudo_frame,0.98,0.07936507936507944
wavlm_pseudo_frame,0.99,-0.1451247165532878
audio_llm_qwen25_omni,0.01,0.7572092810188048
audio_llm_qwen25_omni,0.02,0.7547318247026702
audio_llm_qwen25_omni,0.03,0.7522734179582486
audio_llm_qwen25_omni,0.04,0.7497165532879819
audio_llm_qwen25_omni,0.05,0.7425707124955244
audio_llm_qwen25_omni,0.060000000000000005,0.7379263762242486
audio_llm_qwen25_omni,0.06999999999999999,0.7352546753468413
audio_llm_qwen25_omni,0.08,0.7329192546583851
audio_llm_qwen25_omni,0.09,0.7308564451421594
audio_llm_qwen25_omni,0.09999999999999999,0.7281431090954901
audio_llm_qwen25_omni,0.11,0.7259293230400775
audio_llm_qwen25_omni,0.12,0.7234590806019378
audio_llm_qwen25_omni,0.13,0.7187166054161128
audio_llm_qwen25_omni,0.14,0.7162368823498392
audio_llm_qwen25_omni,0.15000000000000002,0.7137521675336801
audio_llm_qwen25_omni,0.16,0.7121261202893856
audio_llm_qwen25_omni,0.17,0.7069639100620169
audio_llm_qwen25_omni,0.18000000000000002,0.7044964327194293
audio_llm_qwen25_omni,0.19,0.7025559194871365
audio_llm_qwen25_omni,0.2,0.7001133786848073
audio_llm_qwen25_omni,0.21000000000000002,0.6960016073940125
audio_llm_qwen25_omni,0.22,0.6929472643758359
audio_llm_qwen25_omni,0.23,0.6898135877727715
audio_llm_qwen25_omni,0.24000000000000002,0.6850459482038429
audio_llm_qwen25_omni,0.25,0.6817838246409674
audio_llm_qwen25_omni,0.26,0.6784335355763926
audio_llm_qwen25_omni,0.27,0.6727238840741776
audio_llm_qwen25_omni,0.28,0.6678004535147393
audio_llm_qwen25_omni,0.29000000000000004,0.6628660854012967
audio_llm_qwen25_omni,0.3,0.6569484936831876
audio_llm_qwen25_omni,0.31,0.6531926780373986
audio_llm_qwen25_omni,0.32,0.6491930105375483
audio_llm_qwen25_omni,0.33,0.6452770162791485
audio_llm_qwen25_omni,0.34,0.641379784236927
audio_llm_qwen25_omni,0.35000000000000003,0.6385836385836385
audio_llm_qwen25_omni,0.36000000000000004,0.631235827664399
audio_llm_qwen25_omni,0.37,0.6270741100673073
audio_llm_qwen25_omni,0.38,0.6227781435154707
audio_llm_qwen25_omni,0.39,0.612988364744805
audio_llm_qwen25_omni,0.4,0.6084656084656084
audio_llm_qwen25_omni,0.41000000000000003,0.6037895384142358
audio_llm_qwen25_omni,0.42000000000000004,0.5987176479787317
audio_llm_qwen25_omni,0.43,0.5939849624060151
audio_llm_qwen25_omni,0.44,0.5890832523485584
audio_llm_qwen25_omni,0.45,0.5835910121624408
audio_llm_qwen25_omni,0.46,0.5761316872427984
audio_llm_qwen25_omni,0.47000000000000003,0.5707440208787917
audio_llm_qwen25_omni,0.48000000000000004,0.5602651316937031
audio_llm_qwen25_omni,0.49,0.5546218487394958
audio_llm_qwen25_omni,0.5,0.5487528344671202
audio_llm_qwen25_omni,0.51,0.5427368226202046
audio_llm_qwen25_omni,0.52,0.5413832199546486
audio_llm_qwen25_omni,0.53,0.532783326096396
audio_llm_qwen25_omni,0.54,0.5288376220053238
audio_llm_qwen25_omni,0.55,0.5248173343411439
audio_llm_qwen25_omni,0.56,0.517831374974232
audio_llm_qwen25_omni,0.5700000000000001,0.5105204872646733
audio_llm_qwen25_omni,0.5800000000000001,0.5037252996436669
audio_llm_qwen25_omni,0.59,0.495824345998562
audio_llm_qwen25_omni,0.6,0.4875283446712018
audio_llm_qwen25_omni,0.61,0.4790976219547648
audio_llm_qwen25_omni,0.62,0.473922902494331
audio_llm_qwen25_omni,0.63,0.4617883189311761
audio_llm_qwen25_omni,0.64,0.45225497606449994
audio_llm_qwen25_omni,0.65,0.4395853579527049
audio_llm_qwen25_omni,0.66,0.4333733493397358
audio_llm_qwen25_omni,0.67,0.42266199409056543
audio_llm_qwen25_omni,0.68,0.4160997732426303
audio_llm_qwen25_omni,0.6900000000000001,0.41306415039133926
audio_llm_qwen25_omni,0.7000000000000001,0.3968253968253968
audio_llm_qwen25_omni,0.7100000000000001,0.38533114395183354
audio_llm_qwen25_omni,0.72,0.37576935536119216
audio_llm_qwen25_omni,0.73,0.3597043755773915
audio_llm_qwen25_omni,0.74,0.37676609105180536
audio_llm_qwen25_omni,0.75,0.3605442176870749
audio_llm_qwen25_omni,0.76,0.3431594860166288
audio_llm_qwen25_omni,0.77,0.3085872029971409
audio_llm_qwen25_omni,0.78,0.28612657184085755
audio_llm_qwen25_omni,0.79,0.25688370586329756
audio_llm_qwen25_omni,0.8,0.22902494331065754
audio_llm_qwen25_omni,0.81,0.22854755937462695
audio_llm_qwen25_omni,0.8200000000000001,0.20433358528596618
audio_llm_qwen25_omni,0.8300000000000001,0.18967587034813904
audio_llm_qwen25_omni,0.8400000000000001,0.16213151927437608
audio_llm_qwen25_omni,0.85,0.14588057445200314
audio_llm_qwen25_omni,0.86,0.12277291869128604
audio_llm_qwen25_omni,0.87,0.09297052154195018
audio_llm_qwen25_omni,0.88,0.0944822373393801
audio_llm_qwen25_omni,0.89,0.057101628530199955
audio_llm_qwen25_omni,0.9,0.004535147392290162
audio_llm_qwen25_omni,0.91,-0.04509952128999756
audio_llm_qwen25_omni,0.92,-0.06802721088435393
audio_llm_qwen25_omni,0.93,-0.08422416585681916
audio_llm_qwen25_omni,0.9400000000000001,-0.053665910808768175
audio_llm_qwen25_omni,0.9500000000000001,-0.031746031746031994
audio_llm_qwen25_omni,0.9600000000000001,0.04308390022675727
audio_llm_qwen25_omni,0.97,0.02947845804988662
audio_llm_qwen25_omni,0.98,0.0
audio_llm_qwen25_omni,0.99,0.0
