system,objective,n_folds_completed,f1_mean,f1_std,f1_min,f1_max,balanced_acc_mean,balanced_acc_std,balanced_acc_min,balanced_acc_max,mcc_mean,mcc_std,mcc_min,mcc_max,auroc_mean,auroc_std,auroc_min,auroc_max,auprc_mean,auprc_std,auprc_min,auprc_max,auprc_lift_mean,auprc_lift_std,auprc_lift_min,auprc_lift_max,delta_f1_vs_trivial_mean,delta_f1_vs_trivial_std,delta_f1_vs_trivial_min,delta_f1_vs_trivial_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,specificity_mean,specificity_std,specificity_min,specificity_max
wavlm_mil,youden,3,0.76736114120584,0.05030220427886195,0.7098646034816248,0.8032454361054765,0.6190324050667508,0.002937183549504417,0.6171504596032898,0.6224168912848158,0.2251526048965189,0.013725355167076079,0.20941610474119934,0.23465097662871948,0.636879471398821,0.016641149683724002,0.6176777939042091,0.6471124089048618,0.8152516863849465,0.019368605824484682,0.7937090203272235,0.8312266763902366,0.07331612865085069,0.011939831240837178,0.06267453756860275,0.08622816746882578,-0.0844272921910701,0.04570303028848525,-0.13712596939727295,-0.055648129913804634,0.8107171587097185,0.013924229868023441,0.7950191570881227,0.8215767634854771,0.7323859370576868,0.09004319546405769,0.6284246575342466,0.7857142857142857,0.5056788730758148,0.08751840850012807,0.4512820512820513,0.6066350710900474
wavlm_pseudo_frame,f1,3,0.8548072885063212,0.009378344648264727,0.8466453674121406,0.8650519031141869,0.519790167455242,0.013058604037179095,0.5076923076923077,0.5336338700253198,0.13737240508711016,0.04204993851461029,0.1062704837927667,0.18521423438058582,0.7954510238239414,0.036353679518686025,0.7667247218190615,0.8363224696487697,0.9104652199927258,0.017932282938730858,0.8912622218615069,0.9267749541819725,0.16852966225863011,0.020786142874358895,0.153177488459585,0.19218375921341913,0.003018855109411208,0.0023791940866031216,0.0012986897465776526,0.005734022113738413,0.7496684011029041,0.01645847226605476,0.7340720221606648,0.7668711656441718,0.9945006160759586,0.004772852017514542,0.9914383561643836,1.0,0.04507971883452524,0.03023618006516788,0.015384615384615385,0.07582938388625593
wavlm_pseudo_frame,balanced_acc,3,0.847733274825484,0.009194950149063979,0.8412256267409471,0.8582524271844659,0.7092671049861913,0.050465889000249835,0.6743411200958371,0.7671273453223398,0.41629265586015807,0.07056642362525065,0.367697352002036,0.49723386413467574,0.7954510238239414,0.036353679518686025,0.7667247218190615,0.8363224696487697,0.9104652199927258,0.017932282938730858,0.8912622218615069,0.9267749541819725,0.16852966225863011,0.020786142874358895,0.153177488459585,0.19218375921341913,-0.004055158571426058,0.0012535617396879323,-0.005500786183143314,-0.0032688023278589773,0.8537943925397607,0.03442873739999447,0.8281535648994516,0.892925430210325,0.843786214120926,0.039805297847005476,0.7996575342465754,0.876984126984127,0.5747479958514564,0.14035168401316742,0.4716981132075472,0.7345971563981043
wavlm_pseudo_frame,youden,3,0.847733274825484,0.009194950149063979,0.8412256267409471,0.8582524271844659,0.7092671049861913,0.050465889000249835,0.6743411200958371,0.7671273453223398,0.41629265586015807,0.07056642362525065,0.367697352002036,0.49723386413467574,0.7954510238239414,0.036353679518686025,0.7667247218190615,0.8363224696487697,0.9104652199927258,0.017932282938730858,0.8912622218615069,0.9267749541819725,0.16852966225863011,0.020786142874358895,0.153177488459585,0.19218375921341913,-0.004055158571426058,0.0012535617396879323,-0.005500786183143314,-0.0032688023278589773,0.8537943925397607,0.03442873739999447,0.8281535648994516,0.892925430210325,0.843786214120926,0.039805297847005476,0.7996575342465754,0.876984126984127,0.5747479958514564,0.14035168401316742,0.4716981132075472,0.7345971563981043
whisper_medium_mil,f1,3,0.8870167165663907,0.00471647271542325,0.8838475499092558,0.892436974789916,0.7523654505028814,0.021291128084837217,0.7387129380053908,0.7768981691878205,0.5316296609750941,0.03983546235141552,0.4956214494665072,0.5744212754528494,0.8702324545061401,0.006842121861809726,0.8623318819545235,0.8742013576919238,0.9404195731519177,0.009095536334697537,0.9310510902310698,0.9492150707509371,0.1984840154178219,0.008784492240017077,0.18903407527582405,0.20640136350519256,0.035228283169480644,0.012698090045151399,0.02101241163239087,0.04544640191101823,0.8662633571049412,0.013121810863982205,0.8513986013986014,0.8762376237623762,0.9089746745600972,0.01003196428299855,0.8988095238095238,0.9188679245283019,0.5957562264456658,0.0428750442656439,0.5641025641025641,0.6445497630331753
whisper_medium_mil,balanced_acc,3,0.8462606748042,0.016801130768577418,0.8288100208768268,0.8623265741728922,0.8009441756122598,0.0076588843215164605,0.795041122399613,0.8095986822401917,0.5440775189246864,0.011697846783702828,0.532068659652982,0.5554373284368206,0.8702324545061401,0.006842121861809726,0.8623318819545235,0.8742013576919238,0.9404195731519177,0.009095536334697537,0.9310510902310698,0.9492150707509371,0.1984840154178219,0.008784492240017077,0.18903407527582405,0.20640136350519256,-0.005527758592710079,0.008966579733906277,-0.015811493067396265,0.0006548564839831128,0.9268117256579017,0.0066254943894327855,0.9198396793587175,0.9330254041570438,0.7788676031568252,0.026973755116798427,0.7490566037735849,0.8015873015873016,0.8230207480676942,0.01600102737601064,0.8104265402843602,0.841025641025641
whisper_medium_mil,youden,3,0.8462606748042,0.016801130768577418,0.8288100208768268,0.8623265741728922,0.8009441756122598,0.0076588843215164605,0.795041122399613,0.8095986822401917,0.5440775189246864,0.011697846783702828,0.532068659652982,0.5554373284368206,0.8702324545061401,0.006842121861809726,0.8623318819545235,0.8742013576919238,0.9404195731519177,0.009095536334697537,0.9310510902310698,0.9492150707509371,0.1984840154178219,0.008784492240017077,0.18903407527582405,0.20640136350519256,-0.005527758592710079,0.008966579733906277,-0.015811493067396265,0.0006548564839831128,0.9268117256579017,0.0066254943894327855,0.9198396793587175,0.9330254041570438,0.7788676031568252,0.026973755116798427,0.7490566037735849,0.8015873015873016,0.8230207480676942,0.01600102737601064,0.8104265402843602,0.841025641025641
whisper_mil,f1,3,0.8792587317922109,0.015880971581357546,0.8609665427509295,0.8895238095238096,0.6734598517953635,0.09531937810940656,0.5644395572291112,0.7410740203193034,0.43189155871704,0.1330029494710528,0.2812538056709898,0.5331138150567476,0.8578471850385903,0.007021551159298466,0.8498263325326235,0.8628830987321554,0.9344787123530951,0.006575819184843135,0.9305876470111685,0.9420710233825911,0.19254315461899926,0.009378210006125568,0.181890027907478,0.19955316425254777,0.02747029839530087,0.014419508674073328,0.013975969872031757,0.04266432915767049,0.8219644288799274,0.0530076663435293,0.7608409986859396,0.8553113553113553,0.9487758481813794,0.03695676042561571,0.9265873015873016,0.9914383561643836,0.39814385540934766,0.2271942762343366,0.13744075829383887,0.5538461538461539
whisper_mil,balanced_acc,3,0.8165647756904496,0.0603362928168825,0.7715133531157271,0.8851148851148851,0.7639838134457078,0.015705700793144487,0.7462263844705577,0.7760522496371554,0.4863389391091844,0.04793236718963911,0.43608825292852843,0.5315556541830857,0.8578471850385903,0.007021551159298466,0.8498263325326235,0.8628830987321554,0.9344787123530951,0.006575819184843135,0.9305876470111685,0.9420710233825911,0.19254315461899926,0.009378210006125568,0.181890027907478,0.19955316425254777,-0.03522365770646041,0.05044291523074307,-0.07547721976317068,0.02136167174727588,0.9119982481968942,0.020009031736749575,0.8913480885311871,0.9312977099236641,0.7457808369607285,0.11590360483276368,0.6678082191780822,0.878968253968254,0.7821867899306869,0.1070908183382096,0.660377358490566,0.8615384615384616
whisper_mil,youden,3,0.8165647756904496,0.0603362928168825,0.7715133531157271,0.8851148851148851,0.7639838134457078,0.015705700793144487,0.7462263844705577,0.7760522496371554,0.4863389391091844,0.04793236718963911,0.43608825292852843,0.5315556541830857,0.8578471850385903,0.007021551159298466,0.8498263325326235,0.8628830987321554,0.9344787123530951,0.006575819184843135,0.9305876470111685,0.9420710233825911,0.19254315461899926,0.009378210006125568,0.181890027907478,0.19955316425254777,-0.03522365770646041,0.05044291523074307,-0.07547721976317068,0.02136167174727588,0.9119982481968942,0.020009031736749575,0.8913480885311871,0.9312977099236641,0.7457808369607285,0.11590360483276368,0.6678082191780822,0.878968253968254,0.7821867899306869,0.1070908183382096,0.660377358490566,0.8615384615384616
whisper_mil_acmil_max,f1,3,0.8626107778230448,0.014705751089876146,0.8503100088573959,0.8788990825688073,0.6132899297361715,0.052019372663477524,0.5534473803804454,0.6477019835510401,0.32382167091500486,0.059910457668692685,0.25605152878858894,0.3697345769952164,0.7364024195572,0.06140958190058281,0.6686927871193923,0.7884970550064889,0.8652206012611948,0.05394640245736298,0.80809857251363,0.9152995084666085,0.12328504352709897,0.0436645164717395,0.07350737754507664,0.15511851299149537,0.010822344426134797,0.004780476099886678,0.0056884949131729146,0.015145869201198092,0.7916448873976475,0.03173634048696531,0.7561929595827901,0.8174061433447098,0.9497359625622742,0.04374889752404983,0.9056603773584906,0.9931506849315068,0.2768438969100688,0.14468577185488302,0.11374407582938388,0.38974358974358975
whisper_mil_acmil_max,balanced_acc,3,0.7984750003896984,0.07611184043386912,0.7111984282907663,0.851063829787234,0.6619347168929676,0.03019482224763635,0.6393153931052393,0.6962226714585205,0.32275720759910276,0.06627691793074246,0.24710315238591854,0.370583125031507,0.7364024195572,0.06140958190058281,0.6686927871193923,0.7884970550064889,0.8652206012611948,0.05394640245736298,0.80809857251363,0.9152995084666085,0.12328504352709897,0.0436645164717395,0.07350737754507664,0.15511851299149537,-0.05331343300721151,0.0737896348410809,-0.1357921445881315,0.006442315843011026,0.8324140280172768,0.02893169277769673,0.802675585284281,0.8604651162790697,0.7776876911989344,0.14521841931720542,0.6198630136986302,0.9056603773584906,0.5461817425870006,0.13614304282784964,0.39487179487179486,0.6587677725118484
whisper_mil_acmil_max,youden,3,0.7984750003896984,0.07611184043386912,0.7111984282907663,0.851063829787234,0.6619347168929676,0.03019482224763635,0.6393153931052393,0.6962226714585205,0.32275720759910276,0.06627691793074246,0.24710315238591854,0.370583125031507,0.7364024195572,0.06140958190058281,0.6686927871193923,0.7884970550064889,0.8652206012611948,0.05394640245736298,0.80809857251363,0.9152995084666085,0.12328504352709897,0.0436645164717395,0.07350737754507664,0.15511851299149537,-0.05331343300721151,0.0737896348410809,-0.1357921445881315,0.006442315843011026,0.8324140280172768,0.02893169277769673,0.802675585284281,0.8604651162790697,0.7776876911989344,0.14521841931720542,0.6198630136986302,0.9056603773584906,0.5461817425870006,0.13614304282784964,0.39487179487179486,0.6587677725118484
whisper_mil_cross_child,f1,3,0.8843870024687469,0.011653216725507017,0.8709394205443373,0.8915223336371924,0.7194585582845293,0.03728692886548695,0.6830385403090672,0.7575557938818243,0.49450506780399656,0.046191302228155186,0.4531324141053992,0.5443438224421557,0.8529657295139558,0.012048055316654165,0.8417570112485366,0.8657065522700578,0.9369838120265029,0.004627589445791644,0.9340148883965607,0.9423158319551976,0.19524763278947788,0.0216172212171856,0.17272456581591555,0.21582784878673544,0.032782988853560235,0.005872832440138677,0.026230388755847045,0.03757181488220429,0.8447090554919225,0.033680048265414056,0.8065040650406504,0.8701067615658363,0.9290457498004508,0.016415587778219668,0.914018691588785,0.9465648854961832,0.5098713667686079,0.0907934220877037,0.4195121951219512,0.6010928961748634
whisper_mil_cross_child,balanced_acc,3,0.8546655902524423,0.015675565740577733,0.8391502276176025,0.8704965920155795,0.774243251696144,0.017899111766752518,0.7621583447854634,0.7948061896736632,0.5126596528586065,0.041411107929975974,0.4704862020608161,0.5532638036984476,0.8529657295139558,0.012048055316654165,0.8417570112485366,0.8657065522700578,0.9369838120265029,0.004627589445791644,0.9340148883965607,0.9423158319551976,0.19524763278947788,0.0216172212171856,0.17272456581591555,0.21582784878673544,0.003061576637255444,0.024588112450595202,-0.0253186368512619,0.0179572935024368,0.896948488473682,0.018383782556309177,0.875751503006012,0.9085365853658537,0.8168523102227091,0.030995027621209273,0.7810734463276836,0.8355140186915888,0.731634193169579,0.03000327498239198,0.697560975609756,0.7540983606557377
whisper_mil_cross_child,youden,3,0.8546655902524423,0.015675565740577733,0.8391502276176025,0.8704965920155795,0.774243251696144,0.017899111766752518,0.7621583447854634,0.7948061896736632,0.5126596528586065,0.041411107929975974,0.4704862020608161,0.5532638036984476,0.8529657295139558,0.012048055316654165,0.8417570112485366,0.8657065522700578,0.9369838120265029,0.004627589445791644,0.9340148883965607,0.9423158319551976,0.19524763278947788,0.0216172212171856,0.17272456581591555,0.21582784878673544,0.003061576637255444,0.024588112450595202,-0.0253186368512619,0.0179572935024368,0.896948488473682,0.018383782556309177,0.875751503006012,0.9085365853658537,0.8168523102227091,0.030995027621209273,0.7810734463276836,0.8355140186915888,0.731634193169579,0.03000327498239198,0.697560975609756,0.7540983606557377
whisper_mil_tsmil_concat,f1,3,0.8892822348214123,0.0133872437557028,0.8778979907264297,0.9040307101727447,0.6988197757169763,0.05635600878229203,0.6366453099249991,0.7465428608148053,0.48536675964588066,0.07258925423824623,0.40544550528709056,0.5472053359328344,0.858704172463652,0.018983643805054656,0.8465677866343794,0.8805809021976609,0.9429575282709265,0.011680379675091853,0.9361921381844066,0.9564448456271288,0.19679778734395117,0.005268872807955684,0.1923656979863374,0.20262332764001678,0.034716097346341214,0.006912474895768087,0.026803100215480824,0.039578502358304624,0.8349965546210555,0.03668615825398125,0.7988748241912799,0.8722222222222222,0.9524616480370479,0.019175298269378103,0.9382470119521913,0.9742710120068611,0.44517790339690455,0.13175698561466517,0.29901960784313725,0.5548387096774193
whisper_mil_tsmil_concat,balanced_acc,3,0.8170100472996894,0.04823272253446956,0.7789934354485777,0.8712667353244078,0.7620990456880522,0.00959957802386095,0.7546334083172417,0.772927644261663,0.47463976067416763,0.03324429743137997,0.4517946905142057,0.5127785901967892,0.858704172463652,0.018983643805054656,0.8465677866343794,0.8805809021976609,0.9429575282709265,0.011680379675091853,0.9361921381844066,0.9564448456271288,0.19679778734395117,0.005268872807955684,0.1923656979863374,0.20262332764001678,-0.037556090175381675,0.03782682586440712,-0.06734606575818014,0.0050027146169012715,0.9105751504987015,0.00794195846332652,0.9019189765458422,0.9175257731958762,0.7443287220216521,0.08709086890462614,0.6768060836501901,0.8426294820717132,0.7798693693544524,0.06789180934676764,0.7032258064516129,0.8324607329842932
whisper_mil_tsmil_concat,youden,3,0.8170100472996894,0.04823272253446956,0.7789934354485777,0.8712667353244078,0.7620990456880522,0.00959957802386095,0.7546334083172417,0.772927644261663,0.47463976067416763,0.03324429743137997,0.4517946905142057,0.5127785901967892,0.858704172463652,0.018983643805054656,0.8465677866343794,0.8805809021976609,0.9429575282709265,0.011680379675091853,0.9361921381844066,0.9564448456271288,0.19679778734395117,0.005268872807955684,0.1923656979863374,0.20262332764001678,-0.037556090175381675,0.03782682586440712,-0.06734606575818014,0.0050027146169012715,0.9105751504987015,0.00794195846332652,0.9019189765458422,0.9175257731958762,0.7443287220216521,0.08709086890462614,0.6768060836501901,0.8426294820717132,0.7798693693544524,0.06789180934676764,0.7032258064516129,0.8324607329842932
whisper_pseudo_frame,f1,3,0.8649775191262951,0.029652840716951984,0.844621513944223,0.8989990900818926,0.5630189933038007,0.09514891144375355,0.5,0.6724693021862833,0.21408326566653257,0.24774141088086565,0.0,0.48544797413559176,0.8837707017075429,0.020174863822228384,0.8619545234639575,0.901754517320555,0.9515347481536836,0.014479480918114494,0.9365145452726583,0.9654049200904778,0.20959919041958783,0.007357475452100459,0.20522392461536476,0.21809358412936108,0.013189085729385078,0.01922355595912494,0.0,0.035245876714283364,0.7674677782893308,0.05460601068765724,0.7310344827586207,0.8302521008403362,0.9933862433862434,0.011455362483921169,0.9801587301587301,1.0,0.1326517432213578,0.2017120545501889,0.0,0.36477987421383645
whisper_pseudo_frame,balanced_acc,3,0.8915579916812599,0.010790803529231272,0.8791821561338291,0.8989990900818926,0.7451988680180873,0.06688942461318197,0.6724693021862833,0.804080373953126,0.5424350263114966,0.06238282422908368,0.48544797413559176,0.6090857754643194,0.8837707017075429,0.020174863822228384,0.8619545234639575,0.901754517320555,0.9515347481536836,0.014479480918114494,0.9365145452726583,0.9654049200904778,0.20959919041958783,0.007357475452100459,0.20522392461536476,0.21809358412936108,0.039769558284349915,0.008435637472488775,0.03456064218960608,0.0495021559491603,0.8640929876223994,0.03279296398464383,0.8302521008403362,0.8957264957264958,0.9232906114400041,0.049307860163357704,0.8924528301886793,0.9801587301587301,0.5671071245961704,0.18033172368234993,0.36477987421383645,0.7109004739336493
whisper_pseudo_frame,youden,3,0.8915579916812599,0.010790803529231272,0.8791821561338291,0.8989990900818926,0.7451988680180873,0.06688942461318197,0.6724693021862833,0.804080373953126,0.5424350263114966,0.06238282422908368,0.48544797413559176,0.6090857754643194,0.8837707017075429,0.020174863822228384,0.8619545234639575,0.901754517320555,0.9515347481536836,0.014479480918114494,0.9365145452726583,0.9654049200904778,0.20959919041958783,0.007357475452100459,0.20522392461536476,0.21809358412936108,0.039769558284349915,0.008435637472488775,0.03456064218960608,0.0495021559491603,0.8640929876223994,0.03279296398464383,0.8302521008403362,0.8957264957264958,0.9232906114400041,0.049307860163357704,0.8924528301886793,0.9801587301587301,0.5671071245961704,0.18033172368234993,0.36477987421383645,0.7109004739336493
