system,objective,fold,f1,balanced_acc,mcc,auroc,auprc,auprc_lift,delta_f1_vs_trivial,precision,recall,specificity
whisper_medium_mil,youden,1,0.8288100208768268,0.795041122399613,0.532068659652982,0.8623318819545235,0.9310510902310698,0.2000166074724491,-0.015811493067396265,0.927570093457944,0.7490566037735849,0.841025641025641
whisper_medium_mil,youden,2,0.8623265741728922,0.8095986822401917,0.5554373284368206,0.8742013576919238,0.9492150707509371,0.18903407527582405,-0.0014266391947170831,0.9330254041570438,0.8015873015873016,0.8176100628930818
whisper_mil,f1,0,0.8609665427509295,0.5644395572291112,0.2812538056709898,0.8498263325326235,0.9307774666655254,0.196186271696972,0.013975969872031757,0.7608409986859396,0.9914383561643836,0.13744075829383887
whisper_mil,f1,1,0.8872858431018935,0.7410740203193034,0.5331138150567476,0.8608321238509918,0.9305876470111685,0.19955316425254777,0.04266432915767049,0.8497409326424871,0.9283018867924528,0.5538461538461539
whisper_mil,f1,2,0.8895238095238096,0.714865977837676,0.4813070554233826,0.8628830987321554,0.9420710233825911,0.181890027907478,0.025770596156200365,0.8553113553113553,0.9265873015873016,0.5031446540880503
whisper_mil,balanced_acc,0,0.7715133531157271,0.7462263844705577,0.43608825292852843,0.8498263325326235,0.9307774666655254,0.196186271696972,-0.07547721976317068,0.9133489461358314,0.6678082191780822,0.8246445497630331
whisper_mil,balanced_acc,1,0.7930660888407366,0.7760522496371554,0.49137291021593915,0.8608321238509918,0.9305876470111685,0.19955316425254777,-0.05155542510348643,0.9312977099236641,0.690566037735849,0.8615384615384616
whisper_mil,balanced_acc,2,0.8851148851148851,0.76967280622941,0.5315556541830857,0.8628830987321554,0.9420710233825911,0.181890027907478,0.02136167174727588,0.8913480885311871,0.878968253968254,0.660377358490566
whisper_mil,youden,0,0.7715133531157271,0.7462263844705577,0.43608825292852843,0.8498263325326235,0.9307774666655254,0.196186271696972,-0.07547721976317068,0.9133489461358314,0.6678082191780822,0.8246445497630331
whisper_mil,youden,1,0.7930660888407366,0.7760522496371554,0.49137291021593915,0.8608321238509918,0.9305876470111685,0.19955316425254777,-0.05155542510348643,0.9312977099236641,0.690566037735849,0.8615384615384616
whisper_mil,youden,2,0.8851148851148851,0.76967280622941,0.5315556541830857,0.8628830987321554,0.9420710233825911,0.181890027907478,0.02136167174727588,0.8913480885311871,0.878968253968254,0.660377358490566
whisper_mil_acmil_max,f1,0,0.8586232420429312,0.5534473803804454,0.25605152878858894,0.6686927871193923,0.80809857251363,0.07350737754507664,0.011632669164033382,0.7561929595827901,0.9931506849315068,0.11374407582938388
whisper_mil_acmil_max,f1,1,0.8503100088573959,0.6477019835510401,0.3456789069612093,0.7520174165457185,0.8722637228033456,0.14122924004472492,0.0056884949131729146,0.8013355592654424,0.9056603773584906,0.38974358974358975
whisper_mil_acmil_max,f1,2,0.8788990825688073,0.638720425277029,0.3697345769952164,0.7884970550064889,0.9152995084666085,0.15511851299149537,0.015145869201198092,0.8174061433447098,0.9503968253968254,0.3270440251572327
whisper_mil_acmil_max,balanced_acc,0,0.7111984282907663,0.6393153931052393,0.24710315238591854,0.6686927871193923,0.80809857251363,0.07350737754507664,-0.1357921445881315,0.8341013824884793,0.6198630136986302,0.6587677725118484
whisper_mil_acmil_max,balanced_acc,1,0.851063829787234,0.6502660861151427,0.3505853453798827,0.7520174165457185,0.8722637228033456,0.14122924004472492,0.006442315843011026,0.802675585284281,0.9056603773584906,0.39487179487179486
whisper_mil_acmil_max,balanced_acc,2,0.8331627430910952,0.6962226714585205,0.370583125031507,0.7884970550064889,0.9152995084666085,0.15511851299149537,-0.03059047027651407,0.8604651162790697,0.8075396825396826,0.5849056603773585
whisper_mil_acmil_max,youden,0,0.7111984282907663,0.6393153931052393,0.24710315238591854,0.6686927871193923,0.80809857251363,0.07350737754507664,-0.1357921445881315,0.8341013824884793,0.6198630136986302,0.6587677725118484
whisper_mil_acmil_max,youden,1,0.851063829787234,0.6502660861151427,0.3505853453798827,0.7520174165457185,0.8722637228033456,0.14122924004472492,0.006442315843011026,0.802675585284281,0.9056603773584906,0.39487179487179486
whisper_mil_acmil_max,youden,2,0.8331627430910952,0.6962226714585205,0.370583125031507,0.7884970550064889,0.9152995084666085,0.15511851299149537,-0.03059047027651407,0.8604651162790697,0.8075396825396826,0.5849056603773585
whisper_mil_cross_child,f1,0,0.8906992532247114,0.7177813406626966,0.48603896686443465,0.8417570112485366,0.9340148883965607,0.17272456581591555,0.026230388755847045,0.857516339869281,0.9265536723163842,0.509009009009009
whisper_mil_cross_child,f1,1,0.8709394205443373,0.6830385403090672,0.4531324141053992,0.851433625023273,0.9346207157277505,0.21582784878673544,0.03454676292262937,0.8065040650406504,0.9465648854961832,0.4195121951219512
whisper_mil_cross_child,f1,2,0.8915223336371924,0.7575557938818243,0.5443438224421557,0.8657065522700578,0.9423158319551976,0.19719048376578263,0.03757181488220429,0.8701067615658363,0.914018691588785,0.6010928961748634
whisper_mil_cross_child,balanced_acc,0,0.8391502276176025,0.7621583447854634,0.4704862020608161,0.8417570112485366,0.9340148883965607,0.17272456581591555,-0.0253186368512619,0.9065573770491804,0.7810734463276836,0.7432432432432432
whisper_mil_cross_child,balanced_acc,1,0.8543499511241447,0.7657652206293055,0.5142289528165557,0.851433625023273,0.9346207157277505,0.21582784878673544,0.0179572935024368,0.875751503006012,0.833969465648855,0.697560975609756
whisper_mil_cross_child,balanced_acc,2,0.8704965920155795,0.7948061896736632,0.5532638036984476,0.8657065522700578,0.9423158319551976,0.19719048376578263,0.016546073260591432,0.9085365853658537,0.8355140186915888,0.7540983606557377
whisper_mil_cross_child,youden,0,0.8391502276176025,0.7621583447854634,0.4704862020608161,0.8417570112485366,0.9340148883965607,0.17272456581591555,-0.0253186368512619,0.9065573770491804,0.7810734463276836,0.7432432432432432
whisper_mil_cross_child,youden,1,0.8543499511241447,0.7657652206293055,0.5142289528165557,0.851433625023273,0.9346207157277505,0.21582784878673544,0.0179572935024368,0.875751503006012,0.833969465648855,0.697560975609756
whisper_mil_cross_child,youden,2,0.8704965920155795,0.7948061896736632,0.5532638036984476,0.8657065522700578,0.9423158319551976,0.19719048376578263,0.016546073260591432,0.9085365853658537,0.8355140186915888,0.7540983606557377
whisper_mil_tsmil_concat,f1,0,0.8778979907264297,0.6366453099249991,0.40544550528709056,0.8465677866343794,0.9361921381844066,0.19540433640549937,0.026803100215480824,0.7988748241912799,0.9742710120068611,0.29901960784313725
whisper_mil_tsmil_concat,f1,1,0.8859180035650625,0.7132711564111242,0.5034494377177172,0.8489638285589154,0.9362356010012441,0.20262332764001678,0.039578502358304624,0.8338926174496645,0.9448669201520913,0.4816753926701571
whisper_mil_tsmil_concat,f1,2,0.9040307101727447,0.7465428608148053,0.5472053359328344,0.8805809021976609,0.9564448456271288,0.1923656979863374,0.0377666894652382,0.8722222222222222,0.9382470119521913,0.5548387096774193
whisper_mil_tsmil_concat,balanced_acc,0,0.8007699711260827,0.7587360844852521,0.45934600131150793,0.8465677866343794,0.9361921381844066,0.19540433640549937,-0.05032491938486616,0.9122807017543859,0.7135506003430532,0.803921568627451
whisper_mil_tsmil_concat,balanced_acc,1,0.7789934354485777,0.7546334083172417,0.4517946905142057,0.8489638285589154,0.9362356010012441,0.20262332764001678,-0.06734606575818014,0.9175257731958762,0.6768060836501901,0.8324607329842932
whisper_mil_tsmil_concat,balanced_acc,2,0.8712667353244078,0.772927644261663,0.5127785901967892,0.8805809021976609,0.9564448456271288,0.1923656979863374,0.0050027146169012715,0.9019189765458422,0.8426294820717132,0.7032258064516129
whisper_mil_tsmil_concat,youden,0,0.8007699711260827,0.7587360844852521,0.45934600131150793,0.8465677866343794,0.9361921381844066,0.19540433640549937,-0.05032491938486616,0.9122807017543859,0.7135506003430532,0.803921568627451
whisper_mil_tsmil_concat,youden,1,0.7789934354485777,0.7546334083172417,0.4517946905142057,0.8489638285589154,0.9362356010012441,0.20262332764001678,-0.06734606575818014,0.9175257731958762,0.6768060836501901,0.8324607329842932
whisper_mil_tsmil_concat,youden,2,0.8712667353244078,0.772927644261663,0.5127785901967892,0.8805809021976609,0.9564448456271288,0.1923656979863374,0.0050027146169012715,0.9019189765458422,0.8426294820717132,0.7032258064516129
whisper_pseudo_frame,f1,0,0.8513119533527697,0.5165876777251185,0.15680182286400599,0.887603064338116,0.9526847790979145,0.21809358412936108,0.004321380473871872,0.7411167512690355,1.0,0.03317535545023697
whisper_pseudo_frame,f1,1,0.844621513944223,0.5,0.0,0.8619545234639575,0.9365145452726583,0.2054800625140376,0.0,0.7310344827586207,1.0,0.0
whisper_pseudo_frame,f1,2,0.8989990900818926,0.6724693021862833,0.48544797413559176,0.901754517320555,0.9654049200904778,0.20522392461536476,0.035245876714283364,0.8302521008403362,0.9801587301587301,0.36477987421383645
whisper_pseudo_frame,balanced_acc,0,0.8964927288280581,0.804080373953126,0.6090857754643194,0.887603064338116,0.9526847790979145,0.21809358412936108,0.0495021559491603,0.8957264957264958,0.8972602739726028,0.7109004739336493
whisper_pseudo_frame,balanced_acc,1,0.8791821561338291,0.7590469279148524,0.5327713293345788,0.8619545234639575,0.9365145452726583,0.2054800625140376,0.03456064218960608,0.8663003663003663,0.8924528301886793,0.6256410256410256
whisper_pseudo_frame,balanced_acc,2,0.8989990900818926,0.6724693021862833,0.48544797413559176,0.901754517320555,0.9654049200904778,0.20522392461536476,0.035245876714283364,0.8302521008403362,0.9801587301587301,0.36477987421383645
whisper_pseudo_frame,youden,0,0.8964927288280581,0.804080373953126,0.6090857754643194,0.887603064338116,0.9526847790979145,0.21809358412936108,0.0495021559491603,0.8957264957264958,0.8972602739726028,0.7109004739336493
whisper_pseudo_frame,youden,1,0.8791821561338291,0.7590469279148524,0.5327713293345788,0.8619545234639575,0.9365145452726583,0.2054800625140376,0.03456064218960608,0.8663003663003663,0.8924528301886793,0.6256410256410256
whisper_pseudo_frame,youden,2,0.8989990900818926,0.6724693021862833,0.48544797413559176,0.901754517320555,0.9654049200904778,0.20522392461536476,0.035245876714283364,0.8302521008403362,0.9801587301587301,0.36477987421383645
