child_id,n_segments,status
synthetic_default_14_18mo_42_001448,1,ok
synthetic_default_14_18mo_42_001449,3,ok
synthetic_default_14_18mo_42_001451,4,ok
synthetic_default_14_18mo_42_001456,0,no_valid_segments
synthetic_default_14_18mo_42_001458,3,ok
synthetic_default_14_18mo_42_001459,0,no_valid_segments
synthetic_default_14_18mo_42_001464,0,no_valid_segments
synthetic_default_14_18mo_42_001466,0,no_valid_segments
synthetic_default_14_18mo_42_001467,1,ok
synthetic_default_14_18mo_42_001469,0,no_valid_segments
synthetic_default_14_18mo_42_001471,4,ok
synthetic_default_14_18mo_42_001474,3,ok
synthetic_default_14_18mo_42_001475,0,no_valid_segments
synthetic_default_14_18mo_42_001477,1,ok
synthetic_default_14_18mo_42_001479,1,ok
synthetic_default_14_18mo_42_001484,1,ok
synthetic_default_14_18mo_42_001485,4,ok
synthetic_default_14_18mo_42_001486,1,ok
synthetic_default_14_18mo_42_001487,1,ok
synthetic_default_14_18mo_42_001491,1,ok
synthetic_default_14_18mo_42_001492,1,ok
synthetic_default_14_18mo_42_001494,0,no_valid_segments
synthetic_default_14_18mo_42_001495,0,no_valid_segments
synthetic_default_14_18mo_42_001496,0,no_valid_segments
synthetic_default_14_18mo_42_001503,1,ok
synthetic_default_14_18mo_42_001504,1,ok
synthetic_default_14_18mo_42_001505,1,ok
synthetic_default_14_18mo_42_001506,0,no_valid_segments
synthetic_default_14_18mo_42_001514,0,no_valid_segments
synthetic_default_14_18mo_42_001516,0,no_valid_segments
synthetic_default_14_18mo_42_001518,1,ok
synthetic_default_14_18mo_42_001520,0,no_valid_segments
synthetic_default_14_18mo_42_001521,2,ok
synthetic_default_14_18mo_42_001522,2,ok
synthetic_default_14_18mo_42_001523,3,ok
synthetic_default_14_18mo_42_001527,1,ok
synthetic_default_14_18mo_42_001528,0,no_valid_segments
synthetic_default_14_18mo_42_001529,4,ok
synthetic_default_14_18mo_42_001530,2,ok
synthetic_default_14_18mo_42_001533,1,ok
synthetic_default_14_18mo_42_001535,2,ok
synthetic_default_14_18mo_42_001536,0,no_valid_segments
synthetic_default_14_18mo_42_001537,5,ok
synthetic_default_14_18mo_42_001539,2,ok
synthetic_default_14_18mo_42_001540,1,ok
synthetic_default_14_18mo_42_001541,0,no_valid_segments
synthetic_default_14_18mo_42_001550,0,no_valid_segments
synthetic_default_14_18mo_42_001551,1,ok
synthetic_default_14_18mo_42_001553,1,ok
synthetic_default_14_18mo_42_001558,0,no_valid_segments
synthetic_default_14_18mo_42_001559,0,no_valid_segments
synthetic_default_14_18mo_42_001561,3,ok
synthetic_default_14_18mo_42_001568,1,ok
synthetic_default_14_18mo_42_001569,1,ok
synthetic_default_14_18mo_42_001570,0,no_valid_segments
synthetic_default_14_18mo_42_001575,0,no_valid_segments
synthetic_default_14_18mo_42_001580,1,ok
synthetic_default_14_18mo_42_001582,1,ok
synthetic_default_14_18mo_42_001584,1,ok
synthetic_default_14_18mo_42_001587,1,ok
synthetic_default_14_18mo_42_001588,2,ok
synthetic_default_14_18mo_42_001589,1,ok
synthetic_default_14_18mo_42_001591,0,no_valid_segments
synthetic_default_14_18mo_42_001595,1,ok
synthetic_default_14_18mo_42_001601,5,ok
synthetic_default_14_18mo_42_001602,0,no_valid_segments
synthetic_default_14_18mo_42_001606,1,ok
synthetic_default_14_18mo_42_001607,2,ok
synthetic_default_14_18mo_42_001609,2,ok
synthetic_default_14_18mo_42_001611,3,ok
synthetic_default_14_18mo_42_001612,0,no_valid_segments
synthetic_default_14_18mo_42_001616,0,no_valid_segments
synthetic_default_14_18mo_42_001619,2,ok
synthetic_default_14_18mo_42_001620,1,ok
synthetic_default_14_18mo_42_001623,0,no_valid_segments
synthetic_default_14_18mo_42_001624,2,ok
synthetic_default_14_18mo_42_001627,2,ok
synthetic_default_14_18mo_42_001629,3,ok
synthetic_default_14_18mo_42_001631,1,ok
synthetic_default_14_18mo_42_001633,0,no_valid_segments
synthetic_default_14_18mo_42_001637,3,ok
synthetic_default_14_18mo_42_001643,1,ok
synthetic_default_14_18mo_42_001646,0,no_valid_segments
synthetic_default_14_18mo_42_001648,0,no_valid_segments
synthetic_default_14_18mo_42_001650,1,ok
synthetic_default_14_18mo_42_001653,2,ok
synthetic_default_14_18mo_42_001657,1,ok
synthetic_default_14_18mo_42_001659,0,no_valid_segments
synthetic_default_14_18mo_42_001663,3,ok
synthetic_default_14_18mo_42_001666,0,no_valid_segments
synthetic_default_14_18mo_42_001669,4,ok
synthetic_default_14_18mo_42_001670,2,ok
synthetic_default_14_18mo_42_001671,0,no_valid_segments
synthetic_default_14_18mo_42_001672,0,no_valid_segments
synthetic_default_14_18mo_42_001673,2,ok
synthetic_default_14_18mo_42_001674,0,no_valid_segments
synthetic_default_14_18mo_42_001675,3,ok
synthetic_default_14_18mo_42_001679,3,ok
synthetic_default_14_18mo_42_001680,1,ok
synthetic_default_14_18mo_42_001684,2,ok
synthetic_default_14_18mo_42_001685,1,ok
synthetic_default_14_18mo_42_001687,1,ok
synthetic_default_14_18mo_42_001690,2,ok
synthetic_default_14_18mo_42_001691,0,no_valid_segments
synthetic_default_14_18mo_42_001692,1,ok
synthetic_default_14_18mo_42_001694,1,ok
synthetic_default_14_18mo_42_001701,1,ok
synthetic_default_14_18mo_42_001702,3,ok
synthetic_default_14_18mo_42_001705,0,no_valid_segments
synthetic_default_14_18mo_42_001711,1,ok
synthetic_default_14_18mo_42_001713,0,no_valid_segments
synthetic_default_14_18mo_42_001715,2,ok
synthetic_default_14_18mo_42_001719,1,ok
synthetic_default_14_18mo_42_001722,0,no_valid_segments
synthetic_default_14_18mo_42_001724,1,ok
synthetic_default_14_18mo_42_001727,5,ok
synthetic_default_14_18mo_42_001730,2,ok
synthetic_default_14_18mo_42_001731,1,ok
synthetic_default_14_18mo_42_001732,2,ok
synthetic_default_14_18mo_42_001733,1,ok
synthetic_default_14_18mo_42_001734,3,ok
synthetic_default_14_18mo_42_001736,0,no_valid_segments
synthetic_default_14_18mo_42_001739,2,ok
synthetic_default_14_18mo_42_001743,1,ok
synthetic_default_14_18mo_42_001748,2,ok
synthetic_default_14_18mo_42_001749,2,ok
synthetic_default_14_18mo_42_001753,1,ok
synthetic_default_14_18mo_42_001761,0,no_valid_segments
synthetic_default_14_18mo_42_001763,1,ok
synthetic_default_14_18mo_42_001764,1,ok
synthetic_default_14_18mo_42_001769,2,ok
synthetic_default_14_18mo_42_001773,0,no_valid_segments
synthetic_default_14_18mo_42_001777,1,ok
synthetic_default_14_18mo_42_001778,2,ok
synthetic_default_14_18mo_42_001781,0,no_valid_segments
synthetic_default_14_18mo_42_001782,0,no_valid_segments
synthetic_default_14_18mo_42_001785,2,ok
synthetic_default_14_18mo_42_001790,2,ok
synthetic_default_14_18mo_42_001798,0,no_valid_segments
synthetic_default_14_18mo_42_001799,0,no_valid_segments
synthetic_default_14_18mo_42_001806,0,no_valid_segments
synthetic_default_14_18mo_42_001813,0,no_valid_segments
synthetic_default_14_18mo_42_001816,0,no_valid_segments
synthetic_default_14_18mo_42_001820,1,ok
synthetic_default_14_18mo_42_001826,0,no_valid_segments
synthetic_default_14_18mo_42_001829,1,ok
synthetic_default_14_18mo_42_001835,0,no_valid_segments
synthetic_default_14_18mo_42_001837,2,ok
synthetic_default_14_18mo_42_001842,4,ok
synthetic_default_14_18mo_42_001843,2,ok
synthetic_default_14_18mo_42_001844,3,ok
synthetic_default_14_18mo_42_001845,7,ok
synthetic_default_14_18mo_42_001849,0,no_valid_segments
synthetic_default_14_18mo_42_001853,0,no_valid_segments
synthetic_default_14_18mo_42_001858,1,ok
synthetic_default_14_18mo_42_001860,2,ok
synthetic_default_14_18mo_42_001863,2,ok
synthetic_default_14_18mo_42_001866,0,no_valid_segments
synthetic_default_14_18mo_42_001867,0,no_valid_segments
synthetic_default_14_18mo_42_001868,1,ok
synthetic_default_14_18mo_42_001869,1,ok
synthetic_default_14_18mo_42_001871,1,ok
synthetic_default_14_18mo_42_001877,1,ok
synthetic_default_14_18mo_42_001884,2,ok
synthetic_default_14_18mo_42_001887,1,ok
synthetic_default_14_18mo_42_001890,3,ok
synthetic_default_14_18mo_42_001891,0,no_valid_segments
synthetic_default_14_18mo_42_001892,1,ok
synthetic_default_14_18mo_42_001893,1,ok
synthetic_default_14_18mo_42_001894,1,ok
synthetic_default_14_18mo_42_001895,0,no_valid_segments
synthetic_default_14_18mo_42_001898,1,ok
synthetic_default_14_18mo_42_001900,3,ok
synthetic_default_14_18mo_42_001902,0,no_valid_segments
synthetic_default_14_18mo_42_001905,1,ok
synthetic_default_14_18mo_42_001906,1,ok
synthetic_default_14_18mo_42_001909,2,ok
synthetic_default_14_18mo_42_001911,2,ok
synthetic_default_14_18mo_42_001914,2,ok
synthetic_default_14_18mo_42_001916,4,ok
synthetic_default_14_18mo_42_001920,0,no_valid_segments
synthetic_default_14_18mo_42_001923,1,ok
synthetic_default_14_18mo_42_001927,0,no_valid_segments
synthetic_default_14_18mo_42_001931,1,ok
synthetic_default_14_18mo_42_001935,0,no_valid_segments
synthetic_default_14_18mo_42_001937,2,ok
synthetic_default_14_18mo_42_001938,2,ok
synthetic_default_14_18mo_42_001939,2,ok
synthetic_default_14_18mo_42_001941,2,ok
synthetic_default_14_18mo_42_001942,5,ok
synthetic_default_14_18mo_42_001943,0,no_valid_segments
synthetic_default_14_18mo_42_001944,1,ok
synthetic_default_14_18mo_42_001945,5,ok
synthetic_default_14_18mo_42_001947,1,ok
synthetic_default_14_18mo_42_001959,1,ok
synthetic_default_14_18mo_42_001961,1,ok
synthetic_default_14_18mo_42_001967,1,ok
synthetic_default_14_18mo_42_001971,3,ok
synthetic_default_14_18mo_42_001977,0,no_valid_segments
synthetic_default_14_18mo_42_001978,0,no_valid_segments
synthetic_default_14_18mo_42_001981,2,ok
synthetic_default_14_18mo_42_001984,0,no_valid_segments
synthetic_default_14_18mo_42_001985,1,ok
synthetic_default_14_18mo_42_001986,0,no_valid_segments
synthetic_default_14_18mo_42_001988,1,ok
synthetic_default_14_18mo_42_001989,1,ok
synthetic_default_14_18mo_42_001992,2,ok
synthetic_default_14_18mo_42_001993,2,ok
synthetic_default_14_18mo_42_002002,1,ok
synthetic_default_14_18mo_42_002004,1,ok
synthetic_default_14_18mo_42_002007,0,no_valid_segments
synthetic_default_14_18mo_42_002017,1,ok
synthetic_default_14_18mo_42_002019,0,no_valid_segments
synthetic_default_14_18mo_42_002021,4,ok
synthetic_default_14_18mo_42_002032,2,ok
synthetic_default_14_18mo_42_002034,2,ok
synthetic_default_14_18mo_42_002036,2,ok
synthetic_default_14_18mo_42_002039,2,ok
synthetic_default_14_18mo_42_002040,0,no_valid_segments
synthetic_default_14_18mo_42_002044,1,ok
synthetic_default_14_18mo_42_002046,2,ok
synthetic_default_14_18mo_42_002048,1,ok
synthetic_default_14_18mo_42_002049,1,ok
synthetic_default_14_18mo_42_002052,1,ok
synthetic_default_14_18mo_42_002054,0,no_valid_segments
synthetic_default_14_18mo_42_002055,3,ok
synthetic_default_14_18mo_42_002056,0,no_valid_segments
synthetic_default_14_18mo_42_002058,2,ok
synthetic_default_14_18mo_42_002060,0,no_valid_segments
synthetic_default_14_18mo_42_002065,0,no_valid_segments
synthetic_default_14_18mo_42_002066,0,no_valid_segments
synthetic_default_14_18mo_42_002068,0,no_valid_segments
synthetic_default_14_18mo_42_002070,1,ok
synthetic_default_14_18mo_42_002073,2,ok
synthetic_default_14_18mo_42_002075,3,ok
synthetic_default_14_18mo_42_002077,3,ok
synthetic_default_14_18mo_42_002078,3,ok
synthetic_default_14_18mo_42_002081,0,no_valid_segments
synthetic_default_14_18mo_42_002082,0,no_valid_segments
synthetic_default_14_18mo_42_002083,1,ok
synthetic_default_14_18mo_42_002084,2,ok
synthetic_default_14_18mo_42_002091,3,ok
synthetic_default_14_18mo_42_002093,1,ok
synthetic_default_14_18mo_42_002096,2,ok
synthetic_default_14_18mo_42_002098,0,no_valid_segments
synthetic_default_14_18mo_42_002100,1,ok
synthetic_default_14_18mo_42_002104,0,no_valid_segments
synthetic_default_14_18mo_42_002105,3,ok
synthetic_default_14_18mo_42_002106,1,ok
synthetic_default_14_18mo_42_002107,2,ok
synthetic_default_14_18mo_42_002112,3,ok
synthetic_default_14_18mo_42_002113,0,no_valid_segments
synthetic_default_14_18mo_42_002120,0,no_valid_segments
synthetic_default_14_18mo_42_002122,2,ok
synthetic_default_14_18mo_42_002128,1,ok
synthetic_default_14_18mo_42_002130,2,ok
synthetic_default_14_18mo_42_002139,2,ok
synthetic_default_14_18mo_42_002141,1,ok
synthetic_default_14_18mo_42_002142,0,no_valid_segments
synthetic_default_14_18mo_42_002144,2,ok
synthetic_default_14_18mo_42_002145,2,ok
synthetic_default_14_18mo_42_002149,1,ok
synthetic_default_14_18mo_42_002152,4,ok
synthetic_default_14_18mo_42_002163,2,ok
synthetic_default_14_18mo_42_002167,3,ok
synthetic_default_14_18mo_42_002176,0,no_valid_segments
synthetic_default_14_18mo_42_002181,1,ok
synthetic_default_14_18mo_42_002183,1,ok
synthetic_default_14_18mo_42_002187,4,ok
synthetic_default_14_18mo_42_002193,1,ok
synthetic_default_14_18mo_42_002196,2,ok
synthetic_default_14_18mo_42_002201,0,no_valid_segments
synthetic_default_14_18mo_42_002204,1,ok
synthetic_default_14_18mo_42_002205,0,no_valid_segments
synthetic_default_14_18mo_42_002208,1,ok
synthetic_default_14_18mo_42_002210,1,ok
synthetic_default_14_18mo_42_002213,3,ok
synthetic_default_14_18mo_42_002223,3,ok
synthetic_default_14_18mo_42_002227,0,no_valid_segments
synthetic_default_14_18mo_42_002228,2,ok
synthetic_default_14_18mo_42_002231,0,no_valid_segments
synthetic_default_14_18mo_42_002238,2,ok
synthetic_default_14_18mo_42_002243,4,ok
synthetic_default_14_18mo_42_002244,2,ok
synthetic_default_14_18mo_42_002249,0,no_valid_segments
synthetic_default_14_18mo_42_002250,0,no_valid_segments
synthetic_default_14_18mo_42_002254,0,no_valid_segments
synthetic_default_14_18mo_42_002257,2,ok
synthetic_default_14_18mo_42_002263,2,ok
synthetic_default_14_18mo_42_002265,1,ok
synthetic_default_14_18mo_42_002269,3,ok
synthetic_default_14_18mo_42_002270,3,ok
synthetic_default_14_18mo_42_002272,1,ok
synthetic_default_14_18mo_42_002273,2,ok
synthetic_default_14_18mo_42_002278,1,ok
synthetic_default_14_18mo_42_002280,1,ok
synthetic_default_14_18mo_42_002281,3,ok
synthetic_default_14_18mo_42_002290,0,no_valid_segments
synthetic_default_14_18mo_42_002294,0,no_valid_segments
synthetic_default_14_18mo_42_002296,2,ok
synthetic_default_14_18mo_42_002298,2,ok
synthetic_default_14_18mo_42_002301,3,ok
synthetic_default_14_18mo_42_002304,1,ok
synthetic_default_14_18mo_42_002305,1,ok
synthetic_default_14_18mo_42_002306,1,ok
synthetic_default_14_18mo_42_002307,0,no_valid_segments
synthetic_default_14_18mo_42_002309,1,ok
synthetic_default_14_18mo_42_002314,1,ok
synthetic_default_14_18mo_42_002315,2,ok
synthetic_default_14_18mo_42_002317,1,ok
synthetic_default_14_18mo_42_002320,0,no_valid_segments
synthetic_default_14_18mo_42_002321,1,ok
synthetic_default_14_18mo_42_002324,2,ok
synthetic_default_14_18mo_42_002329,1,ok
synthetic_default_14_18mo_42_002332,0,no_valid_segments
synthetic_default_14_18mo_42_002335,2,ok
synthetic_default_14_18mo_42_002336,2,ok
synthetic_default_14_18mo_42_002338,2,ok
synthetic_default_14_18mo_42_002340,2,ok
synthetic_default_14_18mo_42_002343,2,ok
synthetic_default_14_18mo_42_002344,1,ok
synthetic_default_14_18mo_42_002348,3,ok
synthetic_default_14_18mo_42_002353,1,ok
synthetic_default_14_18mo_42_002355,0,no_valid_segments
synthetic_default_14_18mo_42_002361,5,ok
synthetic_default_14_18mo_42_002363,0,no_valid_segments
synthetic_default_14_18mo_42_002366,0,no_valid_segments
synthetic_default_14_18mo_42_002367,0,no_valid_segments
synthetic_default_14_18mo_42_002370,2,ok
synthetic_default_14_18mo_42_002371,1,ok
synthetic_default_14_18mo_42_002373,1,ok
synthetic_default_14_18mo_42_002374,2,ok
synthetic_default_14_18mo_42_002375,1,ok
synthetic_default_14_18mo_42_002376,0,no_valid_segments
synthetic_default_14_18mo_42_002377,0,no_valid_segments
synthetic_default_14_18mo_42_002379,1,ok
synthetic_default_14_18mo_42_002381,1,ok
synthetic_default_14_18mo_42_002385,0,no_valid_segments
synthetic_default_14_18mo_42_002388,0,no_valid_segments
synthetic_default_14_18mo_42_002394,2,ok
synthetic_default_14_18mo_42_002395,2,ok
synthetic_default_14_18mo_42_002396,1,ok
synthetic_default_14_18mo_42_002402,1,ok
synthetic_default_14_18mo_42_002403,0,no_valid_segments
synthetic_default_14_18mo_42_002404,1,ok
synthetic_default_14_18mo_42_002405,0,no_valid_segments
synthetic_default_14_18mo_42_002406,1,ok
synthetic_default_14_18mo_42_002409,1,ok
synthetic_default_14_18mo_42_002410,1,ok
synthetic_default_14_18mo_42_002413,0,no_valid_segments
synthetic_default_14_18mo_42_002414,2,ok
synthetic_default_14_18mo_42_002420,2,ok
synthetic_default_14_18mo_42_002424,3,ok
synthetic_default_14_18mo_42_002427,2,ok
synthetic_default_14_18mo_42_002430,3,ok
synthetic_default_14_18mo_42_002442,0,no_valid_segments
synthetic_default_14_18mo_42_002443,3,ok
synthetic_default_14_18mo_42_002444,3,ok
synthetic_default_14_18mo_42_002447,1,ok
synthetic_default_14_18mo_42_002448,0,no_valid_segments
synthetic_default_14_18mo_42_002449,1,ok
synthetic_default_14_18mo_42_002450,1,ok
synthetic_default_14_18mo_42_002452,3,ok
synthetic_default_14_18mo_42_002457,0,no_valid_segments
synthetic_default_14_18mo_42_002459,2,ok
synthetic_default_14_18mo_42_002463,0,no_valid_segments
synthetic_default_14_18mo_42_002465,0,no_valid_segments
synthetic_default_14_18mo_42_002469,0,no_valid_segments
synthetic_default_14_18mo_42_002471,1,ok
synthetic_default_14_18mo_42_002473,0,no_valid_segments
synthetic_default_14_18mo_42_002475,1,ok
synthetic_default_14_18mo_42_002478,1,ok
synthetic_default_14_18mo_42_002479,1,ok
synthetic_default_14_18mo_42_002483,0,no_valid_segments
synthetic_default_14_18mo_42_002493,4,ok
synthetic_default_14_18mo_42_002495,3,ok
synthetic_default_14_18mo_42_002497,1,ok
synthetic_default_14_18mo_42_002502,0,no_valid_segments
synthetic_default_14_18mo_42_002506,0,no_valid_segments
synthetic_default_14_18mo_42_002508,3,ok
synthetic_default_14_18mo_42_002510,1,ok
synthetic_default_14_18mo_42_002511,2,ok
synthetic_default_14_18mo_42_002512,2,ok
synthetic_default_14_18mo_42_002516,1,ok
synthetic_default_14_18mo_42_002517,0,no_valid_segments
synthetic_default_14_18mo_42_002521,0,no_valid_segments
synthetic_default_14_18mo_42_002522,2,ok
synthetic_default_14_18mo_42_002533,2,ok
synthetic_default_14_18mo_42_002534,1,ok
synthetic_default_14_18mo_42_002541,2,ok
synthetic_default_14_18mo_42_002542,1,ok
synthetic_default_14_18mo_42_002545,0,no_valid_segments
synthetic_default_14_18mo_42_002552,1,ok
synthetic_default_14_18mo_42_002554,3,ok
synthetic_default_14_18mo_42_002556,3,ok
synthetic_default_14_18mo_42_002559,0,no_valid_segments
synthetic_default_14_18mo_42_002561,2,ok
synthetic_default_14_18mo_42_002565,0,no_valid_segments
synthetic_default_14_18mo_42_002566,2,ok
synthetic_default_14_18mo_42_002574,1,ok
synthetic_default_14_18mo_42_002577,2,ok
synthetic_default_14_18mo_42_002578,0,no_valid_segments
synthetic_default_14_18mo_42_002579,0,no_valid_segments
synthetic_default_14_18mo_42_002580,0,no_valid_segments
synthetic_default_14_18mo_42_002582,0,no_valid_segments
synthetic_default_14_18mo_42_002586,1,ok
synthetic_default_14_18mo_42_002589,2,ok
synthetic_default_14_18mo_42_002591,0,no_valid_segments
synthetic_default_14_18mo_42_002593,2,ok
synthetic_default_14_18mo_42_002594,4,ok
synthetic_default_14_18mo_42_002596,2,ok
synthetic_default_14_18mo_42_002597,0,no_valid_segments
synthetic_default_14_18mo_42_002609,2,ok
synthetic_default_14_18mo_42_002610,0,no_valid_segments
synthetic_default_14_18mo_42_002622,0,no_valid_segments
synthetic_default_14_18mo_42_002623,1,ok
synthetic_default_14_18mo_42_002627,4,ok
synthetic_default_14_18mo_42_002628,2,ok
synthetic_default_14_18mo_42_002632,1,ok
synthetic_default_14_18mo_42_002634,3,ok
synthetic_default_14_18mo_42_002635,1,ok
synthetic_default_14_18mo_42_002640,0,no_valid_segments
synthetic_default_14_18mo_42_002641,1,ok
synthetic_default_14_18mo_42_002645,0,no_valid_segments
synthetic_default_14_18mo_42_002651,0,no_valid_segments
synthetic_default_14_18mo_42_002657,0,no_valid_segments
synthetic_default_14_18mo_42_002660,1,ok
synthetic_default_14_18mo_42_002662,4,ok
synthetic_default_14_18mo_42_002667,4,ok
synthetic_default_14_18mo_42_002671,1,ok
synthetic_default_14_18mo_42_002676,2,ok
synthetic_default_14_18mo_42_002679,1,ok
synthetic_default_14_18mo_42_002684,1,ok
synthetic_default_14_18mo_42_002685,0,no_valid_segments
synthetic_default_14_18mo_42_002686,2,ok
synthetic_default_14_18mo_42_002689,1,ok
synthetic_default_14_18mo_42_002692,3,ok
synthetic_default_14_18mo_42_002694,2,ok
synthetic_default_14_18mo_42_002696,0,no_valid_segments
synthetic_default_14_18mo_42_002701,4,ok
synthetic_default_14_18mo_42_002703,1,ok
synthetic_default_14_18mo_42_002705,4,ok
synthetic_default_14_18mo_42_002707,0,no_valid_segments
synthetic_default_14_18mo_42_002708,0,no_valid_segments
synthetic_default_14_18mo_42_002709,2,ok
synthetic_default_14_18mo_42_002712,0,no_valid_segments
synthetic_default_14_18mo_42_002715,2,ok
synthetic_default_14_18mo_42_002716,0,no_valid_segments
synthetic_default_14_18mo_42_002717,0,no_valid_segments
synthetic_default_14_18mo_42_002720,1,ok
synthetic_default_14_18mo_42_002729,2,ok
synthetic_default_14_18mo_42_002730,2,ok
synthetic_default_14_18mo_42_002732,3,ok
synthetic_default_14_18mo_42_002736,2,ok
synthetic_default_14_18mo_42_002745,1,ok
synthetic_default_14_18mo_42_002747,2,ok
synthetic_default_14_18mo_42_002751,1,ok
synthetic_default_14_18mo_42_002754,1,ok
synthetic_default_14_18mo_42_002763,1,ok
synthetic_default_14_18mo_42_002766,0,no_valid_segments
synthetic_default_14_18mo_42_002774,0,no_valid_segments
synthetic_default_14_18mo_42_002778,0,no_valid_segments
synthetic_default_14_18mo_42_002782,1,ok
synthetic_default_14_18mo_42_002783,0,no_valid_segments
synthetic_default_14_18mo_42_002788,1,ok
synthetic_default_14_18mo_42_002792,1,ok
synthetic_default_14_18mo_42_002796,0,no_valid_segments
synthetic_default_14_18mo_42_002797,1,ok
synthetic_default_14_18mo_42_002804,3,ok
synthetic_default_14_18mo_42_002806,0,no_valid_segments
synthetic_default_14_18mo_42_002813,0,no_valid_segments
synthetic_default_14_18mo_42_002815,2,ok
synthetic_default_14_18mo_42_002816,1,ok
synthetic_default_14_18mo_42_002819,1,ok
synthetic_default_14_18mo_42_002821,7,ok
synthetic_default_14_18mo_42_002823,1,ok
synthetic_default_14_18mo_42_002824,0,no_valid_segments
synthetic_default_14_18mo_42_002827,3,ok
synthetic_default_14_18mo_42_002829,1,ok
synthetic_default_14_18mo_42_002831,1,ok
synthetic_default_14_18mo_42_002834,1,ok
synthetic_default_14_18mo_42_002837,0,no_valid_segments
synthetic_default_14_18mo_42_002841,0,no_valid_segments
synthetic_default_14_18mo_42_002843,0,no_valid_segments
synthetic_default_14_18mo_42_002844,1,ok
synthetic_default_14_18mo_42_002849,1,ok
synthetic_default_14_18mo_42_002850,1,ok
synthetic_default_14_18mo_42_002856,2,ok
synthetic_default_14_18mo_42_002860,2,ok
synthetic_default_14_18mo_42_002864,3,ok
synthetic_default_14_18mo_42_002865,1,ok
synthetic_default_14_18mo_42_002867,2,ok
synthetic_default_14_18mo_42_002875,0,no_valid_segments
synthetic_default_14_18mo_42_002876,1,ok
synthetic_default_14_18mo_42_002877,1,ok
synthetic_default_14_18mo_42_002879,1,ok
synthetic_default_14_18mo_42_002880,0,no_valid_segments
synthetic_default_14_18mo_42_002881,1,ok
synthetic_default_14_18mo_42_002886,0,no_valid_segments
synthetic_default_14_18mo_42_002887,2,ok
synthetic_default_14_18mo_42_002889,4,ok
synthetic_default_14_18mo_42_002890,2,ok
synthetic_default_14_18mo_42_002893,0,no_valid_segments
synthetic_default_14_18mo_42_002894,1,ok
synthetic_default_14_18mo_42_002898,3,ok
synthetic_default_14_18mo_42_002899,0,no_valid_segments
synthetic_default_14_18mo_42_002901,1,ok
synthetic_default_14_18mo_42_002904,0,no_valid_segments
synthetic_default_14_18mo_42_002905,2,ok
synthetic_default_14_18mo_42_002906,2,ok
synthetic_default_14_18mo_42_002908,1,ok
synthetic_default_14_18mo_42_002909,4,ok
synthetic_default_14_18mo_42_002915,0,no_valid_segments
synthetic_default_14_18mo_42_002916,1,ok
synthetic_default_14_18mo_42_002923,3,ok
synthetic_default_14_18mo_42_002925,0,no_valid_segments
synthetic_default_14_18mo_42_002926,2,ok
synthetic_default_14_18mo_42_002929,3,ok
synthetic_default_14_18mo_42_002935,2,ok
synthetic_default_14_18mo_42_002937,1,ok
synthetic_default_14_18mo_42_002938,0,no_valid_segments
synthetic_default_14_18mo_42_002940,0,no_valid_segments
synthetic_default_14_18mo_42_002942,1,ok
synthetic_default_14_18mo_42_002943,0,no_valid_segments
synthetic_default_14_18mo_42_002947,2,ok
synthetic_default_14_18mo_42_002951,1,ok
synthetic_default_14_18mo_42_002952,0,no_valid_segments
synthetic_default_14_18mo_42_002955,3,ok
synthetic_default_14_18mo_42_002958,2,ok
synthetic_default_14_18mo_42_002961,0,no_valid_segments
synthetic_default_14_18mo_42_002963,2,ok
synthetic_default_14_18mo_42_002964,3,ok
synthetic_default_14_18mo_42_002965,0,no_valid_segments
synthetic_default_14_18mo_42_002968,2,ok
synthetic_default_14_18mo_42_002970,0,no_valid_segments
synthetic_default_14_18mo_42_002971,1,ok
synthetic_default_14_18mo_42_002973,0,no_valid_segments
synthetic_default_14_18mo_42_002975,2,ok
synthetic_default_14_18mo_42_002976,0,no_valid_segments
synthetic_default_14_18mo_42_002980,2,ok
synthetic_default_14_18mo_42_002981,2,ok
synthetic_default_14_18mo_42_002982,2,ok
synthetic_default_14_18mo_42_002985,3,ok
synthetic_default_14_18mo_42_002986,0,no_valid_segments
synthetic_default_14_18mo_42_002992,3,ok
synthetic_default_14_18mo_42_002994,3,ok
synthetic_default_14_18mo_42_002995,1,ok
synthetic_default_14_18mo_42_002998,2,ok
synthetic_default_14_18mo_42_002999,4,ok
synthetic_default_14_18mo_42_003000,3,ok
synthetic_default_14_18mo_42_003001,0,no_valid_segments
synthetic_default_14_18mo_42_003005,0,no_valid_segments
synthetic_default_14_18mo_42_003006,2,ok
synthetic_default_14_18mo_42_003009,3,ok
synthetic_default_14_18mo_42_003010,1,ok
synthetic_default_14_18mo_42_003012,3,ok
synthetic_default_14_18mo_42_003013,1,ok
synthetic_default_14_18mo_42_003014,2,ok
synthetic_default_14_18mo_42_003016,2,ok
synthetic_default_14_18mo_42_003019,2,ok
synthetic_default_14_18mo_42_003023,0,no_valid_segments
synthetic_default_14_18mo_42_003024,1,ok
synthetic_default_14_18mo_42_003028,2,ok
synthetic_default_14_18mo_42_003030,1,ok
synthetic_default_14_18mo_42_003033,2,ok
synthetic_default_14_18mo_42_003043,3,ok
synthetic_default_14_18mo_42_003052,3,ok
synthetic_default_14_18mo_42_003053,1,ok
synthetic_default_14_18mo_42_003061,3,ok
synthetic_default_14_18mo_42_003062,1,ok
