path,role,age_band,start_sec,end_sec
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010315.mp3,child,14_18_months,3413.35,3419.131
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_mother_helen.mp3,child,14_18_months,700.48,701.2
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/cameron_SAE_B6_43_56_PE_O22.mp3,child,14_18_months,11.4,12.940000000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_guy.mp3,child,14_18_months,50.96,51.660000000000004
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010202.wav,child,14_18_months,647.501,648.711
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Rebecca_010303_04230335_04237335.wav,child,14_18_months,0.0,7.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_12007.mp3,child,14_18_months,429.54,430.24
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Nick_010623_00144091_00147091.wav,child,14_18_months,0.0,3.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_12056.mp3,child,14_18_months,666.0,667.54
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010400.mp3,child,14_18_months,2495.036,2496.378
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_mother_andy.mp3,child,14_18_months,487.6,489.28000000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Sam_010500_03448103_03451103.wav,child,14_18_months,0.0,3.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_11013.mp3,child,14_18_months,188.2,189.33999999999997
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_010614.mp3,child,14_18_months,3402.775,3407.031
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_andy.mp3,child,14_18_months,308.46,309.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_12029.mp3,child,14_18_months,433.2,435.38
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Rebecca_010524_04451717_04454717.wav,child,14_18_months,0.0,3.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_11053.mp3,child,14_18_months,161.72,165.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010315.mp3,child,14_18_months,142.208,143.861
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/cameron_AAE_B7_49_48_PE_N22.mp3,child,14_18_months,186.7,187.85999999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Providence_Lily_010618_03727978_03729555.wav,child,14_18_months,0.0,1.577
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_eddie.mp3,child,14_18_months,676.08,677.62
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_54ec_22104.mp3,child,14_18_months,553.26,554.36
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010201.mp3,child,14_18_months,1539.743,1542.825
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_11053.mp3,child,14_18_months,428.44,429.71999999999997
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010323.wav,child,14_18_months,2719.386,2721.395
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22109.mp3,child,14_18_months,606.2,607.2
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010602.mp3,child,14_18_months,2095.79,2099.555
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_21121.mp3,child,14_18_months,399.82,400.18
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Rebecca_010614_01969209_01972209.wav,child,14_18_months,0.0,3.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_12003.mp3,child,14_18_months,347.92,351.28000000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_eastf.mp3,child,14_18_months,427.98,429.98
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12015.mp3,child,14_18_months,538.0,538.32
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_54ec_12007.mp3,child,14_18_months,870.36,873.6800000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/cameron_AAE_B7_68_54_PE_N22.mp3,child,14_18_months,65.58,67.62
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010611.wav,child,14_18_months,581.432,582.732
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_eddie.mp3,child,14_18_months,219.56,221.38
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_22118.mp3,child,14_18_months,467.34,468.88
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12037.mp3,child,14_18_months,10.38,10.920000000000002
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010315.mp3,child,14_18_months,1242.445,1244.705
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Providence_Ethan_010228_03048813_03050345.wav,child,14_18_months,0.0,1.532
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_lundf.mp3,child,14_18_months,191.86,192.64000000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12007.mp3,child,14_18_months,297.8,298.40000000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_12003.mp3,child,14_18_months,309.24,311.26
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12014.mp3,child,14_18_months,731.38,732.26
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_olivia.mp3,child,14_18_months,807.1,809.28
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Rebecca_010428_04420423_04423423.wav,child,14_18_months,0.0,3.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010213.wav,child,14_18_months,1556.255,1557.423
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010228.mp3,child,14_18_months,956.23,958.163
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_olivia.mp3,child,14_18_months,948.3,949.52
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_pricef.mp3,child,14_18_months,426.2,426.74
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_eddie.mp3,child,14_18_months,1504.78,1506.1
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_54ec_22128.mp3,child,14_18_months,210.02,211.5
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_cherryf.mp3,child,14_18_months,212.84,215.14000000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_21097.mp3,child,14_18_months,58.88,60.52
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010313.wav,child,14_18_months,589.391,589.7049999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_11055.mp3,child,14_18_months,550.42,551.88
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_54ec_22104.mp3,child,14_18_months,113.26,114.22
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_21189.mp3,child,14_18_months,129.98,130.29999999999998
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010228.mp3,child,14_18_months,412.661,416.386
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010620.mp3,child,14_18_months,623.318,626.015
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_isadora.mp3,child,14_18_months,1638.84,1639.34
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_21135.mp3,child,14_18_months,940.18,940.54
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010508.wav,child,14_18_months,2821.9,2824.1800000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010228.mp3,child,14_18_months,3063.531,3065.753
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010602.mp3,child,14_18_months,1361.356,1362.595
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_mother_helen.mp3,child,14_18_months,1791.28,1791.92
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_21092.mp3,child,14_18_months,282.3,286.44
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Providence_Ethan_010315_03137795_03140430.wav,child,14_18_months,0.0,2.635
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12033.mp3,child,14_18_months,4.82,5.32
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010400.mp3,child,14_18_months,1902.693,1905.758
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010508.wav,child,14_18_months,2323.501,2325.491
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/cameron_SAE_B1_36_54_PE_O22.mp3,child,14_18_months,10.9,11.22
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_mother_andy.mp3,child,14_18_months,890.9,892.48
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_laurel.mp3,child,14_18_months,1390.58,1390.9199999999998
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_11025.mp3,child,14_18_months,518.4,520.9
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_12071.mp3,child,14_18_months,332.46,334.68
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22120.mp3,child,14_18_months,206.86,207.60000000000002
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_11025.mp3,child,14_18_months,233.2,235.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_12029.mp3,child,14_18_months,475.02,479.91999999999996
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010602.mp3,child,14_18_months,2800.746,2801.7580000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_11055.mp3,child,14_18_months,371.98,373.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010611.wav,child,14_18_months,2740.647,2742.793
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_21135.mp3,child,14_18_months,229.1,230.38
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010323.wav,child,14_18_months,3334.093,3345.5009999999997
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Providence_William_010605_03243480_03244898.wav,child,14_18_months,0.0,1.418
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22120.mp3,child,14_18_months,656.9,657.36
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010228.wav,child,14_18_months,2455.341,2456.461
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010618.wav,child,14_18_months,3019.21,3023.21
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_mother_david.mp3,child,14_18_months,978.32,978.7600000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Providence_Ethan_010201_02520191_02520951.wav,child,14_18_months,0.0,0.76
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Providence_Ethan_010620_01742703_01744796.wav,child,14_18_months,0.0,2.093
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Georgia_010227_01945034_01946623.wav,child,14_18_months,0.0,1.589
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010620.mp3,child,14_18_months,2951.681,2954.978
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12037.mp3,child,14_18_months,108.94,110.46
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_11057.mp3,child,14_18_months,647.16,648.0799999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Providence_Naima_010416_00392696_00395613.wav,child,14_18_months,0.0,2.917
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010618.wav,child,14_18_months,3044.038,3045.286
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_brownf.mp3,child,14_18_months,63.86,65.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_54ec_12007.mp3,child,14_18_months,531.32,531.98
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010228.wav,child,14_18_months,2596.531,2597.391
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010602.mp3,child,14_18_months,699.353,700.966
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_21092.mp3,child,14_18_months,330.84,332.7
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/cameron_SAE_B6_34_51_PE_O22.mp3,child,14_18_months,38.42,39.04
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22109.mp3,child,14_18_months,454.7,456.52
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010213.wav,child,14_18_months,138.83,139.741
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12061.mp3,child,14_18_months,758.34,759.14
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_johnsonf.mp3,child,14_18_months,631.54,633.38
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010521.wav,child,14_18_months,121.393,122.618
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/cameron_SAE_B1_14_54_PE_O22.mp3,child,14_18_months,87.14,88.56
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010426.mp3,child,14_18_months,2353.233,2356.1150000000002
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_riotf.mp3,child,14_18_months,292.58,293.18
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_22103.mp3,child,14_18_months,345.8,346.14
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010201.mp3,child,14_18_months,2205.873,2206.703
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_mother_david.mp3,child,14_18_months,277.98,278.48
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_21121.mp3,child,14_18_months,171.54,173.1
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_isadora.mp3,child,14_18_months,572.88,575.84
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_11051.mp3,child,14_18_months,478.36,482.14
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_katie.mp3,child,14_18_months,897.46,898.1800000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Kaeley_010316_02640102_02643102.wav,child,14_18_months,0.0,3.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_cherryf.mp3,child,14_18_months,231.48,232.07999999999998
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Hannah_010612_02747731_02749101.wav,child,14_18_months,0.0,1.37
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_mother_david.mp3,child,14_18_months,1398.12,1399.36
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_22113.mp3,child,14_18_months,350.4,350.82
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/cameron_AAE_B7_68_54_PE_N22.mp3,child,14_18_months,11.62,11.959999999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010602.mp3,child,14_18_months,2738.945,2740.5260000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_mother_david.mp3,child,14_18_months,522.28,522.86
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Rowan_010502_02572277_02574676.wav,child,14_18_months,0.0,2.399
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_andy.mp3,child,14_18_months,1086.14,1086.8200000000002
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_mother_isadora.mp3,child,14_18_months,129.16,129.7
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22089.mp3,child,14_18_months,319.56,320.98
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22148.mp3,child,14_18_months,255.7,256.71999999999997
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12011.mp3,child,14_18_months,593.92,595.4599999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010521.wav,child,14_18_months,899.897,902.182
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_12033.mp3,child,14_18_months,657.82,659.1800000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010620.mp3,child,14_18_months,2063.303,2065.298
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_11057.mp3,child,14_18_months,779.54,779.9599999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22109.mp3,child,14_18_months,390.02,390.44
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_54ec_11051.mp3,child,14_18_months,644.66,645.4599999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Rowan_010621_01148157_01151157.wav,child,14_18_months,0.0,3.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010620.mp3,child,14_18_months,597.965,601.7860000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010202.wav,child,14_18_months,178.843,179.22
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12095.mp3,child,14_18_months,223.36,224.08
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Providence_Naima_010604_00880870_00883090.wav,child,14_18_months,0.0,2.22
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010323.wav,child,14_18_months,983.51,986.02
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_pricef.mp3,child,14_18_months,188.68,189.38
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Rebecca_010612_00645019_00648019.wav,child,14_18_months,0.0,3.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12095.mp3,child,14_18_months,957.42,958.7199999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_andy.mp3,child,14_18_months,1533.26,1534.8799999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Rebecca_010614_03634724_03637724.wav,child,14_18_months,0.0,3.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_ursula.mp3,child,14_18_months,1635.7,1636.1000000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_susan.mp3,child,14_18_months,827.9,828.22
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12014.mp3,child,14_18_months,675.82,677.8000000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_isadora.mp3,child,14_18_months,1175.78,1176.46
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_gardnerf.mp3,child,14_18_months,6.36,7.36
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010620.mp3,child,14_18_months,1018.13,1019.97
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010228.wav,child,14_18_months,2313.416,2314.606
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12029.mp3,child,14_18_months,727.52,728.28
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010620.mp3,child,14_18_months,1538.218,1540.46
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12033.mp3,child,14_18_months,10.36,10.979999999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_010512.mp3,child,14_18_months,2190.21,2191.9
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Kaeley_010302_01701940_01704940.wav,child,14_18_months,0.0,3.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Providence_Ethan_010426_02629105_02638945.wav,child,14_18_months,0.0,9.84
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_ursula.mp3,child,14_18_months,954.98,956.74
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22103.mp3,child,14_18_months,668.5,671.02
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_22113.mp3,child,14_18_months,332.8,335.08
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22103.mp3,child,14_18_months,425.66,426.06
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22108.mp3,child,14_18_months,87.78,89.34
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Rebecca_010505_04458284_04461284.wav,child,14_18_months,0.0,3.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_12056.mp3,child,14_18_months,579.2,579.8000000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_smithf.mp3,child,14_18_months,771.74,772.22
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010411.mp3,child,14_18_months,70.501,74.03800000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010602.mp3,child,14_18_months,562.31,564.501
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010313.wav,child,14_18_months,1827.923,1830.11
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010411.mp3,child,14_18_months,2878.581,2881.3900000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_010512.mp3,child,14_18_months,1549.616,1550.608
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_eddie.mp3,child,14_18_months,251.54,252.57999999999998
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010202.wav,child,14_18_months,3013.165,3018.436
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_21097.mp3,child,14_18_months,340.28,340.64
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_54ec_22118.mp3,child,14_18_months,216.82,217.68
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Providence_Lily_010611_02013158_02016123.wav,child,14_18_months,0.0,2.965
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_theresa.mp3,child,14_18_months,184.68,188.3
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010602.mp3,child,14_18_months,2587.395,2588.896
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_11057.mp3,child,14_18_months,653.0,654.46
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010602.mp3,child,14_18_months,1570.64,1572.188
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010620.mp3,child,14_18_months,3302.62,3305.2529999999997
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Davis_Rowan_010525_00354439_00357439.wav,child,14_18_months,0.0,3.0
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Providence_Ethan_010411_03435170_03438108.wav,child,14_18_months,0.0,2.938
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_cullenf.mp3,child,14_18_months,64.18,65.2
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Eng-NA_Providence_Naima_010423_00794525_00796783.wav,child,14_18_months,0.0,2.258
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/cameron_SAE_B3_22_66_PE_A22.mp3,child,14_18_months,273.32,274.7
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010517.mp3,child,14_18_months,2761.645,2767.366
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010611.wav,child,14_18_months,2400.767,2404.2349999999997
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22113.mp3,child,14_18_months,365.08,366.34
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22103.mp3,child,14_18_months,83.74,85.53999999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010202.wav,child,14_18_months,633.88,634.576
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010400.mp3,child,14_18_months,2445.77,2448.236
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_21121.mp3,child,14_18_months,256.94,258.6
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010228.wav,child,14_18_months,3186.795,3188.243
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010517.mp3,child,14_18_months,2128.495,2133.643
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_22108.mp3,child,14_18_months,127.3,127.92
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010620.mp3,child,14_18_months,1629.923,1631.755
