audio_path,child_id,timepoint_norm,#_children,#_adults,Child_of_interest_clear,FP_count,n_systems_with_pred,systems_FP
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T2H0J0N2Z5/ses-02/beh/sub-T2H0J0N2Z5_ses-02_task-toyplay_run-04_audio.wav,T2H0J0N2Z5,36_month,1,1,yes,20,32,usc_sail;babar;vtc;vtc_kchi;vbx;eend_eda;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;baseline_fused_attn_unfreeze2;ensemble_metadata_stack;ensemble_metadata_stack_av
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C5L2D6N1W6/ses-01/beh/sub-C5L2D6N1W6_ses-01_task-toyplay_run-01_audio.wav,C5L2D6N1W6,14_month,1,0,yes,19,32,usc_sail;pyannote;babar;vtc_kchi;vbx;eend_eda;pyannote_alt;wavlm_mil;whisper_mil;hubert_large_mil_layersum;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-E7Z4G3O5K2/ses-01/beh/sub-E7Z4G3O5K2_ses-01_task-socialroutine_run-01_audio.wav,E7Z4G3O5K2,14_month,1,0,yes,19,32,pyannote;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;whisper_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;clap_htsat_fused;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L0B0Q5O3Q3/ses-01/beh/sub-L0B0Q5O3Q3_ses-01_task-toyplay_run-02_audio.wav,L0B0Q5O3Q3,14_month,1,0,yes,19,32,usc_sail;pyannote;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;baseline_fused_attn_unfreeze2;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L4M8P2T7S0/ses-02/beh/sub-L4M8P2T7S0_ses-02_task-motorplay_run-09_audio.wav,L4M8P2T7S0,36_month,1,0,yes,19,32,pyannote;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;clap_htsat_fused;raw_ecapa_top3;vad_silero;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M4R4B8C7G8/ses-02/beh/sub-M4R4B8C7G8_ses-02_task-generalsocialcommunicationinteraction_run-04_audio.wav,M4R4B8C7G8,36_month,1,0,yes,19,32,usc_sail;vbx;eend_eda;sortformer;wavlm_mil;whisper_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;vad_silero;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-motorplay_run-03_audio.wav,N3L7A1I2B9,36_month,1,1,yes,19,32,pyannote;vbx;eend_eda;pyannote_alt;wavlm_mil;whisper_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;clap_htsat_fused;vad_energy;baseline_fused_attn_unfreeze2;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S7F0B6H3A3/ses-01/beh/sub-S7F0B6H3A3_ses-01_task-generalsocialcommunicationinteraction_run-01_audio.wav,S7F0B6H3A3,14_month,1,0,yes,19,32,usc_sail;babar;vtc;vtc_kchi;eend_eda;wavlm_mil;whisper_mil;seg_mil_usc_sail_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;clap_htsat_fused;raw_ecapa_top3;vad_energy;ensemble_metadata_stack;ensemble_metadata_stack_av
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T8P2Z1M9O9/ses-01/beh/sub-T8P2Z1M9O9_ses-01_task-toyplay_run-09_audio.wav,T8P2Z1M9O9,14_month,1,0,yes,19,32,usc_sail;pyannote;vtc;eend_eda;sortformer;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;vad_silero;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A6S0V1J3G6/ses-01/beh/sub-A6S0V1J3G6_ses-01_task-other_run-04_audio.wav,A6S0V1J3G6,14_month,1,0,yes,18,32,usc_sail;pyannote;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;vad_energy;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A8P5O6Z7X6/ses-01/beh/sub-A8P5O6Z7X6_ses-01_task-motorplay_run-01_audio.wav,A8P5O6Z7X6,14_month,2,1,yes,18,32,usc_sail;vtc;eend_eda;wavlm_mil;whisper_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;baseline_fused_attn_unfreeze2;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-B9P5V1I5O5/ses-02/beh/sub-B9P5V1I5O5_ses-02_task-motorplay_run-03_audio.wav,B9P5V1I5O5,36_month,2,10+,yes,18,32,usc_sail;pyannote;vtc;vbx;eend_eda;pyannote_alt;whisper_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;clap_htsat_fused;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-02/beh/sub-D4Y7P4G2V4_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,D4Y7P4G2V4,36_month,1,1,yes,18,32,pyannote;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;vad_silero
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L5V8G4A3K7/ses-01/beh/sub-L5V8G4A3K7_ses-01_task-generalsocialcommunicationinteraction_run-02_audio.wav,L5V8G4A3K7,14_month,1,0,yes,18,32,usc_sail;pyannote;vbx;eend_eda;sortformer;pyannote_alt;whisper_mil;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;granite_speech;cohere_transcribe;panns_cnn14;vad_silero;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-52_audio.wav,N3L7A1I2B9,14_month,1,0,yes,18,32,usc_sail;pyannote;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;raw_ecapa_top3
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-75_audio.wav,N3L7A1I2B9,14_month,1,0,yes,18,32,pyannote;babar;vtc;vtc_kchi;vbx;eend_eda;sortformer;pyannote_alt;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;vad_energy;ensemble_metadata_stack
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-W9K7Y8Y0V6/ses-02/beh/sub-W9K7Y8Y0V6_ses-02_task-generalsocialinteraction_run-01_audio.wav,W9K7Y8Y0V6,36_month,1,2,yes,18,32,usc_sail;pyannote;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Z2E7T3I3H2/ses-01/beh/sub-Z2E7T3I3H2_ses-01_task-motorplay_run-03_audio.wav,Z2E7T3I3H2,14_month,1,0,yes,18,32,usc_sail;pyannote;vtc;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;raw_ecapa_top3
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-01/beh/sub-A1H3H9Y3T1_ses-01_task-generalsocialcommunicationinteraction_run-04_audio.wav,A1H3H9Y3T1,14_month,1,0,yes,17,32,usc_sail;vbx;eend_eda;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;clap_htsat_fused
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A6Y4Y7X2G1/ses-01/beh/sub-A6Y4Y7X2G1_ses-01_task-toyplay_run-03_audio.wav,A6Y4Y7X2G1,14_month,1,0,yes,17,32,babar;vtc;vtc_kchi;vbx;sortformer;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;baseline_fused_attn_unfreeze2;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-B4Q3G8H2N3/ses-01/beh/sub-B4Q3G8H2N3 2_ses-01_task-unknown_run-13_audio.wav,B4Q3G8H2N3,14_month,1,0,yes,17,32,pyannote;eend_eda;sortformer;pyannote_alt;wavlm_mil;whisper_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;clap_htsat_fused;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-generalsocialcommunicationinteraction_run-09_audio.wav,C0O6X3N5Y7,14_month,7,3,no,17,32,usc_sail;pyannote;vtc;vbx;eend_eda;pyannote_alt;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;clap_htsat_fused;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-E2P5Q8S5A7/ses-01/beh/sub-E2P5Q8S5A7_ses-01_task-other_run-05_audio.wav,E2P5Q8S5A7,14_month,2,1,yes,17,32,usc_sail;vtc;vbx;eend_eda;wavlm_mil;whisper_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;baseline_fused_attn_unfreeze2;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-G4J8F6F4X0/ses-01/beh/sub-G4J8F6F4X0_ses-01_task-generalsocialcommunicationinteraction_run-05_audio.wav,G4J8F6F4X0,14_month,1,0,yes,17,32,usc_sail;vbx;eend_eda;sortformer;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;vad_energy;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S2C4T1Y7V7/ses-01/beh/sub-S2C4T1Y7V7_ses-01_task-generalsocialcommunicationinteraction_run-04_audio.wav,S2C4T1Y7V7,14_month,2,0,yes,17,32,pyannote;vbx;eend_eda;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T8P2Z1M9O9/ses-01/beh/sub-T8P2Z1M9O9_ses-01_task-motorplay_run-11_audio.wav,T8P2Z1M9O9,14_month,1,0,yes,17,32,usc_sail;pyannote;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;clap_htsat_fused;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-E7Z4G3O5K2/ses-01/beh/sub-E7Z4G3O5K2 2_ses-01_task-unknown_run-06_audio.wav,E7Z4G3O5K2,14_month,2,0,no,16,32,vbx;eend_eda;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;clap_htsat_fused;baseline_fused_attn_unfreeze2;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-I8T4E2J3M6/ses-01/beh/sub-I8T4E2J3M6_ses-01_task-toyplay_run-04_audio.wav,I8T4E2J3M6,14_month,2,0,no,16,32,usc_sail;pyannote;vtc;vbx;eend_eda;pyannote_alt;wavlm_mil;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S2C4T1Y7V7/ses-02/beh/sub-S2C4T1Y7V7_ses-02_task-motorplay_run-01_audio.wav,S2C4T1Y7V7,36_month,1,0,yes,16,32,usc_sail;pyannote;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;baseline_fused_attn_unfreeze2;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Y4W4H9A8X5/ses-02/beh/sub-Y4W4H9A8X5_ses-02_task-specialoccasion_run-03_audio.wav,Y4W4H9A8X5,36_month,6,2,no,16,32,usc_sail;wavlm_mil;whisper_mil;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;vad_silero;vad_energy;baseline_fused_attn_unfreeze2;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-B8I6G9P2G8/ses-02/beh/sub-B8I6G9P2G8_ses-02_task-motorplay_run-06_audio.wav,B8I6G9P2G8,36_month,1,1,yes,15,32,pyannote;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;granite_speech;cohere_transcribe;panns_cnn14;vad_silero
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-B9P5V1I5O5/ses-01/beh/sub-B9P5V1I5O5_ses-01_task-toyplay_run-06_audio.wav,B9P5V1I5O5,14_month,1,0,yes,15,32,usc_sail;vbx;eend_eda;wavlm_mil;whisper_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;clap_htsat_fused
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-bookshare_run-01_audio.wav,C0O6X3N5Y7,14_month,1,0,yes,15,32,pyannote;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-I8T4E2J3M6/ses-01/beh/sub-I8T4E2J3M6_ses-01_task-dailyroutine_run-03_audio.wav,I8T4E2J3M6,14_month,1,0,yes,15,32,usc_sail;pyannote;vbx;eend_eda;pyannote_alt;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;clap_htsat_fused;raw_ecapa_top3
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3C7S2N8O0/ses-01/beh/sub-N3C7S2N8O0_ses-01_task-motorplay_run-01_audio.wav,N3C7S2N8O0,14_month,1,0,yes,15,32,usc_sail;vbx;eend_eda;talknet_asd;hubert_large_mil_layersum;seg_mil_usc_sail_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;clap_htsat_fused;raw_ecapa_top3;vad_energy;baseline_fused_attn_unfreeze2
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Q9W9P7Z3J7/ses-02/beh/sub-Q9W9P7Z3J7_ses-02_task-other_run-04_audio.wav,Q9W9P7Z3J7,36_month,1,0,yes,15,32,usc_sail;pyannote;vbx;sortformer;pyannote_alt;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;raw_ecapa_top3
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R2C7W8X7N9/ses-01/beh/sub-R2C7W8X7N9_ses-01_task-specialoccasion_run-02_audio.wav,R2C7W8X7N9,14_month,3,3,yes,15,32,wavlm_mil;whisper_mil;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;granite_speech;cohere_transcribe;clap_htsat_fused;vad_silero;vad_energy;baseline_fused_attn_unfreeze2;ensemble_metadata_stack
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Z3H6O7C3O9/ses-02/beh/sub-Z3H6O7C3O9_ses-02_task-other_run-01_audio.wav,Z3H6O7C3O9,36_month,2,0,no,15,32,vbx;eend_eda;sortformer;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;granite_speech;cohere_transcribe;vad_silero;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A6Y4Y7X2G1/ses-01/beh/sub-A6Y4Y7X2G1_ses-01_task-other_run-02_audio.wav,A6Y4Y7X2G1,14_month,1,1,yes,14,32,vbx;eend_eda;wavlm_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;vad_silero;vad_energy;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-G4J8F6F4X0/ses-01/beh/sub-G4J8F6F4X0_ses-01_task-other_run-03_audio.wav,G4J8F6F4X0,14_month,1,0,yes,14,32,usc_sail;eend_eda;wavlm_mil;hubert_large_mil_layersum;seg_mil_usc_sail_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;clap_htsat_fused;raw_ecapa_top3;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-01/beh/sub-M5H7X4O2M2_ses-01_task-generalsocialcommunicationinteraction_run-02_audio.wav,M5H7X4O2M2,14_month,1,1,yes,14,32,usc_sail;vbx;eend_eda;wavlm_mil;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;vad_energy;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-02/beh/sub-M5H7X4O2M2_ses-02_task-other_run-04_audio.wav,M5H7X4O2M2,36_month,3,1,yes,14,32,usc_sail;pyannote;vbx;eend_eda;pyannote_alt;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-other_run-03_audio.wav,N3L7A1I2B9,14_month,1,0,yes,14,32,usc_sail;babar;vtc;vtc_kchi;vbx;eend_eda;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S4C2W1M7Q0/ses-02/beh/sub-S4C2W1M7Q0_ses-02_task-dailyroutine_run-01_audio.wav,S4C2W1M7Q0,36_month,5,1,yes,14,32,pyannote;vbx;eend_eda;sortformer;pyannote_alt;wavlm_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-E7T7O3G7J5/ses-01/beh/sub-E7T7O3G7J5_ses-01_task-generalsocialcommunicationinteraction_run-05_audio.wav,E7T7O3G7J5,14_month,1,0,yes,13,32,eend_eda;pyannote_alt;wavlm_mil;whisper_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-G4J8F6F4X0/ses-01/beh/sub-G4J8F6F4X0_ses-01_task-toyplay_run-02_audio.wav,G4J8F6F4X0,14_month,1,0,yes,13,32,usc_sail;sortformer;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;clap_htsat_fused;raw_ecapa_top3;baseline_fused_attn_unfreeze2
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-J3J0V4T8C3/ses-01/beh/sub-J3J0V4T8C3_ses-01_task-generalsocialcommunicationinteraction_run-04_audio.wav,J3J0V4T8C3,14_month,1,0,yes,13,32,usc_sail;eend_eda;sortformer;wavlm_mil;hubert_large_mil_layersum;wav2vec2_large_mil;seg_mil_usc_sail_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;vad_energy
