clip_id,label,vad_speech_detected,vad_child_dur_sec,child_id_score,av_fusion_prob,cascade_stage,final_prob,vad_threshold,child_id_threshold
203,1,True,10.08,0.4194068349453859,0.4194068349453859,3,0.4194068349453859,0.0,0.1
2663,1,True,6.48,0.4804808666277721,0.5275528370318966,3,0.5275528370318966,0.0,0.1
2670,1,True,1.36,0.3423077406782069,0.35122001961953553,3,0.35122001961953553,0.0,0.1
2673,1,True,15.64,0.451116930056029,0.4962335123875632,3,0.4962335123875632,0.0,0.1
2675,1,True,21.18,0.4949033831672418,0.5622944486718957,3,0.5622944486718957,0.0,0.1
993,1,True,9.74,0.3772446632438402,0.3824999713934909,3,0.3824999713934909,0.0,0.1
999,1,True,2.92,0.4265091945319653,0.4265091945319653,3,0.4265091945319653,0.0,0.1
1008,1,True,8.68,0.4737782476851984,0.5562583356059343,3,0.5562583356059343,0.0,0.1
1014,0,True,0.0,0.0,0.0,2,0.0,0.0,0.1
3323,1,True,22.040000000000003,0.3777814663689299,0.3777814663689299,3,0.3777814663689299,0.0,0.1
3334,1,True,116.94000000000004,0.4371739473998252,0.4371739473998252,3,0.4371739473998252,0.0,0.1
3337,1,True,6.539999999999999,0.3927722783885677,0.481890022595882,3,0.481890022595882,0.0,0.1
1395,1,True,0.42,0.2288937187410832,0.2288937187410832,3,0.2288937187410832,0.0,0.1
1399,1,True,0.88,0.4784643571493869,0.4533537571273736,3,0.4533537571273736,0.0,0.1
1472,1,True,4.140000000000001,0.6144319516584531,0.5273080199475765,3,0.5273080199475765,0.0,0.1
1486,1,True,0.0,0.0,0.0,2,0.0,0.0,0.1
1490,1,True,0.0,0.0,0.0,2,0.0,0.0,0.1
1493,1,True,7.979999999999999,0.4128712474146239,0.5048719536450631,3,0.5048719536450631,0.0,0.1
1501,0,True,4.2,0.4050397186637238,0.4050397186637238,3,0.4050397186637238,0.0,0.1
1511,0,True,0.0,0.0,0.18138650059700012,2,0.0,0.0,0.1
2339,0,True,3.16,0.1338498175579178,0.13051164063875947,3,0.13051164063875947,0.0,0.1
2340,0,True,0.94,0.2782539705330742,0.3398140446271727,3,0.3398140446271727,0.0,0.1
682,1,True,0.0,0.0,0.16288387775421143,2,0.0,0.0,0.1
687,1,True,5.5600000000000005,0.5628641022682934,0.5643534562397525,3,0.5643534562397525,0.0,0.1
690,1,True,0.0,0.0,0.19367638230323792,2,0.0,0.0,0.1
2439,0,True,0.72,0.4223688965929327,0.48687445800750895,3,0.48687445800750895,0.0,0.1
2454,0,True,0.0,0.0,0.0,2,0.0,0.0,0.1
2456,1,True,3.98,0.3933803989108272,0.3933803989108272,3,0.3933803989108272,0.0,0.1
2459,0,True,0.0,0.0,0.0,2,0.0,0.0,0.1
2401,1,True,1.12,0.4740534541886491,0.4740534541886491,3,0.4740534541886491,0.0,0.1
2423,1,True,9.14,0.4886523993406694,0.5305302171027463,3,0.5305302171027463,0.0,0.1
2427,1,True,0.0,0.0,0.0,2,0.0,0.0,0.1
2430,1,True,1.34,0.425093287026984,0.425093287026984,3,0.425093287026984,0.0,0.1
2076,1,True,2.66,0.5613521077210009,0.5255698647679895,3,0.5255698647679895,0.0,0.1
2064,0,True,0.0,0.0,0.0,2,0.0,0.0,0.1
2068,1,True,13.320000000000002,0.5632313893181465,0.5632313893181465,3,0.5632313893181465,0.0,0.1
396,1,True,7.48,0.432325631146306,0.4655118195566257,3,0.4655118195566257,0.0,0.1
397,0,True,0.0,0.0,0.0,2,0.0,0.0,0.1
399,1,True,11.12,0.5010930401037507,0.5136490058268369,3,0.5136490058268369,0.0,0.1
377,0,True,0.0,0.0,0.21083445847034454,2,0.0,0.0,0.1
381,1,True,0.48,0.0832057863231423,0.0832057863231423,2,0.0832057863231423,0.0,0.1
385,0,True,0.0,0.0,0.20694942772388458,2,0.0,0.0,0.1
3004,0,True,0.0,0.0,0.04734759032726288,2,0.0,0.0,0.1
3005,1,True,0.0,0.0,0.0,2,0.0,0.0,0.1
3010,1,True,0.0,0.0,0.18138650059700012,2,0.0,0.0,0.1
3011,1,True,0.0,0.0,0.0,2,0.0,0.0,0.1
256,0,True,0.0,0.0,0.0,2,0.0,0.0,0.1
257,1,True,11.14,0.481879874010532,0.481879874010532,3,0.481879874010532,0.0,0.1
246,1,True,6.4,0.3776969811394707,0.44577438739462966,3,0.44577438739462966,0.0,0.1
247,1,True,12.06,0.4292666757091458,0.49416305529964,3,0.49416305529964,0.0,0.1
3125,0,True,0.66,0.471816741975309,0.471816741975309,3,0.471816741975309,0.0,0.1
3135,0,True,1.3,0.4190487007598543,0.46416878086431074,3,0.46416878086431074,0.0,0.1
2147,0,True,1.52,0.4776629666569593,0.497247954414083,3,0.497247954414083,0.0,0.1
2160,1,True,0.42,0.3265614239868827,0.34037268657963626,3,0.34037268657963626,0.0,0.1
2131,1,True,6.18,0.5009501338087884,0.5009501338087884,3,0.5009501338087884,0.0,0.1
2133,1,True,14.16,0.4639193733057855,0.4639193733057855,3,0.4639193733057855,0.0,0.1
2138,1,True,0.18,0.0,0.0,2,0.0,0.0,0.1
28,1,True,2.54,0.303318536146032,0.303318536146032,3,0.303318536146032,0.0,0.1
29,1,True,10.08,0.3794118708427738,0.3794118708427738,3,0.3794118708427738,0.0,0.1
38,1,True,7.820000000000001,0.4143822935738833,0.5170162988963793,3,0.5170162988963793,0.0,0.1
46,1,True,18.5,0.4388016923798089,0.4885476852628664,3,0.4885476852628664,0.0,0.1
50,1,True,8.16,0.3868930866412944,0.3868930866412944,3,0.3868930866412944,0.0,0.1
2745,0,True,0.0,0.0,0.11160460114479065,2,0.0,0.0,0.1
2751,1,True,27.56,0.3071220882296177,0.40620169215318847,3,0.40620169215318847,0.0,0.1
2730,1,True,0.0,0.0,0.0,2,0.0,0.0,0.1
2733,1,True,1.14,0.6375417697492604,0.6375417697492604,3,0.6375417697492604,0.0,0.1
2735,1,True,0.0,0.0,0.0,2,0.0,0.0,0.1
2736,1,True,22.68,0.4869624706000094,0.5293472669842842,3,0.5293472669842842,0.0,0.1
820,1,True,3.06,0.1626535290864149,0.2821127994925705,3,0.2821127994925705,0.0,0.1
821,1,True,1.78,0.3230570537489667,0.3890238153784882,3,0.3890238153784882,0.0,0.1
815,0,True,0.0,0.0,0.21476593613624573,2,0.0,0.0,0.1
1617,1,True,6.5,0.5327221245556781,0.49133419431177744,3,0.49133419431177744,0.0,0.1
1619,1,True,3.24,0.5713015152538655,0.5713015152538655,3,0.5713015152538655,0.0,0.1
1628,1,True,5.0,0.3875165425595618,0.3875165425595618,3,0.3875165425595618,0.0,0.1
1629,1,True,4.9,0.5168111256051993,0.5648783188961203,3,0.5648783188961203,0.0,0.1
2180,1,True,2.08,0.373628209755241,0.373628209755241,3,0.373628209755241,0.0,0.1
2185,1,True,0.66,0.4794463813630092,0.4794463813630092,3,0.4794463813630092,0.0,0.1
2201,1,True,1.86,0.5594916547819959,0.5594916547819959,3,0.5594916547819959,0.0,0.1
2199,1,True,1.48,0.3695017306164202,0.3695017306164202,3,0.3695017306164202,0.0,0.1
2205,0,True,3.34,0.4894880706148081,0.5684233732872916,3,0.5684233732872916,0.0,0.1
2600,0,True,0.0,0.0,0.0,2,0.0,0.0,0.1
2603,0,True,0.0,0.0,0.0,2,0.0,0.0,0.1
2605,0,True,0.0,0.0,0.11177968978881836,2,0.0,0.0,0.1
2608,1,True,4.44,0.4739384093185294,0.5587055799176315,3,0.5587055799176315,0.0,0.1
1031,1,True,2.08,0.2041755997350692,0.2613516269373512,3,0.2613516269373512,0.0,0.1
1042,1,True,0.58,0.0317115550319144,0.2035845891193402,2,0.0317115550319144,0.0,0.1
1043,1,True,120.1,0.5731677761221041,0.6120519017558175,3,0.6120519017558175,0.0,0.1
635,0,True,1.06,0.2987337929974331,0.3191321691949401,3,0.3191321691949401,0.0,0.1
642,1,True,26.3,0.5606050825743325,0.6032580162723773,3,0.6032580162723773,0.0,0.1
650,1,True,20.5,0.6688528741284386,0.6837260513920509,3,0.6837260513920509,0.0,0.1
617,1,True,42.28,0.6105281179687206,0.5321224317827401,3,0.5321224317827401,0.0,0.1
2630,1,True,36.00000000000001,0.4355101136474137,0.5156915380235342,3,0.5156915380235342,0.0,0.1
2356,1,True,1.1,0.3776400300812391,0.3776400300812391,3,0.3776400300812391,0.0,0.1
2361,1,True,2.78,0.3160231828958704,0.3259689772317449,3,0.3259689772317449,0.0,0.1
2347,1,True,5.0600000000000005,0.2565862953851799,0.3903052711619065,3,0.3903052711619065,0.0,0.1
2350,1,True,1.2400000000000002,0.4328432737460049,0.4328432737460049,3,0.4328432737460049,0.0,0.1
2354,1,True,2.56,0.4133298319463419,0.4962803100863239,3,0.4962803100863239,0.0,0.1
3089,1,True,4.94,0.4581456575627048,0.4581456575627048,3,0.4581456575627048,0.0,0.1
3098,1,True,5.38,0.3495383288466146,0.43835321249586817,3,0.43835321249586817,0.0,0.1
444,1,True,0.76,0.4743082863969919,0.5232320308703504,3,0.5232320308703504,0.0,0.1
450,1,True,0.0,0.0,0.16634102165699005,2,0.0,0.0,0.1
454,1,True,5.2,0.4662711776117457,0.517606054720678,3,0.517606054720678,0.0,0.1
426,1,True,10.8,0.6414420345248051,0.6598438826377082,3,0.6598438826377082,0.0,0.1
432,1,True,27.04,0.4666618904317104,0.5363948425244569,3,0.5363948425244569,0.0,0.1
440,1,True,1.52,0.0,0.0,2,0.0,0.0,0.1
1863,1,True,8.979999999999999,0.548548482363381,0.5909333653782514,3,0.5909333653782514,0.0,0.1
1866,1,True,41.2,0.553371684700563,0.5981946377607387,3,0.5981946377607387,0.0,0.1
19,0,True,0.0,0.0,0.15219086408615112,2,0.0,0.0,0.1
22,1,True,0.0,0.0,0.11842870712280273,2,0.0,0.0,0.1
1413,0,True,0.0,0.0,0.19517427682876587,2,0.0,0.0,0.1
1418,1,True,0.98,0.3893474236562874,0.48323806095168176,3,0.48323806095168176,0.0,0.1
1421,1,True,2.36,0.5111448599922055,0.5111448599922055,3,0.5111448599922055,0.0,0.1
1526,1,True,4.42,0.4991852244732311,0.4991852244732311,3,0.4991852244732311,0.0,0.1
3232,1,True,2.16,0.493320814014057,0.5082084475640514,3,0.5082084475640514,0.0,0.1
3235,1,True,1.66,0.5500255727021675,0.5500255727021675,3,0.5500255727021675,0.0,0.1
3240,1,True,27.12,0.3976730194244268,0.4892055720674433,3,0.4892055720674433,0.0,0.1
2367,1,True,1.0,0.4399289321814182,0.4399289321814182,3,0.4399289321814182,0.0,0.1
2368,1,True,5.6000000000000005,0.3140652083382294,0.44679433923142153,3,0.44679433923142153,0.0,0.1
1798,0,True,0.0,0.0,0.03828401491045952,2,0.0,0.0,0.1
1799,0,True,0.0,0.0,0.0,2,0.0,0.0,0.1
581,1,True,1.12,0.4799935899889061,0.5272117433846903,3,0.5272117433846903,0.0,0.1
571,1,True,4.24,0.5557065845006084,0.5774681467147036,3,0.5774681467147036,0.0,0.1
1228,0,True,0.0,0.0,0.11177968978881836,2,0.0,0.0,0.1
1234,1,True,4.82,0.3951347552399529,0.38837401845678543,3,0.38837401845678543,0.0,0.1
1226,0,True,0.0,0.0,0.0,2,0.0,0.0,0.1
206,1,True,14.22,0.5041606329371637,0.5212857744835888,3,0.5212857744835888,0.0,0.1
213,0,True,0.0,0.0,0.0,2,0.0,0.0,0.1
218,1,True,0.0,0.0,0.0,2,0.0,0.0,0.1
224,1,True,6.34,0.2639219928568029,0.2639219928568029,3,0.2639219928568029,0.0,0.1
2080,0,True,0.0,0.0,0.0,2,0.0,0.0,0.1
